Distance,A_M1_C_B1_Y,A_M1_C_B1_Z,A_M1_B1_W1_Y_L,A_M1_B1_BC_Y_L,A_M1_B1_W2_Y_L,A_M1_B1_W1_Y_R,A_M1_B1_BC_Y_R,A_M1_B1_W2_Y_R,A_M1_B1_W1_Z_L,A_M1_B1_BC_Z_L,A_M1_B1_W2_Z_L,A_M1_B1_W1_Z_R,A_M1_B1_BC_Z_R,A_M1_B1_W2_Z_R,A__B1_W1_Y_A_axle_L,A__B1_W2_Y_A_axle_L,A__B1_W1_Y_A_axle_R,A__B1_W2_Y_A_axle_R,A__B1_W1_Z_A_axle_L,A__B1_W2_Z_A_axle_L,A__B1_W1_Z_A_axle_R,A__B1_W2_Z_A_axle_R,V_M1_B1_W1_L,V_M1_B1_W1_R,QL_M1_B1_W1,QR_M1_B1_W1,V_M1_B1_W2_L,V_M1_B1_W2_R,QL_M1_B1_W2,QR_M1_B1_W2,YL_M1_B1_W1,YR_M1_B1_W1,YL_M1_B1_W2,YR_M1_B1_W2
967.25,-0.8926,0.1962,-0.6758,-1.874,-3.072,-0.7001,-1.898,-3.096,1.133,-2.345,-5.822,0.8232,-2.654,-6.132,-2.311,-1.587,-3.666,-1.642,6.473,-5.831,-9.38,-6.476,11.57,-14.22,0.1738,-0.2088,-8.221,-12.14,-0.1235,-0.1782,-0.0025403,0.020996,-0.04073,0.045113
967.5,-0.9058,0.2023,-1.676,-2.038,-2.401,-1.733,-2.096,-2.458,1.924,-2.03,-5.985,1.234,-2.721,-6.675,-3.389,-0.8775,-4.85,-0.9869,2.399,2.84,-14.79,1.554,9.913,-20.77,0.149,-0.305,-1.125,-3.916,-0.016899,-0.057511,-0.012172,0.030116,-0.048223,0.053034
967.75,-0.9182,0.1988,-2.641,-2.377,-2.114,-2.881,-2.617,-2.353,2.361,0.6335,-1.094,-0.4902,-2.218,-3.945,-4.053,-0.9142,-4.773,0.034241,-3.825,0.4094,-12.33,11.46,6.602,-21.88,0.099209,-0.3214,2.187,6.572,0.032853,0.096517,-0.014614,0.033886,-0.052362,0.06043
968.0,-0.9289,0.1955,-2.805,-2.281,-1.757,-3.019,-2.496,-1.972,0.1518,2.751,5.351,-2.384,0.2151,2.814,-3.684,-0.3928,-4.01,1.241,-3.231,-2.755,-7.104,16.29,6.219,-18.92,0.093445,-0.278,5.586,16.61,0.083925,0.2439,-0.013291,0.034712,-0.047283,0.057454
968.25,-0.9365,0.204,-2.182,-1.596,-1.01,-2.043,-1.456,-0.8701,-3.85,2.601,9.053,-2.159,4.292,10.74,-2.931,0.421,-2.975,1.526,-2.059,2.847,-2.59,15.86,3.953,-13.81,0.059402,-0.2028,13.31,24.4,0.2,0.3583,-0.0095118,0.032243,-0.04889,0.06526
968.5,-0.9402,0.2306,-1.739,-0.854,0.031287,-1.182,-0.2963,0.589,-6.645,1.323,9.29,0.028852,7.996,15.96,-2.163,1.1,-2.206,1.701,-0.2075,10.67,-0.6863,17.83,2.289,-8.394,0.034401,-0.1233,20.65,31.56,0.3102,0.4635,-0.0071954,0.030434,-0.056201,0.080046
968.75,-0.9409,0.2748,-2.018,-0.6369,0.7443,-1.307,0.074687,1.456,-5.94,0.9349,7.81,2.576,9.451,16.33,-1.66,0.8114,-1.552,1.055,0.2373,12.01,1.557,14.94,2.224,-2.284,0.033418,-0.033554,21.64,28.43,0.3251,0.4175,-0.0067963,0.030415,-0.064099,0.086494
969.0,-0.9414,0.3319,-2.813,-1.138,0.5378,-2.322,-0.6462,1.029,-1.805,1.868,5.541,4.104,7.777,11.45,-1.401,-0.1601,-0.8508,0.2102,-2.679,8.473,3.814,12.83,2.217,2.619,0.033317,0.038468,19.01,19.43,0.2856,0.2853,-0.0046517,0.028322,-0.068394,0.086853
969.25,-0.9457,0.3943,-3.486,-1.931,-0.3765,-3.36,-1.806,-0.251,2.373,2.485,2.598,3.927,4.04,4.153,-1.685,-0.8457,-0.7834,-0.4877,-14.39,7.673,-3.749,11.88,-6.108,-3.171,-0.091781,-0.04658,18.19,9.167,0.2732,0.1346,0.003061,0.01902,-0.071059,0.084939
969.5,-0.9568,0.453,-3.732,-2.494,-1.257,-3.844,-2.606,-1.369,1.877,1.128,0.3782,0.5982,-0.1511,-0.9004,-1.428,-1.287,-0.7054,-1.476,-12.68,9.244,-4.149,7.081,-6.352,-4.597,-0.095449,-0.067519,18.74,-1.721,0.2815,-0.025271,0.0041298,0.017368,-0.07226,0.083192
969.75,-0.9752,0.4993,-3.584,-2.66,-1.736,-3.761,-2.837,-1.913,-2.551,-1.151,0.2478,-4.613,-3.214,-1.814,-1.407,-2.216,-1.272,-3.486,-11.93,7.642,-10.25,-7.195,-11.12,-12.98,-0.167,-0.1907,16.78,-16.51,0.2522,-0.2425,0.0052288,0.015398,-0.072974,0.081174
970.0,-0.999,0.5283,-3.53,-2.78,-2.03,-3.786,-3.036,-2.287,-7.336,-2.699,1.937,-10.35,-5.712,-1.076,-1.671,-3.473,-1.85,-5.482,-6.311,5.492,-8.345,-18.05,-10.77,-15.55,-0.1618,-0.2284,16.28,-26.8,0.2445,-0.3935,-0.00081564,0.021406,-0.081477,0.087319
970.25,-1.025,0.5401,-3.649,-3.016,-2.383,-4.085,-3.452,-2.819,-8.569,-2.331,3.907,-13.73,-7.495,-1.256,-2.361,-4.753,-2.546,-6.189,-8.189,-0.9887,-10.32,-17.79,-13.78,-20.48,-0.2071,-0.3008,13.75,-28.8,0.2066,-0.423,-0.0034675,0.023892,-0.087506,0.095138
970.5,-1.051,0.5401,-3.595,-3.062,-2.53,-4.124,-3.591,-3.059,-6.691,-1.362,3.966,-12.96,-7.634,-2.306,-2.984,-5.07,-3.07,-5.754,-8.742,-3.801,-9.775,-11.76,-12.03,-20.14,-0.1808,-0.2959,12.23,-25.07,0.1837,-0.3682,-0.0072943,0.028045,-0.090092,0.1013
970.75,-1.075,0.5308,-2.912,-2.616,-2.32,-3.276,-2.98,-2.684,-3.584,-0.9153,1.754,-7.886,-5.217,-2.548,-2.944,-4.522,-2.51,-4.82,-4.413,-1.701,0.5867,-5.146,-3.4,-7.636,-0.051088,-0.1122,11.37,-17.93,0.1708,-0.2633,-0.011197,0.033801,-0.090926,0.107
971.0,-1.097,0.517,-1.427,-1.664,-1.9,-1.377,-1.613,-1.85,-0.04864,-0.6532,-1.258,0.5853,-0.019344,-0.624,-2.368,-3.765,-2.054,-3.868,0.2064,0.5237,3.813,-0.6782,5.135,2.402,0.077155,0.035275,8.978,-9.715,0.1349,-0.1427,-0.009516,0.033883,-0.090264,0.1118
971.25,-1.119,0.5082,0.2422,-0.7619,-1.766,0.6914,-0.3128,-1.317,2.783,0.064771,-2.654,8.144,5.425,2.706,-2.215,-3.029,-2.361,-3.015,-0.2756,2.1,-1.975,2.269,8.015,3.649,0.1204,0.053599,7.338,-1.659,0.1102,-0.02437,-0.0059692,0.030785,-0.091037,0.1176
971.5,-1.142,0.5112,1.05,-0.5812,-2.212,1.593,-0.03764,-1.669,3.08,1.091,-0.8982,9.535,7.546,5.557,-2.132,-2.524,-2.14,-2.015,1.222,-0.2449,1.162,5.695,11.46,6.685,0.1723,0.09819,5.676,5.174,0.085273,0.075991,-0.0071837,0.031576,-0.090037,0.1207
971.75,-1.166,0.5271,0.8278,-1.093,-3.015,1.19,-0.7309,-2.652,0.9656,1.673,2.381,5.245,5.953,6.661,-1.481,-2.646,-1.342,-1.465,9.353,-10.43,11.0,3.357,18.69,10.76,0.2809,0.158,-1.098,3.956,-0.016493,0.058095,-0.0093171,0.033911,-0.079264,0.1103
972.0,-1.191,0.5511,0.091351,-1.799,-3.689,0.233,-1.657,-3.547,-0.9026,0.9137,2.73,0.7372,2.554,4.37,-1.211,-2.512,-1.002,-1.149,11.31,-17.0,13.77,-1.085,19.62,7.957,0.2948,0.1169,-7.209,-1.788,-0.1083,-0.026263,-0.0071425,0.031801,-0.067556,0.095261
972.25,-1.219,0.5742,-0.7226,-2.292,-3.862,-0.6785,-2.248,-3.818,-1.029,-1.215,-1.401,-0.5451,-0.7313,-0.9174,-1.353,-1.736,-1.649,-0.913,9.553,-14.74,6.088,-5.128,17.17,-0.8086,0.258,-0.011876,-9.651,-8.927,-0.145,-0.1311,-0.0064968,0.029364,-0.059895,0.083449
972.5,-1.249,0.5869,-1.55,-2.63,-3.71,-1.554,-2.634,-3.714,0.4521,-3.347,-7.146,0.3768,-3.422,-7.221,-1.998,-1.428,-2.668,-1.266,3.844,-11.25,-4.035,-9.363,12.15,-9.655,0.1826,-0.1418,-11.92,-17.73,-0.1791,-0.2604,-0.008945,0.029989,-0.057135,0.077552
972.75,-1.278,0.5828,-2.438,-2.974,-3.51,-2.542,-3.078,-3.614,1.654,-4.463,-10.58,0.3974,-5.719,-11.84,-2.978,-1.321,-3.455,-1.497,-8.51,-8.417,-14.13,-10.51,0.9533,-19.31,0.014325,-0.2836,-11.82,-23.43,-0.1776,-0.3441,-0.0072959,0.027941,-0.057312,0.076008
973.0,-1.309,0.5596,-3.293,-3.259,-3.225,-3.509,-3.475,-3.441,-0.1822,-4.971,-9.76,-2.752,-7.541,-12.33,-3.05,-1.673,-3.368,-1.888,-10.13,-9.949,-13.89,-12.51,-3.512,-21.12,-0.052771,-0.3102,-11.15,-27.6,-0.1675,-0.4053,-0.0075991,0.028331,-0.058187,0.075704
973.25,-1.34,0.5199,-3.664,-3.265,-2.867,-3.899,-3.501,-3.102,-4.15,-5.082,-6.014,-6.951,-7.883,-8.814,-2.439,-1.478,-1.999,-1.398,-6.992,-6.886,-1.907,-6.004,-5.232,-12.77,-0.078623,-0.1876,-3.028,-20.71,-0.045495,-0.3041,-0.0060964,0.027961,-0.063881,0.082126
973.5,-1.371,0.4709,-2.942,-2.617,-2.293,-2.975,-2.651,-2.326,-7.194,-4.147,-1.101,-7.571,-4.524,-1.478,-1.455,-0.617,-1.022,-0.4221,-2.059,-1.022,2.962,1.212,-5.6,-6.295,-0.084146,-0.092462,8.156,-8.656,0.1225,-0.1271,-0.0018585,0.024157,-0.068615,0.088239
973.75,-1.398,0.4262,-1.43,-1.555,-1.68,-1.164,-1.289,-1.413,-6.714,-1.508,3.698,-3.526,1.68,6.886,-0.8686,-0.1866,-0.7786,-0.5063,1.032,1.913,2.063,-1.824,-4.045,-1.153,-0.060783,-0.016929,15.08,-3.5,0.2265,-0.051396,-0.00033809,0.0224,-0.070163,0.090015
974.0,-1.417,0.4014,-0.2024,-0.8713,-1.54,0.1604,-0.5085,-1.177,-2.259,1.989,6.237,2.065,6.313,10.56,-0.8912,-0.3449,-0.5843,-0.9156,-2.406,3.427,1.185,-3.212,-3.197,3.42,-0.048042,0.050228,18.59,-0.88,0.2793,-0.012924,0.00092071,0.020587,-0.074346,0.094181
974.25,-1.428,0.4016,0.075901,-0.9144,-1.905,0.2643,-0.7261,-1.716,3.381,4.276,5.17,5.608,6.502,7.396,-0.2807,-0.1138,0.086247,-0.5086,3.467,10.05,7.724,5.462,7.917,12.26,0.119,0.1801,23.85,4.616,0.3583,0.067798,-0.00018911,0.021609,-0.082376,0.1029
974.5,-1.433,0.4178,-0.308,-1.334,-2.36,-0.4108,-1.437,-2.463,8.007,5.262,2.516,6.746,4.001,1.255,0.2305,-0.103,0.7901,-0.2591,5.664,14.88,12.17,13.08,15.21,16.31,0.2285,0.2396,25.8,6.398,0.3876,0.093967,0.003359,0.017682,-0.085525,0.1068
974.75,-1.435,0.4382,-0.8232,-1.59,-2.357,-1.108,-1.875,-2.642,9.274,5.003,0.7334,5.842,1.572,-2.698,0.3238,-0.9178,0.2358,-1.079,0.5445,12.16,-0.5378,10.31,11.49,3.697,0.1726,0.054301,20.93,0.7328,0.3144,0.010762,0.010146,0.0064111,-0.080057,0.1007
975.0,-1.436,0.457,-1.367,-1.681,-1.995,-1.699,-2.013,-2.327,5.326,3.007,0.6892,1.339,-0.9797,-3.298,0.4886,-2.145,-0.1518,-2.583,1.675,5.793,-6.02,0.6877,9.138,-5.541,0.1373,-0.08139,13.38,-7.818,0.2011,-0.1148,0.0059949,0.0014229,-0.073943,0.093434
975.25,-1.437,0.4702,-1.677,-1.818,-1.959,-2.022,-2.163,-2.304,-1.272,0.023126,1.318,-5.409,-4.114,-2.818,0.5521,-3.605,-0.7817,-3.951,4.529,-5.838,-11.21,-9.869,6.133,-16.93,0.092167,-0.2486,1.718,-16.57,0.025819,-0.2434,0.0022458,0.0037786,-0.064344,0.084811
975.5,-1.436,0.4718,-1.828,-2.079,-2.33,-2.212,-2.464,-2.715,-6.374,-3.103,0.1668,-10.99,-7.721,-4.451,0.1309,-4.377,-1.05,-4.449,3.438,-13.64,-10.31,-14.5,2.289,-23.57,0.034397,-0.3462,-8.064,-21.37,-0.1212,-0.3139,-0.0030577,0.0076319,-0.055908,0.077403
975.75,-1.436,0.4535,-1.823,-2.178,-2.532,-2.197,-2.552,-2.907,-7.299,-5.457,-3.615,-11.79,-9.949,-8.107,-0.235,-3.9,-0.8892,-3.417,3.739,-11.81,-3.743,-6.25,3.761,-21.04,0.056523,-0.3091,-10.84,-15.9,-0.1628,-0.2335,-0.0091053,0.012431,-0.050733,0.074811
976.0,-1.435,0.4117,-1.309,-1.66,-2.01,-1.491,-1.841,-2.191,-3.885,-5.663,-7.441,-6.068,-7.846,-9.624,-0.6566,-2.674,-1.066,-1.775,-0.2932,-7.258,-4.905,3.119,4.024,-18.35,0.060466,-0.2695,-11.08,-7.064,-0.1665,-0.1037,-0.010299,0.013454,-0.042277,0.068332
976.25,-1.432,0.3552,-0.3576,-0.589,-0.8204,-0.1951,-0.4265,-0.6579,0.5437,-3.795,-8.134,2.488,-1.851,-6.189,-1.592,-1.489,-1.141,-0.9863,-13.01,-1.923,-7.613,3.836,-2.807,-13.88,-0.042185,-0.2039,-8.211,-1.445,-0.1234,-0.02122,-0.0073043,0.011427,-0.035269,0.060384
976.5,-1.424,0.303,0.4824,0.4558,0.4292,0.9644,0.9378,0.9112,1.643,-1.662,-4.967,7.412,4.107,0.8025,-1.338,-0.9413,-0.8289,-0.5702,-11.57,-1.438,-5.577,2.843,-1.922,-5.219,-0.028877,-0.076659,-4.417,3.406,-0.066366,0.050015,-0.005071,0.0097192,-0.029959,0.054308
976.75,-1.409,0.2699,0.7385,0.8894,1.04,1.309,1.46,1.611,-0.5612,-0.2397,0.081815,6.271,6.593,6.914,-0.3782,-0.3019,-0.1771,0.1824,0.4721,0.6994,2.813,6.344,4.416,5.156,0.066357,0.075728,4.262,9.833,0.064032,0.1444,-0.0056365,0.010435,-0.026452,0.049142
977.0,-1.39,0.2576,0.5446,0.607,0.6694,0.9007,0.9631,1.025,-2.451,1.318,5.088,1.812,5.581,9.351,0.1806,0.7731,0.5308,1.172,7.516,6.609,11.56,11.16,7.221,11.53,0.1085,0.1694,16.06,14.66,0.2413,0.2152,-0.0052981,0.010157,-0.024266,0.034718
977.25,-1.367,0.2597,0.641,0.052264,-0.5364,0.647,0.058287,-0.5304,-1.653,3.349,8.35,-1.599,3.403,8.404,0.1051,1.041,1.254,1.071,3.593,4.461,16.88,4.81,3.752,13.9,0.056384,0.2042,17.98,6.854,0.2702,0.1007,-0.00012871,0.0042333,-0.012705,0.019013
977.5,-1.344,0.2701,1.229,-0.3135,-1.856,1.02,-0.5224,-2.065,1.037,3.817,6.598,-1.517,1.264,4.045,0.3356,0.8459,1.421,0.214,-1.693,2.279,10.71,-4.982,-0.6776,9.897,-0.010182,0.1454,14.78,-6.534,0.222,-0.09596,0.01211,-0.0052543,-0.0059929,0.011087
977.75,-1.32,0.2816,1.839,-0.5164,-2.872,1.586,-0.7699,-3.126,3.415,1.796,0.1772,0.2992,-1.319,-2.938,0.7904,0.7419,1.03,-0.6472,-2.486,6.076,0.1951,-10.09,-1.805,3.852,-0.027124,0.056584,12.4,-17.51,0.1863,-0.2572,0.019732,-0.01011,-0.0069362,0.0108
978.0,-1.294,0.2841,1.555,-0.8327,-3.22,1.243,-1.144,-3.532,4.378,-0.892,-6.162,0.5706,-4.699,-9.969,0.9995,-0.1218,0.76,-1.864,-2.301,7.159,-4.992,-13.23,-1.793,-0.1683,-0.026942,-0.0024715,7.636,-27.21,0.1147,-0.3996,0.018973,-0.012555,-0.014841,0.016452
978.25,-1.269,0.2683,0.066849,-1.203,-2.473,-0.3671,-1.637,-2.907,3.743,-2.459,-8.661,-1.487,-7.688,-13.89,0.9968,-1.245,1.496,-2.451,-5.271,5.384,0.6335,-8.754,-4.125,1.825,-0.061982,0.026803,4.422,-27.83,0.066445,-0.4087,0.020673,-0.015343,-0.023186,0.023412
978.5,-1.245,0.2311,-1.347,-1.055,-0.7625,-1.743,-1.451,-1.158,1.38,-2.612,-6.604,-3.334,-7.326,-11.32,1.538,-1.767,2.084,-2.461,-3.267,2.0,3.088,-6.266,-4.328,2.362,-0.065035,0.034699,2.989,-23.34,0.044904,-0.3428,0.026855,-0.018562,-0.021332,0.024546
978.75,-1.223,0.1812,-1.22,-0.3132,0.5932,-1.377,-0.4711,0.4353,-1.512,-1.621,-1.73,-3.359,-3.468,-3.577,1.902,-2.063,1.811,-2.077,-3.744,-8.246,-4.869,-8.512,-8.117,-4.058,-0.122,-0.059606,-2.917,-17.71,-0.043823,-0.2601,0.033473,-0.019991,-0.0063519,0.01856
979.0,-1.2,0.1339,0.4858,0.5303,0.5747,0.6277,0.6722,0.7166,-4.328,-1.289,1.75,-2.618,0.4214,3.461,1.754,-1.734,1.497,-1.101,-4.238,-14.55,-7.284,-7.036,-9.877,-6.629,-0.1484,-0.097374,-7.39,-8.163,-0.111,-0.1199,0.033792,-0.017217,0.0068079,0.0053617
979.25,-1.173,0.09842,2.275,1.069,-0.1358,2.642,1.437,0.2319,-5.847,-2.32,1.206,-1.478,2.049,5.575,2.029,-0.3168,1.838,0.2154,5.31,-6.13,3.14,0.284,0.668,1.06,0.010039,0.015567,-3.546,4.309,-0.053271,0.063287,0.031727,-0.013808,0.018308,-0.0087696
979.5,-1.142,0.073879,2.733,1.193,-0.347,3.114,1.574,0.034433,-3.159,-2.145,-1.131,1.364,2.377,3.391,2.043,0.8393,2.158,1.36,5.837,3.676,7.261,9.902,6.435,4.207,0.096693,0.061796,0.7635,14.51,0.011472,0.213,0.035555,-0.016347,0.026814,-0.019889
979.75,-1.111,0.059094,1.893,1.086,0.2786,2.113,1.305,0.4983,2.391,0.2393,-1.912,5.002,2.85,0.6991,1.745,1.125,1.713,2.261,3.161,3.856,2.849,17.12,10.06,1.968,0.1512,0.028902,-0.1643,19.68,-0.0024687,0.2891,0.038548,-0.017864,0.034151,-0.029362
980.0,-1.083,0.054033,0.6869,1.032,1.376,0.748,1.093,1.438,6.307,2.922,-0.4621,7.052,3.668,0.283,1.353,1.306,1.039,2.85,2.44,-1.475,-1.214,16.37,13.04,0.012237,0.196,0.00017974,-3.951,18.98,-0.059359,0.2788,0.037844,-0.016308,0.048159,-0.03819
980.25,-1.053,0.059401,0.045478,1.11,2.174,0.058085,1.123,2.187,5.624,3.533,1.443,5.803,3.712,1.621,0.982,1.631,0.1884,2.586,0.658,-3.716,-8.663,7.28,9.962,-6.989,0.1497,-0.1027,-5.485,12.72,-0.082413,0.1868,0.036327,-0.015181,0.059377,-0.044598
980.5,-1.022,0.071159,0.1322,1.01,1.888,0.099037,0.9767,1.854,0.7598,1.564,2.368,0.3859,1.19,1.994,0.675,1.806,-0.213,1.981,3.431,-2.701,-7.001,-0.6446,7.602,-9.603,0.1142,-0.1411,-4.529,5.834,-0.06805,0.085678,0.030774,-0.010871,0.063245,-0.049183
980.75,-0.9883,0.078433,0.417,0.6586,0.9001,0.2705,0.512,0.7535,-4.436,-1.337,1.763,-6.176,-3.076,0.023045,0.388,1.575,0.0014583,1.88,1.897,-3.824,-2.634,-0.1847,0.7886,-10.94,0.011851,-0.1607,-4.935,2.569,-0.074148,0.037722,0.029479,-0.010836,0.063196,-0.053204
981.0,-0.9547,0.070151,0.7165,0.5263,0.3361,0.5488,0.3586,0.1684,-7.26,-3.836,-0.412,-9.258,-5.834,-2.41,0.2582,1.607,0.1389,2.161,-0.6542,-4.02,-2.034,2.499,-5.715,-11.95,-0.085877,-0.1755,-5.692,1.138,-0.085526,0.01672,0.0311,-0.013126,0.068394,-0.056888
981.25,-0.9215,0.043218,1.183,0.8907,0.5985,1.16,0.8681,0.5759,-6.943,-4.89,-2.837,-7.21,-5.157,-3.104,0.059215,1.764,-0.083307,1.71,-5.301,-3.061,-6.941,-3.637,-11.51,-13.15,-0.173,-0.1931,-7.144,-5.062,-0.1073,-0.074338,0.033633,-0.015951,0.072646,-0.057328
981.5,-0.8876,0.0045025,1.588,1.37,1.151,1.699,1.48,1.262,-4.214,-4.228,-4.242,-2.893,-2.907,-2.921,-0.1824,1.324,-0.1857,0.7586,-9.166,-4.003,-9.168,-10.6,-13.63,-10.42,-0.2049,-0.1531,-9.481,-11.17,-0.1424,-0.164,0.035658,-0.018228,0.072315,-0.051809
981.75,-0.8515,-0.036465,1.655,1.588,1.521,1.753,1.687,1.62,-0.9376,-2.692,-4.447,0.2398,-1.515,-3.269,-0.2197,0.8652,-0.088643,0.2909,-7.477,1.913,-5.9,-4.787,-9.41,-4.284,-0.1414,-0.062924,-3.141,-7.129,-0.04719,-0.1047,0.033851,-0.021959,0.070816,-0.048731
982.0,-0.813,-0.073886,1.041,1.594,2.147,1.012,1.564,2.117,1.388,-0.3448,-2.078,1.046,-0.6866,-2.42,-0.1122,0.7977,0.266,0.3539,-3.222,8.858,1.231,3.689,-3.078,2.971,-0.046259,0.043642,6.443,0.4221,0.096807,0.0061992,0.032535,-0.025848,0.076351,-0.05235
982.25,-0.7728,-0.1019,-0.034297,1.654,3.343,-0.1692,1.519,3.208,2.256,2.466,2.675,0.6654,0.8751,1.085,0.016423,0.5224,0.7509,0.1013,-1.543,7.659,7.053,2.749,-0.1886,7.859,-0.0028341,0.1154,9.902,2.311,0.1488,0.033945,0.035815,-0.030443,0.08237,-0.056923
982.5,-0.7315,-0.1128,-0.9449,1.853,4.65,-1.057,1.741,4.539,1.75,4.106,6.461,0.4401,2.796,5.152,0.2472,0.1482,0.7497,-0.3857,2.038,5.448,7.9,-0.793,2.203,9.204,0.033104,0.1352,11.36,2.657,0.1706,0.03902,0.037967,-0.032935,0.083622,-0.058245
982.75,-0.69,-0.1041,-1.286,1.923,5.133,-1.324,1.885,5.095,1.113,3.999,6.885,0.6819,3.568,6.454,0.6627,-0.010501,0.020752,-0.5968,12.36,2.209,4.835,-4.652,9.865,7.954,0.1482,0.1168,8.556,0.5804,0.1286,0.0085243,0.03561,-0.028781,0.081577,-0.058809
983.0,-0.6491,-0.083353,-1.149,1.486,4.122,-1.254,1.382,4.017,2.4,3.091,3.781,1.17,1.861,2.552,0.2289,-0.031724,-0.5298,-0.5337,11.1,0.3219,2.222,-5.551,10.81,4.557,0.1625,0.066936,3.079,-2.714,0.046266,-0.039857,0.031284,-0.024372,0.077249,-0.053966
983.25,-0.6104,-0.065251,-0.6811,0.7086,2.098,-0.9454,0.4444,1.834,4.445,1.583,-1.279,1.314,-1.548,-4.409,-0.6544,0.1294,-0.6003,0.067533,1.007,-0.1617,1.664,-0.8759,6.365,0.4928,0.095646,0.0072379,-3.043,-3.613,-0.045724,-0.053065,0.030515,-0.022309,0.071613,-0.051019
983.5,-0.5757,-0.063625,-0.2662,0.2352,0.7366,-0.5194,-0.018046,0.4834,4.053,-0.9761,-6.005,1.056,-3.973,-9.002,-1.232,0.3744,-0.9155,0.607,-3.601,-2.238,0.1323,0.4914,3.887,-3.73,0.058408,-0.054793,-10.71,-5.306,-0.1608,-0.077927,0.031756,-0.016202,0.067627,-0.048888
983.75,-0.5458,-0.085458,-0.2092,0.3165,0.8422,-0.2117,0.314,0.8398,0.4847,-3.938,-8.361,0.4735,-3.95,-8.372,-1.614,0.4814,-1.224,0.5876,-6.412,-4.904,-1.804,-3.657,-1.333,-6.895,-0.020037,-0.1013,-16.67,-7.532,-0.2505,-0.1106,0.030869,-0.013912,0.063635,-0.045489
984.0,-0.5194,-0.1276,-0.4894,0.625,1.74,-0.1799,0.9346,2.049,-4.349,-6.008,-7.667,-0.6524,-2.311,-3.97,-1.813,0.2285,-1.827,0.3673,-3.233,-9.5,-3.358,-7.872,-3.957,-8.32,-0.05946,-0.1222,-20.07,-7.933,-0.3016,-0.1165,0.026061,-0.0091444,0.059048,-0.04109
984.25,-0.4949,-0.1799,-1.005,0.6621,2.33,-0.5593,1.108,2.776,-7.044,-6.011,-4.979,-1.726,-0.6933,0.3394,-1.979,-0.078683,-2.283,0.3788,3.399,-11.39,-0.1338,-6.033,-1.635,-5.151,-0.024566,-0.075664,-17.38,-4.365,-0.2611,-0.064105,0.018475,-0.0014392,0.050891,-0.039569
984.5,-0.4723,-0.2311,-1.722,0.254,2.23,-1.391,0.5851,2.561,-5.197,-3.487,-1.778,-1.24,0.47,2.18,-2.332,0.042147,-2.375,0.6161,2.21,-7.357,1.693,-0.6143,-1.441,-3.036,-0.021649,-0.044601,-8.906,0.7529,-0.1338,0.011057,0.015678,0.0015293,0.044263,-0.035975
984.75,-0.453,-0.2717,-2.314,-0.3857,1.542,-2.217,-0.289,1.639,-0.4298,0.2293,0.8885,0.7508,1.41,2.069,-2.545,0.2522,-2.374,0.9535,-1.639,-3.262,0.3532,4.997,-0.5385,-2.868,-0.0080918,-0.042133,-1.33,4.715,-0.019983,0.069247,0.017249,0.00075878,0.037171,-0.030006
985.0,-0.4389,-0.295,-2.451,-0.9293,0.5926,-2.504,-0.982,0.5399,3.397,2.778,2.159,2.81,2.191,1.572,-2.483,0.5287,-2.21,0.9758,-3.548,1.374,-0.3463,6.675,1.735,-2.137,0.02607,-0.031387,4.155,5.743,0.062423,0.084338,0.020122,-0.0013349,0.028375,-0.020791
985.25,-0.4306,-0.3005,-2.102,-1.267,-0.4309,-2.154,-1.318,-0.4823,4.055,3.085,2.116,3.483,2.513,1.544,-2.053,0.8077,-2.03,0.1924,1.08,11.23,1.397,4.084,6.94,0.1213,0.1043,0.0017821,11.94,4.31,0.1795,0.063299,0.02103,-0.0013498,0.011499,-0.004503
985.5,-0.4278,-0.2936,-1.671,-1.656,-1.641,-1.751,-1.736,-1.72,3.038,2.9,2.761,2.123,1.985,1.847,-1.782,0.3637,-2.058,-0.9508,5.88,16.5,2.729,1.128,10.12,0.8359,0.152,0.012279,17.42,1.32,0.2618,0.019385,0.019237,0.00093492,-0.012544,0.016368
985.75,-0.4303,-0.2806,-1.534,-2.213,-2.892,-1.759,-2.438,-3.117,1.974,3.314,4.654,-0.6739,0.666,2.006,-2.526,-0.9612,-2.167,-1.613,-5.02,8.214,-0.7372,0.5897,-1.278,-4.539,-0.019207,-0.066676,14.26,-2.391,0.2142,-0.035113,0.019585,-0.00043283,-0.029753,0.0312
986.0,-0.4388,-0.2662,-1.546,-2.543,-3.54,-1.779,-2.776,-3.773,-1.087,1.882,4.85,-3.832,-0.8636,2.105,-2.833,-1.881,-2.476,-1.811,-7.109,-0.6288,-2.869,0.2082,-7.66,-7.724,-0.1151,-0.1135,9.225,-6.104,0.1386,-0.089643,0.01708,0.00179,-0.036371,0.037361
986.25,-0.4542,-0.2573,-1.543,-2.475,-3.408,-1.549,-2.481,-3.414,-5.412,-1.817,1.779,-5.469,-1.874,1.721,-2.738,-2.237,-2.76,-1.889,-1.476,-5.116,-1.694,-0.9942,-7.988,-6.64,-0.12,-0.097531,3.762,-9.296,0.056521,-0.1365,0.012126,0.0070365,-0.03873,0.039965
