Distance,A_M1_C_B1_Y,A_M1_C_B1_Z,A_M1_B1_W1_Y_L,A_M1_B1_BC_Y_L,A_M1_B1_W2_Y_L,A_M1_B1_W1_Y_R,A_M1_B1_BC_Y_R,A_M1_B1_W2_Y_R,A_M1_B1_W1_Z_L,A_M1_B1_BC_Z_L,A_M1_B1_W2_Z_L,A_M1_B1_W1_Z_R,A_M1_B1_BC_Z_R,A_M1_B1_W2_Z_R,A__B1_W1_Y_A_axle_L,A__B1_W2_Y_A_axle_L,A__B1_W1_Y_A_axle_R,A__B1_W2_Y_A_axle_R,A__B1_W1_Z_A_axle_L,A__B1_W2_Z_A_axle_L,A__B1_W1_Z_A_axle_R,A__B1_W2_Z_A_axle_R,V_M1_B1_W1_L,V_M1_B1_W1_R,QL_M1_B1_W1,QR_M1_B1_W1,V_M1_B1_W2_L,V_M1_B1_W2_R,QL_M1_B1_W2,QR_M1_B1_W2,YL_M1_B1_W1,YR_M1_B1_W1,YL_M1_B1_W2,YR_M1_B1_W2
173.25,0.1298,-0.1041,-0.064397,-0.5418,-1.019,-0.065236,-0.5426,-1.02,9.581,6.295,3.009,1.974,-1.311,-4.597,1.578,0.4025,1.584,0.4047,15.16,8.799,4.367,7.848,15.88,11.44,0.2386,0.1681,11.98,3.055,0.1801,0.044863,0.040581,-0.018214,0.052952,-0.030578
173.5,0.1334,-0.08538,-0.9923,-0.6791,-0.366,-0.9922,-0.6791,-0.3659,10.11,7.766,5.425,1.204,-1.137,-3.478,1.054,0.1916,1.065,0.1935,16.94,9.737,3.042,8.523,19.08,8.715,0.2867,0.128,14.32,5.643,0.2151,0.082881,0.032252,-0.010424,0.057162,-0.034151
173.75,0.1332,-0.060388,-1.265,-0.1443,0.9766,-1.265,-0.1442,0.9767,8.55,7.778,7.007,1.978,1.207,0.4349,0.7653,-0.092339,0.7742,-0.089922,4.89,7.444,-7.078,0.8481,9.149,-2.452,0.1375,-0.036011,10.43,5.461,0.1567,0.080204,0.022979,-0.0034843,0.054044,-0.032597
174.0,0.1303,-0.028773,-0.7954,0.6694,2.134,-0.7955,0.6692,2.134,3.665,4.941,6.217,1.055,2.331,3.607,0.5035,-0.3004,0.5097,-0.2991,-2.695,3.706,-9.38,-3.656,0.9195,-8.492,0.013818,-0.1247,3.13,7.218,0.047025,0.106,0.014196,-0.0008668,0.049517,-0.030777
174.25,0.1268,0.0039231,-0.040719,1.45,2.942,-0.04072,1.45,2.942,-3.05,-0.2708,2.509,-1.758,1.022,3.801,0.5728,-0.3803,0.5687,-0.3812,-6.816,3.696,3.226,1.204,-6.043,-2.306,-0.090803,-0.033878,-1.409,12.91,-0.021176,0.1896,0.011034,-0.0045174,0.048551,-0.032196
174.5,0.1252,0.026958,0.6638,2.249,3.834,0.6647,2.25,3.835,-8.07,-5.19,-2.31,-2.786,0.09437,2.975,0.8729,-0.040725,0.8691,-0.044022,-5.143,2.416,5.364,10.0,-10.72,0.2849,-0.1611,0.0041845,-5.258,18.52,-0.078992,0.272,0.014743,-0.010168,0.053405,-0.039428
174.75,0.1283,0.035403,1.045,2.828,4.612,1.047,2.83,4.614,-9.071,-7.011,-4.951,-0.9023,1.158,3.218,0.5574,0.6495,0.5601,0.6455,-8.588,-0.5485,-10.65,14.53,-18.85,-8.877,-0.2833,-0.1304,-7.824,20.34,-0.1176,0.2987,0.011906,-0.0070173,0.0626,-0.050397
175.0,0.1383,0.035007,0.8624,2.718,4.573,0.8644,2.72,4.575,-7.453,-5.308,-3.163,0.2245,2.369,4.514,-0.1481,1.395,-0.148,1.389,-11.81,-2.763,-13.68,13.02,-21.1,-9.359,-0.317,-0.1375,-7.375,18.96,-0.1108,0.2784,0.005993,-0.0011965,0.072751,-0.059798
175.25,0.1547,0.036227,0.3984,1.998,3.598,0.3992,1.999,3.598,-5.153,-1.861,1.431,-0.8489,2.443,5.735,-0.4318,1.798,-0.4371,1.793,-11.91,-0.5619,-7.729,6.993,-17.31,-5.769,-0.26,-0.084731,-2.525,15.49,-0.037942,0.2274,0.0051709,-0.00052854,0.08055,-0.062862
175.5,0.1756,0.04679,0.0026445,1.061,2.119,0.0024446,1.061,2.119,-2.914,1.463,5.841,-2.882,1.495,5.873,-0.3199,1.62,-0.3288,1.62,-7.605,5.516,1.076,2.421,-9.365,-0.6103,-0.1407,-0.0089643,5.547,12.7,0.083348,0.1866,0.0090613,-0.0046627,0.081974,-0.058552
175.75,0.1983,0.068081,-0.1891,0.2839,0.757,-0.1894,0.2836,0.7566,-0.6196,3.75,8.12,-3.89,0.4796,4.85,-0.1632,1.056,-0.1674,1.063,-4.393,12.87,-0.91,2.305,-4.633,-2.613,-0.069623,-0.038386,14.43,11.69,0.2169,0.1716,0.013262,-0.0086969,0.07727,-0.049606
176.0,0.2206,0.097529,-0.3829,-0.2565,-0.1301,-0.3827,-0.2564,-0.13,1.171,5.041,8.912,-4.062,-0.1912,3.679,-0.358,0.2818,-0.3529,0.2947,1.923,18.08,-3.333,4.785,1.177,-2.87,0.017689,-0.042154,21.75,11.2,0.3268,0.1645,0.012902,-0.0079984,0.060878,-0.038672
176.25,0.2412,0.1324,-0.8745,-0.6067,-0.339,-0.8738,-0.606,-0.3383,2.357,5.814,9.271,-3.685,-0.2275,3.23,-0.6928,-0.2018,-0.6869,-0.1919,3.292,9.259,-1.752,-1.158,2.589,0.3764,0.038904,0.0055293,16.3,2.781,0.2449,0.040841,0.0094036,-0.0048916,0.03603,-0.024554
176.5,0.2595,0.1712,-1.394,-0.6145,0.165,-1.393,-0.6138,0.1657,2.627,4.767,6.906,-2.326,-0.1866,1.953,-0.948,-0.5762,-0.9419,-0.5718,4.241,-1.012,-0.797,-8.821,2.843,3.504,0.042715,0.051472,6.394,-7.192,0.096071,-0.1056,0.0063679,-0.0021545,0.018233,-0.010603
176.75,0.2749,0.2083,-1.464,-0.3267,0.8109,-1.464,-0.3266,0.8111,1.879,1.452,1.025,-0.4193,-0.8467,-1.274,-1.149,-0.8733,-1.146,-0.8776,0.1381,-4.277,-2.177,-3.576,-1.695,3.657,-0.025476,0.053711,-0.5803,-6.377,-0.0087186,-0.093653,0.0035667,0.00043186,0.0063593,-0.00088641
177.0,0.2875,0.2333,-0.6443,0.2389,1.122,-0.6448,0.2384,1.122,-0.6655,-2.954,-5.243,1.077,-1.212,-3.501,-1.2,-0.5254,-1.203,-0.5339,-2.262,-3.969,-0.4478,3.464,-4.93,5.058,-0.074079,0.074294,-6.748,-1.071,-0.1014,-0.015729,0.0029578,0.0010259,0.0042837,0.00050827
177.25,0.2975,0.239,0.8083,0.857,0.9058,0.8074,0.8562,0.9049,-4.234,-6.189,-8.143,1.738,-0.2166,-2.171,-1.07,-0.1838,-1.078,-0.1847,-6.997,-5.537,-0.227,-5.403,-10.19,3.472,-0.1531,0.051001,-14.37,-4.88,-0.2159,-0.071666,0.0045507,-0.00078052,0.0027298,0.0017702
177.5,0.3056,0.2276,1.898,0.9351,-0.027291,1.896,0.9341,-0.028355,-6.731,-7.002,-7.273,0.661,0.3902,0.1193,-0.8078,-0.2019,-0.8197,-0.1999,-7.834,-11.38,1.391,-13.9,-11.75,2.524,-0.1765,0.037068,-20.8,-9.185,-0.3125,-0.1349,0.0077852,-0.004297,-0.0021346,0.0067781
177.75,0.3112,0.2058,1.948,0.2712,-1.406,1.947,0.2699,-1.407,-6.41,-5.589,-4.769,-1.418,-0.5974,0.2228,-0.8003,-0.039768,-0.7994,-0.043667,1.868,-14.03,-0.471,-9.11,-3.714,-0.028975,-0.055802,-0.0004256,-19.71,-5.858,-0.2961,-0.086038,0.0085169,-0.004492,-0.0044406,0.0093151
178.0,0.3129,0.1793,0.9587,-0.8751,-2.709,0.9577,-0.8761,-2.71,-2.708,-2.262,-1.816,-2.623,-2.177,-1.731,-1.081,0.312,-1.075,0.3031,4.03,-11.33,-1.491,-0.9452,1.435,-2.239,0.021557,-0.032894,-13.03,-1.177,-0.1958,-0.017283,0.0044066,-0.00017819,-0.0042658,0.0090094
178.25,0.3089,0.1529,-0.3461,-1.843,-3.34,-0.3461,-1.843,-3.34,2.216,1.527,0.8373,-1.807,-2.497,-3.186,-1.28,0.5701,-1.268,0.5625,8.951,-6.186,-0.105,0.8556,10.91,-0.8409,0.164,-0.012351,-6.05,-0.2195,-0.090893,-0.003223,5.9187e-05,0.0039097,-0.0041928,0.0085737
178.5,0.2983,0.1325,-1.353,-2.289,-3.224,-1.352,-2.288,-3.223,6.516,4.482,2.448,0.8788,-1.155,-3.189,-1.4,0.3931,-1.387,0.3942,8.828,-0.2251,-0.922,-3.197,15.79,-0.387,0.2372,-0.005684,-0.5296,-2.065,-0.0079566,-0.030333,-0.0050345,0.008293,-0.0087156,0.012623
178.75,0.2819,0.1236,-1.883,-2.329,-2.776,-1.881,-2.328,-2.775,8.592,5.737,2.883,3.243,0.3885,-2.466,-1.445,-0.064307,-1.429,-0.058568,11.94,3.835,-1.498,-2.611,20.84,0.9022,0.3132,0.013251,3.166,-0.017343,0.047571,-0.0002547,-0.0107,0.012888,-0.016586,0.020219
179.0,0.2611,0.1277,-1.988,-2.185,-2.382,-1.987,-2.184,-2.381,8.045,5.383,2.722,3.799,1.138,-1.524,-1.476,-0.332,-1.464,-0.3283,11.91,3.872,-0.6732,0.1059,20.62,1.831,0.3099,0.026895,3.457,3.168,0.051946,0.046519,-0.016493,0.018031,-0.020882,0.024902
179.25,0.2372,0.1417,-1.759,-1.918,-2.077,-1.758,-1.918,-2.077,5.38,3.751,2.122,2.744,1.115,-0.5139,-1.314,-0.4758,-1.312,-0.4745,11.72,1.35,4.058,0.023357,18.44,4.825,0.2772,0.070873,0.9922,3.644,0.014907,0.053512,-0.018989,0.021132,-0.02178,0.026317
179.5,0.211,0.1596,-1.371,-1.545,-1.719,-1.371,-1.546,-1.72,2.302,1.45,0.5985,1.686,0.8346,-0.017289,-1.013,-0.4948,-1.019,-0.4965,7.568,-2.148,5.037,-0.7748,11.77,4.565,0.1768,0.067055,-3.028,2.855,-0.045488,0.041931,-0.01764,0.021058,-0.019896,0.024856
179.75,0.1837,0.1752,-1.042,-1.128,-1.214,-1.042,-1.128,-1.215,-0.064082,-0.9497,-1.835,1.421,0.5358,-0.3498,-0.6623,-0.4361,-0.6712,-0.4401,3.587,-4.693,3.306,-1.405,5.289,3.006,0.079477,0.044157,-6.951,1.482,-0.1044,0.021767,-0.015438,0.019647,-0.016711,0.021769
180.0,0.1561,0.1841,-0.9646,-0.8106,-0.6566,-0.9649,-0.811,-0.657,-1.225,-2.817,-4.409,1.692,0.1001,-1.492,-0.3382,-0.3311,-0.3481,-0.3368,-2.173,-6.419,0.5514,-2.057,-1.567,0.7498,-0.023544,0.011013,-10.42,-0.4817,-0.1565,-0.0070746,-0.013333,0.018071,-0.012805,0.017663
180.25,0.129,0.1831,-1.105,-0.6317,-0.1588,-1.105,-0.6318,-0.1589,-1.954,-4.057,-6.16,1.513,-0.5897,-2.692,0.1499,-0.3164,0.1402,-0.3144,-15.58,-0.3026,-2.648,-2.504,-14.31,-3.137,-0.2151,-0.046076,-6.746,-1.53,-0.1014,-0.022473,-0.0082945,0.013438,-0.010626,0.014862
180.5,0.1025,0.1706,-1.324,-0.6002,0.1231,-1.323,-0.6001,0.1232,-3.779,-4.598,-5.417,-0.6993,-1.519,-2.338,0.7877,-0.7221,0.7834,-0.7125,-16.31,4.809,-3.209,-2.774,-18.22,-4.075,-0.2738,-0.059858,-0.5708,-2.554,-0.0085759,-0.037506,-0.0023419,0.0069338,-0.013909,0.017488
180.75,0.076448,0.1484,-1.558,-0.7731,0.011943,-1.558,-0.7731,0.011995,-5.682,-3.752,-1.823,-4.201,-2.272,-0.3426,1.138,-0.9982,1.137,-0.9909,-12.58,5.561,-2.7,0.062909,-19.02,-4.0,-0.2859,-0.058757,5.871,-1.035,0.088212,-0.015196,0.00095358,0.0032351,-0.016145,0.019111
181.0,0.051168,0.1231,-1.644,-0.9941,-0.3442,-1.644,-0.9941,-0.3441,-6.15,-1.497,3.156,-6.661,-2.008,2.645,1.177,-1.177,1.177,-1.172,-6.479,6.51,-1.49,2.075,-16.0,-2.502,-0.2404,-0.036756,13.44,1.085,0.2019,0.015939,0.0018131,0.0022843,-0.017761,0.020028
181.25,0.027658,0.1049,-1.52,-1.114,-0.7067,-1.52,-1.114,-0.7067,-4.279,1.487,7.253,-6.372,-0.6058,5.16,0.9974,-1.315,0.9973,-1.306,-5.182,8.138,-1.898,1.061,-13.61,-1.751,-0.2045,-0.025716,19.18,1.88,0.2882,0.027604,0.0011089,0.0030476,-0.019114,0.020509
181.5,0.0074049,0.1029,-1.235,-1.077,-0.919,-1.235,-1.077,-0.9191,-0.995,3.822,8.64,-3.917,0.9001,5.717,0.7556,-1.633,0.7554,-1.62,-4.496,12.06,-1.554,0.0080486,-9.064,0.2134,-0.1362,0.0031349,23.11,2.487,0.3472,0.036529,0.00040049,0.0038112,-0.024337,0.024389
181.75,-0.0082804,0.1189,-0.8764,-0.9245,-0.9726,-0.8766,-0.9247,-0.9728,1.817,4.529,7.241,-1.304,1.408,4.12,0.5402,-1.958,0.5397,-1.948,-10.06,13.86,-4.624,1.908,-10.01,-1.71,-0.1505,-0.025122,22.48,3.841,0.3378,0.056414,0.00062082,0.003531,-0.029366,0.029423
182.0,-0.018827,0.1466,-0.3802,-0.5988,-0.8175,-0.3806,-0.5992,-0.8178,1.56,2.938,4.316,-0.7665,0.6119,1.99,0.3368,-2.121,0.3359,-2.121,-6.367,12.4,-3.287,4.42,-5.884,-0.5495,-0.088421,-0.0080714,17.73,4.629,0.2664,0.067981,0.0013494,0.0028177,-0.030508,0.032254
182.25,-0.024381,0.1746,0.2082,-0.1716,-0.5513,0.2077,-0.1721,-0.5518,-1.176,0.184,1.544,-2.014,-0.6543,0.7055,0.016564,-2.055,0.01576,-2.062,-2.94,7.255,-2.903,3.552,-4.603,-1.633,-0.069173,-0.023979,9.716,2.834,0.146,0.041614,0.00066668,0.0035131,-0.027466,0.030949
182.5,-0.02565,0.1938,0.7285,0.1802,-0.3682,0.7282,0.1798,-0.3686,-4.175,-2.156,-0.1377,-3.685,-1.666,0.3529,-0.3326,-1.774,-0.3328,-1.784,1.379,0.8286,-0.8467,1.108,-2.756,-1.635,-0.041414,-0.024015,1.556,0.4766,0.023371,0.0069995,-0.0006276,0.0048208,-0.022611,0.027343
182.75,-0.023723,0.2004,1.043,0.3322,-0.3786,1.043,0.3321,-0.3787,-5.195,-3.036,-0.8768,-4.148,-1.989,0.1696,-0.6592,-1.26,-0.6584,-1.272,0.8982,-10.98,-3.24,-2.269,-3.529,-4.966,-0.053034,-0.072947,-10.22,-2.887,-0.1535,-0.042406,-0.0019748,0.0060729,-0.015566,0.021188
183.0,-0.019668,0.1959,1.253,0.4166,-0.4201,1.253,0.4166,-0.4201,-4.386,-3.466,-2.545,-2.922,-2.002,-1.082,-0.8563,-0.3527,-0.8556,-0.3601,-1.512,-18.2,-4.058,-4.43,-3.716,-6.274,-0.055839,-0.092148,-19.53,-4.887,-0.2934,-0.071775,-0.002307,0.0063892,-0.0060162,0.011248
183.25,-0.014121,0.1816,1.474,0.5787,-0.3169,1.475,0.5792,-0.3164,-3.347,-4.506,-5.665,-0.947,-2.106,-3.264,-0.7933,0.4222,-0.7938,0.4197,-10.78,-14.82,-8.94,-3.884,-9.808,-11.17,-0.1474,-0.1641,-21.43,-4.072,-0.322,-0.059806,1.5256e-05,0.0040739,0.00068727,0.0036937
183.5,-0.0072634,0.1567,1.626,0.756,-0.1143,1.627,0.7568,-0.1135,-4.195,-6.114,-8.034,-0.7398,-2.659,-4.579,-0.5434,0.9391,-0.5442,0.9386,-9.834,-9.691,-7.99,-1.801,-9.363,-10.74,-0.1407,-0.1578,-20.4,-2.079,-0.3064,-0.030529,0.0037467,0.00045127,0.0051369,-0.0013164
183.75,0.00083023,0.1199,1.515,0.7462,-0.022085,1.515,0.747,-0.021256,-5.636,-6.518,-7.4,-2.094,-2.976,-3.858,-0.4361,1.239,-0.435,1.24,4.728,-7.02,1.35,-0.017692,1.729,-2.131,0.025979,-0.0313,-17.41,-0.1656,-0.2616,-0.0024315,0.0054207,-0.0017015,0.0081595,-0.0046127
184.0,0.0098008,0.075086,1.109,0.4078,-0.2935,1.109,0.4081,-0.2932,-3.819,-3.721,-3.622,-1.879,-1.78,-1.682,-0.3303,1.484,-0.3288,1.484,10.1,-7.353,5.204,0.4829,7.112,2.859,0.1069,0.041988,-13.18,1.125,-0.198,0.016526,0.0071004,-0.0026868,0.011784,-0.0083169
184.25,0.01889,0.033855,0.6756,-0.093154,-0.8619,0.6753,-0.093503,-0.8623,1.153,1.1,1.046,0.6359,0.5824,0.5289,-0.1595,1.649,-0.1568,1.648,8.489,-9.727,-1.203,-1.726,8.702,0.488,0.1308,0.0071681,-9.946,0.2286,-0.1494,0.0033575,0.0093404,-0.0028489,0.015418,-0.011814
184.5,0.027227,0.0086769,0.3176,-0.5237,-1.365,0.3168,-0.5245,-1.366,5.584,4.479,3.373,2.873,1.768,0.6624,0.00095191,1.683,0.0015528,1.681,3.471,-8.438,-3.626,-4.056,8.295,-0.2141,0.1246,-0.0031448,-6.682,-1.39,-0.1004,-0.020406,0.0099,-0.0027139,0.018589,-0.014525
184.75,0.034253,0.0013716,0.063699,-0.6283,-1.32,0.062676,-0.6293,-1.321,6.747,4.294,1.84,3.326,0.8725,-1.581,0.2546,1.389,0.2534,1.388,13.41,-1.309,12.58,-3.896,19.66,13.96,0.2955,0.205,-2.424,-2.083,-0.036417,-0.030598,0.01282,-0.0061657,0.018815,-0.014056
185.0,0.040006,0.0022454,-0.2205,-0.3463,-0.4722,-0.2214,-0.3472,-0.4731,7.056,2.478,-2.1,4.659,0.080778,-4.497,0.5034,0.8889,0.5029,0.8892,15.74,3.61,15.91,-3.071,21.68,18.07,0.3258,0.2654,-1.538,-3.487,-0.023109,-0.051205,0.014134,-0.0098338,0.016221,-0.011334
185.25,0.044956,0.0015192,-0.691,0.1036,0.8982,-0.6914,0.1032,0.8977,7.63,1.13,-5.37,6.915,0.4154,-6.085,0.5977,0.3953,0.5969,0.3968,12.65,4.326,12.92,-3.062,17.93,18.2,0.2694,0.2673,-2.797,-5.565,-0.042023,-0.08173,0.013202,-0.0098909,0.013697,-0.0089311
185.5,0.049425,-0.0033094,-1.161,0.4508,2.063,-1.161,0.451,2.063,7.67,0.7984,-6.073,8.067,1.196,-5.675,0.5933,0.040629,0.5914,0.041693,6.097,-0.2138,5.679,-4.669,10.02,14.02,0.1506,0.2059,-5.82,-8.281,-0.08745,-0.1216,0.010852,-0.0078548,0.012628,-0.0080203
185.75,0.053262,-0.0095853,-1.256,0.5977,2.452,-1.256,0.5983,2.452,5.768,0.4798,-4.809,6.36,1.071,-4.217,0.604,-0.019427,0.6025,-0.019737,2.299,-8.872,3.998,-7.663,3.805,11.68,0.057176,0.1716,-11.09,-11.41,-0.1666,-0.1675,0.0097773,-0.0071766,0.014331,-0.0098984
186.0,0.056152,-0.01613,-0.8727,0.7301,2.333,-0.872,0.7308,2.334,2.052,-1.166,-4.384,2.862,-0.3561,-3.574,0.7585,0.1226,0.7588,0.1217,-1.367,-13.56,3.876,-10.1,-2.966,7.927,-0.044563,0.1164,-14.95,-13.29,-0.2246,-0.1952,0.011852,-0.0086742,0.017452,-0.013627
186.25,0.058033,-0.027598,-0.1109,0.9604,2.032,-0.1101,0.9611,2.032,-1.862,-3.911,-5.959,-0.3287,-2.377,-4.426,0.7731,0.1929,0.7737,0.1926,0.5333,-2.378,3.577,-3.876,-4.642,3.98,-0.069753,0.058454,-7.708,-6.529,-0.1158,-0.095881,0.01286,-0.0094462,0.022582,-0.016943
186.5,0.059317,-0.050793,0.768,1.027,1.285,0.7685,1.027,1.286,-3.328,-4.567,-5.807,-1.913,-3.152,-4.391,0.6265,0.052724,0.6273,0.054206,-1.682,9.034,1.055,3.819,-7.073,-1.15,-0.1063,-0.016899,1.434,2.255,0.021543,0.03312,0.012145,-0.0084284,0.026441,-0.01796
186.75,0.060769,-0.083172,1.31,0.8217,0.3331,1.31,0.8215,0.3329,-2.137,-1.82,-1.503,-2.13,-1.813,-1.496,0.4769,-0.050276,0.4776,-0.047572,-9.653,9.08,-6.869,2.127,-12.36,-9.627,-0.1857,-0.1414,4.389,4.126,0.065938,0.060596,0.011258,-0.0073564,0.028235,-0.017724
187.0,0.063071,-0.1115,1.299,0.4566,-0.3855,1.298,0.4558,-0.3864,-0.7448,1.79,4.325,-2.776,-0.241,2.294,0.2773,-0.2634,0.2774,-0.261,-10.54,4.148,-9.891,-1.909,-11.64,-12.81,-0.1749,-0.1881,5.339,3.259,0.080222,0.047855,0.01038,-0.0062297,0.025988,-0.015272
187.25,0.066453,-0.1247,0.8471,0.1671,-0.5128,0.8457,0.1658,-0.5142,-0.4973,3.439,7.375,-3.929,0.007236,3.943,0.097008,-0.4219,0.097,-0.4215,-5.273,7.429,-4.238,7.794,-6.689,-8.043,-0.1005,-0.1181,12.76,12.01,0.1917,0.1763,0.0096728,-0.0054377,0.025848,-0.015799
187.5,0.070894,-0.1229,0.3454,0.2762,0.207,0.3443,0.2751,0.2058,-1.037,3.215,7.467,-3.563,0.6896,4.942,-0.02114,-0.4461,-0.02214,-0.4461,1.726,15.75,-0.6045,18.3,-1.387,-3.193,-0.020848,-0.046894,21.46,21.64,0.3225,0.3178,0.008958,-0.0046641,0.026076,-0.018989
187.75,0.076659,-0.1099,-0.1122,0.6392,1.391,-0.1124,0.639,1.39,-1.265,2.87,7.006,-1.326,2.809,6.945,-0.112,-0.4076,-0.1129,-0.4088,-3.08,15.36,-6.135,15.94,-5.877,-5.948,-0.088314,-0.087371,20.22,21.47,0.3037,0.3153,0.006761,-0.003392,0.021835,-0.017555
188.0,0.084237,-0.086872,-0.4904,0.8966,2.284,-0.4894,0.8976,2.285,-1.914,2.253,6.421,0.091817,4.259,8.427,-0.1961,-0.3123,-0.196,-0.3146,-4.864,10.45,-5.557,9.687,-6.919,-4.596,-0.104,-0.06751,14.09,17.64,0.2116,0.259,0.005322,-0.0020427,0.017793,-0.013432
188.25,0.093771,-0.056125,-0.5843,0.8695,2.323,-0.5829,0.8709,2.325,-3.128,0.8414,4.81,-0.5409,3.428,7.397,-0.2184,-0.1462,-0.2167,-0.1482,-10.77,4.485,-6.492,4.754,-12.16,-6.953,-0.1827,-0.1021,6.416,12.33,0.096398,0.181,0.0054427,-0.0012106,0.015145,-0.010636
188.5,0.1047,-0.025759,-0.2337,0.663,1.56,-0.2326,0.664,1.561,-5.227,-1.745,1.737,-3.059,0.4234,3.906,-0.1479,0.1745,-0.146,0.1744,-8.728,-0.043092,-2.861,3.816,-11.86,-5.952,-0.1783,-0.087427,-0.3569,7.532,-0.005362,0.1106,0.0066926,-0.0028357,0.014548,-0.011852
188.75,0.116,-0.0079771,0.2898,0.4432,0.5966,0.2904,0.4438,0.5973,-6.783,-4.31,-1.837,-5.107,-2.634,-0.1612,-0.2514,0.5936,-0.2512,0.5947,-3.773,-1.121,-2.662,2.381,-9.364,-6.969,-0.1407,-0.1024,-4.505,1.981,-0.067688,0.029097,0.0067715,-0.0017984,0.016596,-0.012902
189.0,0.1267,-0.010928,0.395,0.1459,-0.1032,0.3952,0.1461,-0.103,-5.978,-4.839,-3.699,-5.18,-4.04,-2.9,-0.5767,0.6716,-0.5774,0.6721,-1.027,-0.7902,-2.375,-0.3009,-6.25,-6.634,-0.093913,-0.097438,-5.898,-3.216,-0.08861,-0.047234,0.0049217,0.0027242,0.013875,-0.0097827
189.25,0.1356,-0.031622,-0.1227,-0.2708,-0.4188,-0.1232,-0.2713,-0.4193,-2.922,-2.828,-2.735,-3.629,-3.536,-3.442,-0.9746,0.5769,-0.9772,0.5766,-5.411,-6.171,-11.52,-6.506,-7.729,-13.54,-0.1161,-0.1989,-9.751,-9.878,-0.1465,-0.1451,0.0013303,0.007066,0.0089336,-0.0048127
189.5,0.1414,-0.058455,-0.9031,-0.7451,-0.587,-0.9045,-0.7464,-0.5883,-0.5039,-0.5984,-0.6929,-3.006,-3.1,-3.195,-1.337,0.3916,-1.34,0.3908,-5.783,-10.07,-11.38,-11.33,-5.062,-13.57,-0.076069,-0.1994,-11.64,-14.21,-0.1749,-0.2087,-0.0033043,0.010683,0.0036778,0.00034576
189.75,0.1431,-0.083456,-1.27,-1.036,-0.8034,-1.271,-1.038,-0.8052,-0.1196,-0.026256,0.067068,-3.449,-3.355,-3.262,-1.304,0.19,-1.303,0.1893,-1.973,-6.81,1.823,-7.23,0.474,-3.365,0.0071222,-0.049424,-8.009,-10.52,-0.1203,-0.1544,-0.0035552,0.012268,-0.0014407,0.0054136
190.0,0.14,-0.1071,-0.8094,-0.7927,-0.776,-0.8105,-0.7938,-0.7771,-0.7436,-0.7179,-0.6922,-2.207,-2.182,-2.156,-1.021,0.1336,-1.02,0.1332,3.758,-0.8,7.186,-0.5373,4.833,2.99,0.072628,0.043922,-2.875,-3.499,-0.043196,-0.051391,0.00012443,0.011548,-0.005158,0.0092311
190.25,0.1329,-0.1305,0.036287,-0.2544,-0.545,0.036903,-0.2538,-0.5444,-0.6715,-0.8655,-1.059,1.142,0.948,0.754,-0.8336,0.0331,-0.8355,0.03272,9.298,-1.49,3.99,-1.57,8.043,4.997,0.1209,0.073393,-3.381,-2.169,-0.050796,-0.031859,-0.00057048,0.0087485,-0.008813,0.013006
190.5,0.1235,-0.1498,0.7518,-0.071898,-0.8956,0.7535,-0.070196,-0.8939,1.005,0.1658,-0.6732,4.304,3.465,2.626,-0.8117,-0.027831,-0.8138,-0.027514,7.277,-6.016,1.168,-4.205,7.073,5.706,0.1063,0.083819,-6.697,-3.181,-0.1006,-0.046715,-0.0042588,0.0090499,-0.011005,0.015384
190.75,0.1132,-0.1603,1.234,-0.366,-1.966,1.235,-0.3645,-1.964,2.897,1.032,-0.8336,5.31,3.445,1.579,-0.3612,-0.031156,-0.3589,-0.029701,3.177,-8.89,9.007,-4.372,6.587,12.04,0.098985,0.1768,-9.297,-4.213,-0.1397,-0.061869,-0.00080072,0.0059114,-0.011729,0.016247
191.0,0.1028,-0.1641,1.458,-0.6093,-2.677,1.459,-0.6081,-2.675,3.47,0.2181,-3.034,5.1,1.849,-1.403,0.4553,0.016689,0.4603,0.018633,0.4149,-9.499,11.0,-4.034,4.796,12.87,0.072064,0.1891,-11.77,-6.437,-0.1769,-0.094538,0.00804,-0.0036356,-0.010903,0.015301
191.25,0.092237,-0.1699,1.284,-0.5928,-2.47,1.285,-0.5917,-2.468,2.614,-1.84,-6.293,4.448,-0.0054395,-4.459,0.7398,-0.022751,0.7356,-0.022218,14.15,-4.189,6.42,-2.684,14.25,9.995,0.2141,0.1468,-10.05,-7.516,-0.1509,-0.1104,0.010167,-0.005169,-0.010597,0.014671
191.5,0.080317,-0.1859,0.2339,-0.8761,-1.986,0.2339,-0.8761,-1.986,3.265,-1.77,-6.804,3.453,-1.581,-6.616,0.3664,-0.2749,0.3597,-0.2755,14.08,-0.9309,2.403,-3.284,14.97,4.636,0.225,0.0681,-8.078,-9.223,-0.1214,-0.1355,0.00089547,0.0033772,-0.011743,0.015459
191.75,0.065343,-0.2108,-1.355,-1.475,-1.595,-1.357,-1.477,-1.596,5.764,1.022,-3.721,2.49,-2.252,-6.995,0.1802,-0.5403,0.1767,-0.5419,17.2,-3.625,13.62,-8.913,22.48,11.76,0.3379,0.1727,-8.531,-13.82,-0.1282,-0.2029,-0.0058768,0.0094465,-0.012169,0.014854
