Distance,A_M1_C_B1_Y,A_M1_C_B1_Z,A_M1_B1_W1_Y_L,A_M1_B1_BC_Y_L,A_M1_B1_W2_Y_L,A_M1_B1_W1_Y_R,A_M1_B1_BC_Y_R,A_M1_B1_W2_Y_R,A_M1_B1_W1_Z_L,A_M1_B1_BC_Z_L,A_M1_B1_W2_Z_L,A_M1_B1_W1_Z_R,A_M1_B1_BC_Z_R,A_M1_B1_W2_Z_R,A__B1_W1_Y_A_axle_L,A__B1_W2_Y_A_axle_L,A__B1_W1_Y_A_axle_R,A__B1_W2_Y_A_axle_R,A__B1_W1_Z_A_axle_L,A__B1_W2_Z_A_axle_L,A__B1_W1_Z_A_axle_R,A__B1_W2_Z_A_axle_R,V_M1_B1_W1_L,V_M1_B1_W1_R,QL_M1_B1_W1,QR_M1_B1_W1,V_M1_B1_W2_L,V_M1_B1_W2_R,QL_M1_B1_W2,QR_M1_B1_W2,YL_M1_B1_W1,YR_M1_B1_W1,YL_M1_B1_W2,YR_M1_B1_W2
483.75,-0.64,-0.2278,-1.488,1.898,5.284,-1.493,1.894,5.28,-4.094,-2.204,-0.3142,-4.09,-2.2,-0.3101,2.724,2.262,2.532,1.944,4.149,-0.6915,-0.7019,-9.047,-2.539,-2.708,-0.038152,-0.039783,-5.809,-6.302,-0.087283,-0.092549,0.032236,-0.011467,0.087312,-0.064239
484.0,-0.6009,-0.2663,-2.683,1.378,5.438,-2.871,1.19,5.251,1.348,2.409,3.471,-3.693,-2.632,-1.57,2.846,1.302,2.903,0.9124,4.055,2.956,5.771,-7.395,2.688,3.097,0.040389,0.045488,2.05,-6.867,0.030804,-0.1008,0.036413,-0.015218,0.091183,-0.064618
484.25,-0.5639,-0.2895,-2.464,1.159,4.782,-2.77,0.8531,4.476,6.908,5.948,4.988,-1.399,-2.36,-3.32,2.869,0.6599,2.949,0.3712,0.3447,5.127,2.624,-2.554,3.942,2.422,0.059242,0.035581,6.556,-4.907,0.098502,-0.072058,0.041307,-0.019747,0.096869,-0.06854
484.5,-0.5261,-0.2996,-1.068,1.614,4.295,-1.341,1.34,4.022,8.404,6.121,3.839,0.9974,-1.285,-3.567,2.644,0.3719,2.563,0.063116,1.316,7.106,-0.6939,-1.16,5.736,2.004,0.086201,0.029433,6.978,-3.521,0.1048,-0.051713,0.041872,-0.02009,0.1012,-0.073167
484.75,-0.4865,-0.3028,0.6134,2.447,4.28,0.4728,2.306,4.14,5.417,3.402,1.387,1.661,-0.3542,-2.369,2.173,0.2486,1.999,-0.4213,6.477,9.821,2.029,-8.182,8.232,4.801,0.1237,0.070526,4.832,-6.804,0.072599,-0.099923,0.038102,-0.016543,0.1001,-0.072722
485.0,-0.4447,-0.3079,1.522,2.912,4.303,1.465,2.855,4.246,1.79,0.5715,-0.6465,0.3222,-0.8958,-2.114,1.521,-0.3741,1.387,-1.16,7.824,7.466,4.431,-13.55,6.727,5.013,0.1011,0.073636,-0.265,-10.74,-0.0039819,-0.1577,0.032532,-0.011837,0.08916,-0.064152
485.25,-0.4006,-0.323,1.531,2.819,4.106,1.468,2.755,4.043,-0.011712,-1.03,-2.048,-1.638,-2.656,-3.674,0.814,-0.8569,1.556,-0.9721,-6.35,-4.028,12.96,-6.942,-6.406,8.899,-0.096262,0.1307,-9.774,-8.502,-0.1468,-0.1249,0.031556,-0.013764,0.08126,-0.061627
485.5,-0.3552,-0.3522,1.915,3.14,4.365,1.951,3.176,4.401,-2.198,-3.678,-5.158,-1.147,-2.627,-4.107,1.018,-0.4372,1.795,0.060485,-10.68,-13.46,9.425,-0.099646,-14.67,7.754,-0.2204,0.1139,-18.69,-5.136,-0.2807,-0.075427,0.03862,-0.02256,0.08337,-0.067184
485.75,-0.3082,-0.3952,3.08,4.052,5.024,3.35,4.322,5.294,-5.249,-7.441,-9.634,2.071,-0.1215,-2.314,1.189,0.5591,1.887,0.8804,-5.853,-11.78,12.16,-3.217,-15.11,15.07,-0.227,0.2213,-21.61,-5.935,-0.3246,-0.08716,0.043649,-0.029086,0.089126,-0.072047
486.0,-0.2588,-0.4474,4.174,4.684,5.195,4.623,5.133,5.644,-5.777,-9.176,-12.57,6.275,2.877,-0.5212,1.292,1.033,1.755,1.024,-3.673,-8.082,8.365,-8.27,-15.58,17.04,-0.2342,0.2503,-21.69,-8.044,-0.3259,-0.1181,0.048638,-0.034336,0.088582,-0.069383
486.25,-0.2069,-0.4997,4.248,4.179,4.11,4.64,4.571,4.502,-2.646,-7.037,-11.43,7.839,3.449,-0.9424,1.067,1.109,1.303,1.112,-6.344,-2.202,-0.085992,-2.092,-16.17,11.2,-0.243,0.1645,-14.52,-3.29,-0.2182,-0.048312,0.050223,-0.034777,0.089071,-0.067614
486.5,-0.1536,-0.5428,3.083,2.646,2.21,3.207,2.771,2.334,1.123,-2.057,-5.238,4.453,1.272,-1.908,0.5644,1.184,0.9522,1.302,-9.259,2.33,0.9737,5.467,-13.58,7.203,-0.204,0.1058,-4.022,1.858,-0.060429,0.027291,0.046843,-0.037035,0.09235,-0.067953
486.75,-0.1015,-0.5702,1.29,1.139,0.9871,1.152,1.001,0.8493,2.982,2.904,2.826,-0.7024,-0.7804,-0.8585,0.4218,1.371,0.9014,1.475,7.461,1.143,20.28,3.88,6.023,18.47,0.090513,0.2713,1.979,1.156,0.029734,0.016973,0.0498,-0.043576,0.094,-0.066906
487.0,-0.052921,-0.5784,-0.1173,0.5293,1.176,-0.3393,0.3074,0.9541,5.494,6.321,7.149,-0.4545,0.3734,1.201,0.3798,1.462,0.4266,1.282,16.57,2.313,18.25,-2.369,16.14,17.27,0.2425,0.2537,6.424,-1.758,0.096514,-0.025812,0.054637,-0.044793,0.090046,-0.061121
487.25,-0.0092165,-0.5664,-0.7397,0.511,1.762,-0.9205,0.3302,1.581,9.473,7.824,6.176,4.629,2.981,1.332,-0.3461,1.353,-1.223,0.9479,24.35,7.982,1.442,-2.542,24.47,8.269,0.3677,0.1215,10.8,-0.8077,0.1623,-0.011862,0.044093,-0.030241,0.08015,-0.052383
487.5,0.029416,-0.5383,-0.9437,0.1716,1.287,-1.128,-0.01293,1.102,13.36,8.331,3.304,8.435,3.407,-1.62,-1.755,1.244,-2.757,0.8289,18.23,12.21,-8.352,1.508,23.42,1.082,0.352,0.015892,11.79,1.272,0.1771,0.018679,0.022082,-0.012628,0.06738,-0.042281
487.75,0.062558,-0.503,-0.8648,-0.605,-0.3452,-1.115,-0.8547,-0.5949,13.83,7.603,1.376,7.199,0.9718,-5.255,-2.568,1.056,-3.253,1.222,15.96,3.967,-2.303,8.456,25.32,2.053,0.3805,0.030148,2.492,4.231,0.037443,0.06214,0.0081831,-0.0021694,0.053742,-0.034185
488.0,0.089497,-0.4711,-0.066596,-0.9565,-1.846,-0.2768,-1.167,-2.057,9.58,4.49,-0.6002,4.052,-1.038,-6.128,-2.642,1.505,-2.935,2.181,11.35,-7.023,3.564,10.54,21.15,0.8187,0.3178,0.012025,-11.11,6.643,-0.1669,0.097561,0.006818,-0.0017462,0.05073,-0.03525
488.25,0.1105,-0.4511,1.275,-0.4353,-2.146,1.285,-0.4259,-2.136,2.278,-0.7375,-3.753,2.621,-0.3947,-3.41,-2.283,1.994,-2.815,2.609,14.47,-6.887,0.351,8.988,19.18,-5.164,0.2882,-0.075845,-17.33,11.04,-0.2604,0.1621,0.0058755,-0.0019158,0.048346,-0.034231
488.5,0.1269,-0.4459,1.898,0.2108,-1.476,2.135,0.4485,-1.238,-3.403,-4.428,-5.454,2.964,1.939,0.913,-2.455,2.324,-2.949,2.888,9.442,-5.115,-3.552,9.42,11.57,-10.7,0.1739,-0.1572,-20.08,18.35,-0.3016,0.2694,8.5281e-05,0.0023357,0.046764,-0.033383
488.75,0.1399,-0.4505,1.103,0.2535,-0.5958,1.42,0.5705,-0.2788,-5.177,-4.559,-3.941,3.233,3.85,4.468,-2.726,2.344,-3.34,2.748,1.958,-7.392,-13.95,3.095,4.002,-21.13,0.060138,-0.3103,-22.53,17.54,-0.3385,0.2576,-0.0047079,0.0069028,0.044116,-0.029311
489.0,0.1488,-0.4546,-0.8703,-0.6968,-0.5234,-0.6928,-0.5194,-0.3459,-3.814,-2.23,-0.6472,0.8765,2.46,4.043,-2.886,1.921,-3.183,2.413,-6.125,-11.55,-13.44,1.306,-1.007,-24.12,-0.015134,-0.3543,-22.2,14.26,-0.3336,0.2094,-0.0080433,0.010591,0.038054,-0.025098
489.25,0.1513,-0.4524,-2.971,-1.985,-0.9991,-3.006,-2.02,-1.034,-2.101,-0.4132,1.275,-3.031,-1.343,0.3451,-2.38,1.692,-2.548,2.395,-10.17,-3.115,-14.02,15.38,-4.051,-27.55,-0.060869,-0.4047,-9.21,20.51,-0.1384,0.3012,-0.0057223,0.0088103,0.033612,-0.025687
489.5,0.1452,-0.4455,-4.386,-2.66,-0.933,-4.521,-2.794,-1.068,-2.601,0.2568,3.114,-6.156,-3.299,-0.4411,-1.627,1.885,-1.808,2.371,-6.304,11.69,-10.41,24.82,-2.469,-25.06,-0.0371,-0.3681,8.137,26.27,0.1223,0.3858,-0.0052308,0.007759,0.034896,-0.029393
489.75,0.1297,-0.4348,-5.059,-2.527,0.0042764,-5.159,-2.628,-0.096046,-4.035,1.542,7.118,-6.676,-1.099,4.478,-1.241,1.531,-1.779,1.201,0.6389,19.38,-12.48,11.18,0.7121,-24.5,0.010701,-0.3598,18.33,18.07,0.2755,0.2654,-0.0089476,0.012125,0.028717,-0.019038
490.0,0.1054,-0.4146,-5.712,-2.456,0.7997,-5.82,-2.564,0.6919,-3.048,4.694,12.44,-5.869,1.873,9.615,-1.619,0.088774,-2.112,-0.8329,2.713,20.17,-8.85,-3.986,3.229,-19.03,0.048515,-0.2795,24.41,7.774,0.3667,0.1142,-0.017654,0.023926,0.0037368,0.0038583
490.25,0.074058,-0.3788,-6.386,-2.828,0.7299,-6.602,-3.044,0.5138,0.9792,8.144,15.31,-4.642,2.522,9.687,-2.11,-1.445,-1.925,-2.264,-4.01,16.61,1.698,-5.111,1.466,-8.249,0.022027,-0.1212,27.24,3.284,0.4092,0.048229,-0.021088,0.034477,-0.022733,0.023901
490.5,0.036793,-0.3291,-6.28,-2.963,0.3539,-6.546,-3.229,0.08768,4.619,8.619,12.62,-2.234,1.766,5.767,-2.003,-2.34,-1.629,-2.888,-4.818,16.09,5.428,1.482,2.112,-0.2555,0.031739,-0.0037533,28.73,1.593,0.4316,0.023395,-0.020778,0.037304,-0.039595,0.036502
490.75,-0.0047979,-0.2751,-4.935,-2.433,0.069431,-5.096,-2.594,-0.091613,4.992,5.423,5.855,0.9767,1.408,1.84,-2.094,-2.821,-1.435,-3.423,-10.62,17.21,6.33,1.177,-4.707,5.624,-0.070725,0.08261,26.12,-4.782,0.3924,-0.070233,-0.018058,0.036872,-0.047659,0.042551
491.0,-0.048657,-0.2289,-2.816,-1.525,-0.2343,-2.774,-1.483,-0.1924,1.551,0.3027,-0.9453,2.86,1.612,0.3639,-1.869,-3.592,-1.357,-4.371,-7.083,16.5,5.903,-4.125,-7.006,9.917,-0.1053,0.1457,20.61,-12.71,0.3096,-0.1867,-0.016201,0.036238,-0.05749,0.051501
491.25,-0.092751,-0.1985,-0.9432,-0.9537,-0.9643,-0.757,-0.7676,-0.7781,-2.717,-3.447,-4.177,2.302,1.572,0.8424,-1.835,-4.587,-0.8148,-5.358,-11.7,7.329,13.4,-12.81,-15.01,16.66,-0.2256,0.2447,10.34,-21.98,0.1553,-0.3228,-0.012016,0.0335,-0.062071,0.057765
491.5,-0.1359,-0.1848,0.2583,-0.8776,-2.013,0.4909,-0.645,-1.781,-5.423,-5.087,-4.752,0.7243,1.059,1.395,-1.285,-5.485,-0.2008,-6.08,-11.6,-3.03,14.83,-18.15,-18.31,17.61,-0.2751,0.2587,2.072,-28.49,0.031137,-0.4185,-0.0037246,0.022934,-0.06726,0.064261
491.75,-0.1782,-0.1834,0.7212,-1.209,-3.139,0.9154,-1.015,-2.945,-5.247,-4.943,-4.639,-0.1648,0.139,0.4428,-0.7918,-5.639,0.079017,-5.862,-6.464,-10.93,14.74,-16.04,-14.51,17.64,-0.2181,0.2591,-3.05,-29.28,-0.045818,-0.4301,0.0014845,0.016242,-0.068371,0.067637
492.0,-0.2207,-0.1885,0.7193,-1.681,-4.081,0.8409,-1.559,-3.959,-2.214,-3.611,-5.007,0.9402,-0.456,-1.852,-0.6797,-5.118,-0.1091,-5.178,-4.88,-11.27,9.113,-12.09,-10.22,12.83,-0.1535,0.1885,-3.562,-27.31,-0.053513,-0.4011,0.0045215,0.012574,-0.069477,0.069455
492.25,-0.2641,-0.1945,0.5655,-2.059,-4.684,0.6284,-1.996,-4.621,1.53,-1.894,-5.318,3.134,-0.2905,-3.715,-0.7349,-4.163,0.1547,-4.365,-8.363,-4.48,13.55,-9.016,-7.015,15.59,-0.1054,0.229,0.221,-23.4,0.0033198,-0.3436,0.0077254,0.009483,-0.072444,0.071514
492.5,-0.3087,-0.1967,0.6206,-2.116,-4.853,0.6854,-2.051,-4.788,3.775,-0.454,-4.683,5.395,1.167,-3.062,-0.3038,-3.537,0.2563,-3.94,-4.947,1.507,9.165,-8.031,-1.166,12.9,-0.017514,0.1895,4.411,-19.61,0.066267,-0.288,0.014482,0.0026608,-0.079082,0.077318
492.75,-0.353,-0.1922,0.6642,-2.177,-5.017,0.7219,-2.119,-4.959,4.681,1.33,-2.021,6.097,2.746,-0.6052,0.1594,-3.066,-0.2497,-3.089,19.08,-0.5736,9.293,-0.3029,20.25,15.69,0.3044,0.2305,5.586,-10.59,0.083927,-0.1556,0.011144,0.008305,-0.082616,0.083779
493.0,-0.3952,-0.1789,0.5614,-2.488,-5.537,0.5464,-2.503,-5.552,7.125,4.677,2.23,6.655,4.208,1.76,-0.2233,-2.152,-0.956,-1.739,24.44,-4.582,6.313,6.477,28.53,12.37,0.4288,0.1817,5.611,-1.345,0.084301,-0.019756,0.0010117,0.016704,-0.076746,0.082699
493.25,-0.4332,-0.1531,0.4958,-2.826,-6.148,0.3972,-2.925,-6.247,10.31,7.985,5.66,7.695,5.369,3.043,-0.4254,-1.31,-1.099,-0.7034,28.53,-8.239,11.61,7.287,38.98,14.52,0.5857,0.2133,2.878,3.932,0.043241,0.057743,-0.012458,0.02403,-0.066911,0.076125
493.5,-0.4658,-0.1123,0.7328,-2.824,-6.381,0.6274,-2.93,-6.487,12.79,8.996,5.2,10.01,6.213,2.417,-0.6897,-0.3856,-1.102,0.1812,19.59,-8.566,9.206,5.669,37.56,9.412,0.5645,0.1382,-1.793,6.962,-0.026932,0.1023,-0.012969,0.022576,-0.053681,0.064904
493.75,-0.4924,-0.058889,0.9731,-2.427,-5.826,0.9532,-2.447,-5.846,12.07,6.425,0.78,11.5,5.855,0.2103,-0.5081,0.2455,-1.24,0.8642,18.56,-6.743,0.1205,8.552,37.45,0.3956,0.5627,0.0058102,-6.947,11.43,-0.1044,0.1679,-0.014769,0.018061,-0.044371,0.057473
494.0,-0.513,-0.0029142,0.789,-1.976,-4.742,0.8657,-1.9,-4.665,7.963,1.918,-4.127,9.893,3.847,-2.198,-0.7285,0.8888,-1.502,1.755,13.93,-8.637,-5.493,12.5,30.48,-7.739,0.458,-0.1137,-14.62,14.87,-0.2197,0.2184,-0.018964,0.01992,-0.03001,0.042582
494.25,-0.5287,0.043611,0.1737,-1.565,-3.303,0.3214,-1.417,-3.155,2.038,-2.343,-6.724,5.813,1.432,-2.949,-0.5861,1.475,-0.8783,2.207,11.43,-6.231,4.232,11.56,24.33,-4.03,0.3656,-0.059193,-16.13,14.86,-0.2423,0.2182,-0.018403,0.021084,-0.018141,0.026899
494.5,-0.5407,0.07432,-0.6733,-1.104,-1.535,-0.4842,-0.915,-1.346,-1.976,-3.92,-5.863,2.877,0.9333,-1.01,-0.1387,1.72,-0.188,2.334,5.819,-6.184,4.752,8.769,14.02,-4.716,0.2107,-0.069275,-14.34,13.32,-0.2154,0.1956,-0.0095607,0.014507,-0.0071781,0.012535
494.75,-0.5498,0.094787,-1.65,-0.7163,0.2174,-1.477,-0.5429,0.3908,-2.55,-2.399,-2.248,1.913,2.065,2.216,0.044166,1.607,-0.8405,2.504,5.102,-11.37,-16.68,10.61,7.125,-19.71,0.1071,-0.2896,-12.02,14.54,-0.1806,0.2135,-0.0080301,0.011977,0.0045865,-0.0017155
495.0,-0.5563,0.1171,-2.825,-0.6828,1.46,-2.763,-0.6209,1.521,-1.48,0.531,2.542,0.1468,2.158,4.169,-0.7149,2.017,-1.448,3.018,-2.441,-11.77,-20.12,13.07,0.6563,-23.81,0.0098617,-0.3497,-6.581,17.42,-0.098883,0.2558,-0.015357,0.017613,0.023851,-0.023817
495.25,-0.5605,0.1475,-3.721,-0.6687,2.384,-3.776,-0.723,2.33,-1.105,2.352,5.809,-2.449,1.008,4.465,-0.8481,2.385,-1.239,2.462,-2.796,7.389,-11.75,9.82,3.292,-20.55,0.049472,-0.3018,10.5,18.48,0.1577,0.2714,-0.018436,0.019998,0.039671,-0.036803
495.5,-0.5626,0.1835,-4.215,-0.6531,2.909,-4.388,-0.8258,2.737,-0.1924,4.257,8.707,-4.57,-0.1202,4.329,-0.7151,1.822,-0.7013,1.044,-2.77,26.66,-1.735,7.781,6.861,-15.21,0.1031,-0.2235,27.91,19.57,0.4194,0.2875,-0.016449,0.019815,0.043645,-0.034716
495.75,-0.5624,0.2229,-4.268,-0.5819,3.104,-4.549,-0.863,2.823,1.889,7.142,12.4,-5.252,0.0021685,5.256,-0.6995,0.5495,-0.5869,-0.3207,-11.9,30.76,-8.538,9.221,-0.4498,-20.66,-0.0067587,-0.3034,36.61,20.17,0.5501,0.2963,-0.0080288,0.013153,0.036828,-0.025676
496.0,-0.5599,0.27,-3.825,-0.274,3.277,-4.145,-0.5937,2.958,2.003,8.952,15.9,-6.095,0.8548,7.805,-0.6341,-0.6495,-0.7951,-1.242,-8.475,26.64,-11.71,11.86,-0.7629,-19.5,-0.011464,-0.2865,40.36,20.26,0.6064,0.2976,-0.0072584,0.011851,0.029837,-0.019285
496.25,-0.5543,0.3295,-2.848,0.3671,3.582,-3.097,0.1179,3.333,-0.8902,8.008,16.91,-7.148,1.75,10.65,-1.048,-1.509,-0.5048,-2.031,-22.39,18.26,-8.897,5.208,-17.74,-15.26,-0.2665,-0.2242,36.96,12.75,0.5553,0.1872,-0.0019038,0.0080855,0.02412,-0.015187
496.5,-0.5453,0.3991,-1.427,1.393,4.213,-1.472,1.348,4.167,-7.108,2.79,12.69,-8.161,1.737,11.64,-0.6052,-2.223,-0.015791,-2.892,-18.06,14.88,-3.748,-1.82,-22.77,-6.989,-0.3421,-0.1027,32.43,4.126,0.4873,0.060595,0.0044143,0.0033936,0.012705,-0.0067278
496.75,-0.5326,0.4652,-0.1972,2.214,4.625,-0.045227,2.366,4.777,-12.75,-3.804,5.137,-8.809,0.1327,9.074,-0.8939,-2.821,-0.4013,-3.165,-28.76,10.84,-16.88,2.33,-40.79,-16.57,-0.613,-0.2435,24.74,2.259,0.3717,0.033175,0.0099754,0.00039044,0.0017873,0.0015119
497.0,-0.5168,0.5098,0.3285,2.487,4.645,0.5786,2.737,4.895,-17.41,-9.185,-0.9556,-11.02,-2.792,5.437,-1.389,-2.746,-0.7543,-2.715,-27.93,7.329,-12.82,8.233,-43.51,-15.06,-0.6538,-0.2212,16.33,3.181,0.2454,0.046716,0.010481,0.004263,0.0013804,0.0021531
497.25,-0.4989,0.5223,0.5002,2.431,4.362,0.7737,2.705,4.636,-19.85,-11.34,-2.83,-12.89,-4.373,4.139,-1.669,-2.392,0.099563,-2.826,-47.34,4.266,-5.891,-6.4,-58.67,-14.85,-0.8816,-0.2182,7.527,-8.395,0.1131,-0.1233,0.017888,-0.004959,0.0024529,0.0013333
497.5,-0.4791,0.5071,0.9058,2.231,3.556,1.172,2.497,3.822,-20.52,-11.36,-2.208,-13.74,-4.584,4.573,-0.6856,-2.901,1.001,-3.745,-39.9,-0.4126,-0.2238,-21.05,-51.99,-10.04,-0.7813,-0.1474,1.773,-20.66,0.026633,-0.3034,0.029095,-0.017078,-0.009408,0.011702
497.75,-0.4572,0.4748,1.46,1.626,1.793,1.636,1.803,1.969,-17.38,-9.195,-1.015,-12.85,-4.672,3.509,-0.017871,-3.091,0.4961,-3.562,-21.88,-5.202,-9.346,-16.34,-37.14,-12.77,-0.5582,-0.1875,1.638,-20.95,0.02461,-0.3077,0.036115,-0.021084,-0.018847,0.020235
498.0,-0.4332,0.4346,1.759,0.476,-0.8072,1.736,0.4525,-0.8306,-10.3,-4.565,1.175,-10.84,-5.098,0.6422,-0.4864,-2.536,-0.735,-2.65,-4.822,-3.846,-10.27,-6.055,-17.54,-9.122,-0.2636,-0.134,7.94,-17.2,0.1193,-0.2526,0.034056,-0.015107,-0.025245,0.025919
498.25,-0.4084,0.3951,1.836,-0.8024,-3.44,1.591,-1.047,-3.685,-0.9823,1.735,4.452,-7.118,-4.401,-1.684,-0.9462,-1.861,-1.157,-1.798,13.6,-7.515,8.844,-5.442,10.15,10.18,0.1526,0.1496,7.534,-18.74,0.1132,-0.2752,0.03152,-0.0093762,-0.026276,0.027067
498.5,-0.3847,0.3669,2.282,-1.471,-5.224,1.959,-1.793,-5.546,9.044,7.138,5.233,0.8909,-1.015,-2.92,-1.054,-1.371,-1.197,-1.56,18.92,-8.158,15.71,-12.23,27.8,20.13,0.4178,0.2957,4.554,-22.37,0.068415,-0.3285,0.035699,-0.011009,-0.030499,0.030787
498.75,-0.3635,0.3605,2.973,-1.53,-6.033,2.728,-1.775,-6.278,16.37,9.263,2.156,10.12,3.014,-4.092,-0.8779,-1.282,-1.651,-1.256,30.93,-12.3,12.35,-11.23,47.41,23.25,0.7125,0.3415,-4.383,-19.2,-0.065851,-0.2819,0.038377,-0.0092979,-0.035494,0.037973
499.0,-0.345,0.3777,3.448,-1.42,-6.289,3.347,-1.522,-6.391,18.62,7.555,-3.512,15.96,4.891,-6.177,-0.9653,-0.7192,-1.877,-0.2161,30.23,-18.67,8.101,-6.412,52.12,20.51,0.7832,0.3013,-18.07,-12.99,-0.2715,-0.1908,0.029295,-0.0022602,-0.030699,0.037677
499.25,-0.329,0.4076,3.405,-1.339,-6.082,3.459,-1.284,-6.028,14.84,2.66,-9.517,16.09,3.916,-8.261,-0.5894,0.051608,-1.064,0.4945,35.0,-22.39,23.37,-11.79,57.83,29.28,0.869,0.4301,-31.45,-14.77,-0.4726,-0.2169,0.022209,0.0051799,-0.02401,0.031966
499.5,-0.3157,0.4315,2.749,-1.394,-5.537,2.92,-1.223,-5.365,9.512,-2.704,-14.92,13.7,1.485,-10.73,-0.1412,0.3419,-0.3222,0.8791,27.31,-30.06,22.97,-17.38,47.57,23.39,0.7149,0.3435,-45.12,-19.77,-0.6779,-0.2903,0.021115,0.0019377,-0.018341,0.026096
499.75,-0.3059,0.4333,1.229,-1.568,-4.364,1.455,-1.341,-4.138,5.119,-6.908,-18.94,10.72,-1.307,-13.33,0.2817,0.8826,0.040386,2.218,21.29,-40.52,15.53,-9.276,35.69,14.08,0.5363,0.2068,-55.33,-16.7,-0.8313,-0.2453,0.017979,0.0022748,-0.0099317,0.016699
500.0,-0.3006,0.4065,-0.7169,-1.47,-2.224,-0.4277,-1.181,-1.935,1.553,-9.888,-21.33,8.76,-2.681,-14.12,0.1772,2.348,-0.070123,4.255,7.953,-47.65,2.021,-3.005,17.07,0.6501,0.2565,0.0095486,-61.36,-13.28,-0.922,-0.195,0.012409,0.0055948,0.0066452,-0.0038235
500.25,-0.3002,0.3542,-2.471,-1.018,0.4351,-2.096,-0.6433,0.8097,-2.004,-11.8,-21.6,7.365,-2.434,-12.23,0.1929,4.018,-0.3781,5.066,12.98,-31.01,-0.8875,-6.091,16.25,-2.549,0.2442,-0.037447,-48.33,-11.43,-0.7262,-0.1679,0.0022038,0.015279,0.020083,-0.019296
500.5,-0.3053,0.2859,-4.048,-1.053,1.942,-3.756,-0.7613,2.234,-1.614,-9.179,-16.74,5.71,-1.855,-9.42,-0.2039,4.12,-0.4684,4.223,4.551,-13.92,-1.837,-10.96,9.395,-6.674,0.1412,-0.098032,-30.29,-10.7,-0.4551,-0.1572,-0.0028935,0.020574,0.024185,-0.021763
500.75,-0.3164,0.2167,-5.392,-1.805,1.781,-5.385,-1.799,1.788,2.53,-2.33,-7.19,2.78,-2.08,-6.94,-0.2526,3.304,-0.7242,3.267,1.792,3.175,-9.471,2.863,9.575,-15.92,0.1439,-0.2339,-4.014,2.908,-0.060311,0.042711,-0.0039182,0.021556,0.023218,-0.017858
501.0,-0.3347,0.1625,-6.28,-2.673,0.9344,-6.602,-2.995,0.6126,6.527,5.99,5.454,-1.439,-1.976,-2.513,-0.4651,2.483,-0.8308,2.513,-1.636,16.02,-10.15,17.28,10.02,-20.0,0.1506,-0.2937,21.76,17.71,0.327,0.2601,-0.0058568,0.023721,0.026771,-0.014057
501.25,-0.3597,0.1379,-6.213,-2.737,0.7391,-6.684,-3.208,0.2681,6.833,11.71,16.59,-4.878,-6.9628e-05,4.878,-0.4868,1.599,-0.689,1.037,-2.751,27.44,-7.197,14.41,9.437,-19.51,0.1418,-0.2866,42.38,21.34,0.6367,0.3134,-0.0056854,0.024103,0.025435,-0.004432
501.5,-0.3888,0.1507,-5.316,-1.983,1.349,-5.736,-2.404,0.9284,4.017,12.95,21.88,-6.415,2.518,11.45,-0.4847,0.3598,-0.8476,-0.8685,2.27,36.4,-5.873,6.842,9.839,-16.91,0.1478,-0.2484,55.57,19.77,0.8349,0.2904,-0.0079472,0.02628,-0.0018269,0.017511
501.75,-0.4188,0.1972,-4.224,-1.129,1.965,-4.54,-1.446,1.649,0.7489,10.58,20.41,-7.036,2.797,12.63,-1.615,-0.9253,-2.133,-1.962,-12.93,38.27,-24.47,13.1,-9.91,-31.76,-0.1489,-0.4665,59.14,23.21,0.8886,0.3408,-0.0085303,0.025934,-0.048384,0.048102
502.0,-0.4476,0.261,-3.378,-0.5041,2.37,-3.6,-0.7261,2.148,-4.984,5.086,15.16,-10.35,-0.2799,9.791,-2.737,-2.021,-3.072,-2.51,-15.88,34.99,-22.92,23.14,-18.58,-31.93,-0.2791,-0.4689,54.38,25.96,0.817,0.3812,-0.015491,0.032718,-0.062367,0.065742
502.25,-0.4746,0.3193,-2.539,0.1141,2.767,-2.637,0.016223,2.67,-11.85,-1.387,9.079,-14.08,-3.614,6.853,-3.461,-3.245,-3.051,-3.454,-24.52,24.0,-14.22,19.05,-30.56,-28.7,-0.4592,-0.4215,38.9,17.82,0.5844,0.2617,-0.014866,0.033382,-0.052075,0.064323
502.5,-0.5003,0.3557,-1.408,0.9459,3.3,-1.311,1.042,3.396,-17.1,-7.071,2.954,-14.49,-4.467,5.558,-3.191,-4.171,-2.432,-4.339,-21.83,12.52,-3.84,8.653,-30.92,-20.35,-0.4647,-0.2989,21.05,7.314,0.3162,0.1074,-0.011429,0.030907,-0.044418,0.060567
502.75,-0.5242,0.3657,-0.037097,1.725,3.488,0.2575,2.02,3.782,-17.62,-10.08,-2.544,-10.16,-2.624,4.915,-3.036,-4.525,-1.833,-4.857,-35.7,8.224,-7.874,0.3789,-42.63,-21.2,-0.6406,-0.3114,10.15,0.1627,0.1525,0.0023888,-0.0017515,0.020338,-0.044473,0.061502
503.0,-0.5457,0.355,1.112,1.978,2.843,1.504,2.37,3.236,-15.34,-10.25,-5.164,-5.547,-0.4588,4.629,-2.255,-4.591,-1.243,-4.885,-30.79,7.037,-7.575,0.1434,-37.07,-14.63,-0.5571,-0.2148,7.023,-1.537,0.1055,-0.022577,0.0050639,0.013085,-0.050729,0.068093
