Distance,A_M1_C_B1_Y,A_M1_C_B1_Z,A_M1_B1_W1_Y_L,A_M1_B1_BC_Y_L,A_M1_B1_W2_Y_L,A_M1_B1_W1_Y_R,A_M1_B1_BC_Y_R,A_M1_B1_W2_Y_R,A_M1_B1_W1_Z_L,A_M1_B1_BC_Z_L,A_M1_B1_W2_Z_L,A_M1_B1_W1_Z_R,A_M1_B1_BC_Z_R,A_M1_B1_W2_Z_R,A__B1_W1_Y_A_axle_L,A__B1_W2_Y_A_axle_L,A__B1_W1_Y_A_axle_R,A__B1_W2_Y_A_axle_R,A__B1_W1_Z_A_axle_L,A__B1_W2_Z_A_axle_L,A__B1_W1_Z_A_axle_R,A__B1_W2_Z_A_axle_R,V_M1_B1_W1_L,V_M1_B1_W1_R,QL_M1_B1_W1,QR_M1_B1_W1,V_M1_B1_W2_L,V_M1_B1_W2_R,QL_M1_B1_W2,QR_M1_B1_W2,YL_M1_B1_W1,YR_M1_B1_W1,YL_M1_B1_W2,YR_M1_B1_W2
586.25,-0.4089,-0.2158,0.6517,-0.00042474,-0.6525,1.205,0.5526,-0.099519,-7.67,-1.503,4.663,3.19,9.356,15.52,-1.261,0.7779,-0.607,1.662,-3.448,7.645,8.796,24.63,-6.223,6.845,-0.093514,0.1005,15.12,31.66,0.2272,0.465,0.0055402,0.010889,-0.041807,0.055006
586.5,-0.42,-0.2108,0.7526,-0.7118,-2.176,1.136,-0.3285,-1.793,-4.977,2.664,10.3,2.52,10.16,17.8,-0.3684,1.28,0.1981,1.786,2.917,9.343,13.62,19.01,4.042,9.818,0.060742,0.1442,19.71,30.51,0.2961,0.4481,0.011987,0.0042848,-0.045295,0.055269
586.75,-0.4321,-0.1711,0.458,-1.712,-3.882,0.5774,-1.592,-3.762,0.5008,6.518,12.54,2.799,8.816,14.83,0.259,1.022,-0.057942,1.052,9.918,5.9,3.971,6.477,14.81,2.251,0.2225,0.033067,17.66,17.16,0.2653,0.252,0.014862,0.00076753,-0.047195,0.050588
587.0,-0.446,-0.102,-0.5177,-3.054,-5.591,-0.7487,-3.286,-5.822,6.798,8.283,9.767,2.197,3.681,5.166,0.042032,0.2205,-0.6894,-0.1099,10.51,3.471,-3.36,-2.856,20.64,-4.915,0.3101,-0.072198,13.43,-0.6714,0.2017,-0.0098598,0.0080744,0.0048456,-0.052913,0.050859
587.25,-0.4636,-0.024468,-1.879,-4.33,-6.781,-2.424,-4.875,-7.326,10.2,6.699,3.196,-0.5718,-4.075,-7.578,-0.73,-0.5887,-1.583,-0.68,1.894,1.674,-14.28,-0.1041,15.36,-17.96,0.2308,-0.2638,7.895,-11.87,0.1186,-0.1743,0.0020092,0.010737,-0.056265,0.053011
587.5,-0.4873,0.032898,-3.035,-4.716,-6.397,-3.646,-5.326,-7.007,6.682,1.607,-3.467,-5.342,-10.42,-15.49,-1.36,-1.01,-2.264,-1.061,1.862,0.3899,-15.26,-0.6175,12.2,-23.7,0.1833,-0.3481,1.067,-20.56,0.016036,-0.3019,-0.0058808,0.02085,-0.052182,0.050096
587.75,-0.5181,0.04889,-3.587,-3.971,-4.354,-3.986,-4.369,-4.752,-1.29,-4.017,-6.744,-9.069,-11.8,-14.52,-1.544,-1.793,-2.33,-1.86,8.638,-7.334,-6.272,-8.615,11.73,-19.21,0.1763,-0.2822,-9.974,-26.92,-0.1499,-0.3954,-0.015435,0.029991,-0.046764,0.047437
588.0,-0.5544,0.022287,-3.261,-2.488,-1.716,-3.296,-2.524,-1.751,-7.137,-6.99,-6.844,-7.746,-7.6,-7.454,-1.793,-2.227,-2.35,-2.146,8.327,-16.89,-2.195,-15.34,6.898,-15.08,0.1036,-0.2215,-20.13,-25.52,-0.3024,-0.3747,-0.01994,0.035779,-0.038798,0.043188
588.25,-0.5923,-0.029446,-2.315,-0.9784,0.3581,-2.017,-0.6804,0.6561,-7.466,-6.688,-5.91,-1.561,-0.7833,-0.0054363,-2.044,-2.149,-1.892,-1.994,-0.7946,-19.43,2.143,-16.46,-0.278,-7.25,-0.0041776,-0.1065,-22.75,-17.94,-0.3418,-0.2634,-0.018532,0.037291,-0.033745,0.04017
588.5,-0.6279,-0.083105,-1.235,0.038047,1.311,-0.745,0.5279,1.801,-3.786,-4.781,-5.776,5.816,4.821,3.825,-1.722,-1.595,-1.08,-1.031,-9.498,-17.72,2.655,-7.026,-4.928,-0.4341,-0.074048,-0.0063766,-20.33,-5.474,-0.3055,-0.080394,-0.010545,0.031052,-0.027811,0.035862
588.75,-0.6585,-0.1228,-0.394,0.464,1.322,0.1393,0.9973,1.855,-0.1136,-3.209,-6.305,10.29,7.198,4.102,-0.7368,-0.5042,-0.1264,0.3142,-5.061,-7.959,6.433,7.532,0.8934,8.743,0.013426,0.1284,-10.45,7.625,-0.1571,0.112,-0.0034826,0.024531,-0.021359,0.029434
589.0,-0.6829,-0.1437,-0.026037,0.3856,0.7972,0.4114,0.823,1.235,2.019,-1.448,-4.915,10.54,7.078,3.611,0.085156,0.381,0.6503,1.201,-0.128,1.036,10.51,16.59,6.047,14.3,0.090865,0.2101,0.064182,14.83,0.0009643,0.2178,0.0034658,0.017221,-0.014403,0.020884
589.25,-0.7012,-0.145,-0.1365,0.056916,0.2503,0.1203,0.3137,0.507,2.651,1.06,-0.5305,7.666,6.075,4.485,0.6708,0.7734,1.008,1.007,5.941,7.231,12.32,11.75,11.34,14.66,0.1704,0.2153,9.16,11.64,0.1376,0.1709,0.0085503,0.011661,-0.0092843,0.013595
589.5,-0.7142,-0.1256,-0.7571,-0.4804,-0.2037,-0.7535,-0.4768,-0.2001,3.273,4.262,5.251,3.368,4.357,5.345,0.736,0.2337,0.9141,-0.237,7.174,9.643,10.59,0.8027,12.57,9.833,0.1889,0.1444,16.16,2.659,0.2428,0.039046,0.010806,0.0087654,-0.014584,0.016758
589.75,-0.7234,-0.087161,-1.704,-1.141,-0.5769,-1.981,-1.417,-0.8533,4.398,6.77,9.143,-0.968,1.405,3.778,0.3947,-0.8673,0.085627,-1.48,6.991,3.05,1.263,-8.563,11.98,-1.524,0.18,-0.022387,14.8,-8.647,0.2224,-0.127,0.0089714,0.0097207,-0.019564,0.019952
590.0,-0.7306,-0.039109,-2.543,-1.683,-0.8237,-3.027,-2.168,-1.308,4.96,6.325,7.69,-4.469,-3.105,-1.74,-0.4665,-1.823,-1.01,-2.463,4.348,-1.678,-5.789,-13.8,9.333,-11.25,0.1402,-0.1652,10.27,-19.58,0.1543,-0.2876,0.0020144,0.015313,-0.023261,0.021952
590.25,-0.737,0.00020673,-3.004,-1.826,-0.6489,-3.535,-2.357,-1.18,3.847,2.484,1.121,-6.475,-7.837,-9.2,-1.435,-2.313,-2.024,-2.925,0.2723,4.174,-10.74,-7.338,4.725,-18.78,0.070998,-0.2758,10.21,-20.74,0.1534,-0.3046,-0.0044134,0.020653,-0.028644,0.030488
590.5,-0.7429,0.011636,-3.067,-1.42,0.2267,-3.466,-1.82,-0.1728,0.8579,-2.109,-5.075,-6.855,-9.821,-12.79,-2.182,-2.607,-2.73,-3.24,-1.262,9.621,-11.48,-2.231,1.656,-21.31,0.024887,-0.313,8.623,-18.5,0.1296,-0.2717,-0.0098714,0.025755,-0.032942,0.039591
590.75,-0.7478,-0.010289,-2.732,-0.6707,1.39,-2.909,-0.8477,1.213,-2.579,-4.36,-6.141,-5.909,-7.69,-9.471,-2.853,-3.233,-3.165,-3.645,-8.102,5.284,-13.81,-2.349,-6.062,-24.23,-0.091088,-0.3558,2.559,-15.03,0.03844,-0.2208,-0.01053,0.02688,-0.036389,0.049142
591.0,-0.7509,-0.053205,-2.039,0.092651,2.224,-1.989,0.1426,2.274,-5.857,-4.172,-2.488,-4.751,-3.066,-1.382,-3.019,-3.478,-3.091,-3.44,-8.984,-3.95,-10.17,-3.126,-8.208,-20.79,-0.1233,-0.3053,-3.413,-8.162,-0.051273,-0.1199,-0.010723,0.027896,-0.036543,0.05365
591.25,-0.7518,-0.09752,-0.8985,0.668,2.234,-0.6575,0.9089,2.475,-7.627,-2.976,1.676,-2.834,1.817,6.469,-2.61,-2.925,-1.746,-2.626,-6.885,-6.325,9.293,-0.6615,-5.563,-2.521,-0.083594,-0.037026,-2.351,1.707,-0.035322,0.025065,-0.0086044,0.028105,-0.036721,0.057152
591.5,-0.7507,-0.128,0.7973,1.125,1.452,1.211,1.538,1.865,-6.095,-1.62,2.855,1.982,6.457,10.93,-1.659,-1.81,-0.7074,-1.303,-3.331,-2.085,14.41,7.413,-2.22,8.369,-0.033353,0.1229,3.75,12.66,0.056339,0.1859,0.00046109,0.019283,-0.037325,0.060423
591.75,-0.7477,-0.1361,2.434,1.22,0.0057915,2.923,1.709,0.4947,-1.494,0.121,1.736,7.966,9.581,11.2,-0.9893,-0.6038,-0.976,0.015523,7.197,2.563,7.515,14.11,7.831,11.58,0.1177,0.1701,8.998,17.78,0.1352,0.2611,0.0019785,0.017307,-0.036128,0.056475
592.0,-0.7431,-0.1188,3.067,0.5021,-2.063,3.399,0.8347,-1.73,4.712,2.958,1.204,11.08,9.327,7.573,-1.283,0.3174,-1.403,0.8735,7.208,6.141,5.012,16.5,12.93,12.84,0.1943,0.1886,12.7,16.19,0.1908,0.2378,-0.0030817,0.021971,-0.034929,0.048869
592.25,-0.7383,-0.078563,2.549,-0.7485,-4.046,2.583,-0.7149,-4.012,8.764,5.462,2.161,9.307,6.006,2.704,-1.677,0.7361,-1.137,0.9114,-2.322,6.614,7.676,9.869,10.34,11.33,0.1554,0.1665,12.97,6.521,0.1949,0.095774,-0.0018723,0.020365,-0.033695,0.040667
592.5,-0.7354,-0.024389,1.43,-1.801,-5.032,1.245,-1.986,-5.217,7.424,5.098,2.773,3.72,1.395,-0.9303,-1.226,0.4808,-0.6117,0.1139,-2.415,5.511,8.875,-1.383,9.85,6.727,0.148,0.098804,11.38,-6.546,0.171,-0.09613,0.0037889,0.014397,-0.037753,0.03972
592.75,-0.7362,0.028058,0.2184,-2.323,-4.863,-0.020349,-2.561,-5.102,2.462,2.063,1.663,-2.263,-2.662,-3.061,-0.4264,-0.2428,-0.04351,-0.841,5.768,1.726,12.73,-9.532,11.41,6.313,0.1714,0.09273,7.601,-17.11,0.1142,-0.2512,0.0060413,0.01248,-0.043634,0.042572
593.0,-0.7415,0.062821,-0.6447,-2.337,-4.03,-0.81,-2.503,-4.196,-1.177,-1.188,-1.2,-4.444,-4.456,-4.468,0.081147,-0.9724,-0.1478,-1.573,9.563,-1.595,5.167,-12.93,8.018,0.3532,0.1205,0.0051886,4.054,-23.48,0.060903,-0.3448,0.0062009,0.012205,-0.048943,0.04566
593.25,-0.751,0.072606,-1.198,-2.236,-3.274,-1.292,-2.33,-3.368,-1.274,-2.6,-3.926,-3.128,-4.454,-5.78,-0.3238,-1.581,-0.9779,-1.981,-0.2764,-6.151,-12.52,-13.69,-3.795,-13.09,-0.057025,-0.1922,-0.6367,-27.01,-0.0095666,-0.3967,0.0034093,0.014211,-0.04945,0.047099
593.5,-0.7642,0.060538,-1.757,-2.321,-2.886,-1.852,-2.416,-2.981,-0.5552,-2.913,-5.272,-2.41,-4.768,-7.127,-0.8486,-1.822,-1.217,-2.021,-9.834,-9.176,-16.72,-12.9,-11.04,-17.8,-0.1659,-0.2614,-4.614,-27.51,-0.06933,-0.404,-0.00071549,0.018318,-0.046376,0.046077
593.75,-0.7804,0.032623,-2.211,-2.415,-2.619,-2.317,-2.521,-2.726,-1.515,-3.442,-5.37,-3.568,-5.496,-7.424,-0.4214,-1.489,-0.364,-1.213,-10.55,-5.919,-9.609,-0.6978,-10.14,-14.78,-0.1524,-0.2171,-2.738,-15.55,-0.041132,-0.2284,-0.00096205,0.015695,-0.045114,0.0477
594.0,-0.7993,-0.0061312,-1.859,-2.022,-2.185,-1.86,-2.023,-2.187,-4.106,-3.802,-3.497,-4.137,-3.832,-3.527,0.6169,-0.5197,0.8633,0.093214,-6.062,-1.481,-1.769,10.02,-5.934,-10.03,-0.089174,-0.1473,0.3312,0.4667,0.0049756,0.0068545,0.00058721,0.0064573,-0.037428,0.043015
594.25,-0.819,-0.046019,-0.4719,-1.111,-1.749,-0.2614,-0.9002,-1.539,-5.823,-2.708,0.4062,-1.773,1.342,4.457,1.723,0.2199,2.0,0.1844,4.474,6.041,9.534,5.46,4.895,0.8888,0.073557,0.013056,6.08,8.2,0.091351,0.1204,0.0033429,0.0035003,-0.033515,0.038726
594.5,-0.8367,-0.070626,0.7229,-0.4269,-1.577,1.032,-0.1182,-1.268,-2.576,1.36,5.297,3.346,7.283,11.22,2.497,0.017937,2.592,-0.3476,7.34,9.212,9.246,2.493,10.89,5.594,0.1637,0.082169,12.05,13.44,0.1811,0.1974,0.0090994,-0.0025434,-0.038463,0.043745
594.75,-0.8505,-0.063662,0.5813,-0.518,-1.617,0.7434,-0.3559,-1.455,4.662,6.867,9.072,7.757,9.962,12.17,2.695,-0.6696,2.067,-0.2328,12.54,0.092846,1.015,8.191,19.86,4.743,0.2984,0.069672,10.51,16.78,0.1579,0.2464,0.0063798,-0.00035321,-0.036038,0.042197
595.0,-0.8609,-0.020289,-0.6785,-1.111,-1.543,-0.7854,-1.218,-1.65,10.93,9.836,8.739,8.864,7.767,6.671,1.989,-0.5618,1.374,0.4968,10.47,-5.556,-0.8721,13.97,23.27,4.209,0.3497,0.061826,7.497,15.23,0.1126,0.2237,-0.0041978,0.0080134,-0.020998,0.025626
595.25,-0.8691,0.046106,-2.005,-1.479,-0.953,-2.277,-1.751,-1.225,11.67,7.779,3.888,6.441,2.55,-1.341,1.334,0.216,0.1486,1.062,14.63,1.208,-7.368,16.82,27.92,-4.547,0.4195,-0.066795,7.907,12.36,0.1188,0.1815,-0.018491,0.017717,-0.0059476,0.0092262
595.5,-0.8761,0.1103,-2.873,-1.468,-0.063636,-3.19,-1.785,-0.3806,7.245,3.297,-0.651,1.18,-2.768,-6.716,0.1241,0.7703,-0.8379,0.9328,13.49,8.686,-4.246,11.8,26.64,-10.47,0.4003,-0.1538,6.101,7.232,0.091665,0.1062,-0.034378,0.029483,0.0057824,-0.0009099
595.75,-0.8821,0.1519,-3.218,-1.126,0.9662,-3.503,-1.411,0.6814,1.455,0.0043415,-1.446,-3.964,-5.414,-6.865,-0.7256,0.2116,-1.301,-0.3768,11.45,4.137,1.051,-6.661,23.4,-14.1,0.3517,-0.2071,-3.548,-5.797,-0.053313,-0.085139,-0.040346,0.034733,0.0084836,-0.0019209
596.0,-0.8862,0.1665,-3.203,-0.702,1.799,-3.447,-0.9464,1.554,-1.375,-0.9209,-0.4668,-5.989,-5.535,-5.08,-1.409,-1.212,-1.825,-1.824,5.92,-8.073,-1.348,-19.32,16.49,-19.18,0.2478,-0.2817,-14.08,-15.88,-0.2116,-0.2332,-0.037916,0.033938,0.0048789,0.0047965
596.25,-0.8877,0.1606,-3.097,-0.2881,2.521,-3.29,-0.4816,2.327,-0.6899,-0.9949,-1.3,-4.297,-4.602,-4.907,-2.117,-1.908,-2.03,-2.007,-1.424,-13.21,0.6392,-14.95,8.814,-14.81,0.1324,-0.2175,-15.7,-15.01,-0.236,-0.2205,-0.033783,0.03678,0.0036054,0.0083851
596.5,-0.8862,0.1424,-2.554,0.3675,3.288,-2.604,0.3169,3.238,1.132,-1.69,-4.512,0.2885,-2.534,-5.356,-2.401,-1.419,-2.385,-1.144,-4.51,-9.615,-3.729,-4.613,3.06,-10.6,0.045988,-0.1556,-10.87,-9.547,-0.1634,-0.1402,-0.028347,0.03738,0.0049404,0.0012255
596.75,-0.881,0.1188,-1.155,1.163,3.48,-1.011,1.306,3.623,1.682,-2.649,-6.981,4.538,0.2065,-4.125,-2.835,-0.6541,-2.45,-0.2573,-9.786,-0.1036,-2.35,7.135,-4.493,-2.239,-0.067511,-0.032892,-0.9587,-0.5555,-0.014404,-0.0081579,-0.024173,0.039377,0.0081724,-0.003111
597.0,-0.8707,0.097592,0.7836,1.897,3.01,1.103,2.216,3.33,-0.2692,-2.744,-5.218,5.918,3.444,0.9691,-2.74,0.1935,-2.067,0.4117,-9.269,7.999,3.189,12.09,-7.367,6.572,-0.1107,0.09653,9.286,7.301,0.1395,0.1072,-0.019506,0.038614,0.015183,-0.0097469
597.25,-0.8545,0.088895,2.26,2.266,2.273,2.657,2.663,2.669,-3.175,-1.142,0.8914,4.417,6.45,8.483,-2.387,0.5478,-1.01,0.1457,-11.92,11.81,12.92,4.465,-11.8,14.69,-0.1772,0.2158,17.33,7.635,0.2604,0.1121,-0.011241,0.028574,0.017326,-0.011653
597.5,-0.8324,0.1022,2.777,2.031,1.285,3.104,2.358,1.612,-4.666,1.418,7.501,1.562,7.645,13.73,-1.329,0.1257,0.1477,-0.627,-9.968,12.43,16.34,-1.437,-12.16,16.94,-0.1828,0.2488,24.26,6.375,0.3645,0.093623,0.00037396,0.0073233,0.0063935,-0.0018984
597.75,-0.8062,0.1392,2.581,1.209,-0.1639,2.719,1.347,-0.025423,-3.607,3.507,10.62,-0.9948,6.119,13.23,-0.3695,-0.354,0.9371,-1.249,-12.35,12.07,10.91,-4.481,-15.48,11.84,-0.2326,0.1739,28.6,1.329,0.4297,0.019512,0.013487,-0.010928,-0.0082277,0.00947
598.0,-0.7783,0.1906,1.975,0.042827,-1.889,1.88,-0.052435,-1.985,-1.297,3.749,8.794,-3.157,1.888,6.933,0.6931,-1.024,1.376,-2.039,-9.662,14.13,2.656,-4.668,-14.02,5.204,-0.2107,0.076444,31.35,-7.067,0.4711,-0.1038,0.02372,-0.021316,-0.029902,0.025386
598.25,-0.7518,0.2395,1.056,-1.159,-3.374,0.7414,-1.473,-3.688,0.5902,2.441,4.292,-5.452,-3.602,-1.751,1.15,-1.626,1.046,-2.308,-12.72,13.59,-14.44,1.016,-17.91,-10.37,-0.2691,-0.1524,29.28,-12.47,0.4399,-0.1832,0.027407,-0.023992,-0.045022,0.036576
598.5,-0.7295,0.27,0.1719,-2.005,-4.182,-0.2622,-2.439,-4.616,-0.643,0.1445,0.9321,-8.953,-8.166,-7.378,1.103,-2.05,0.6949,-2.705,-9.403,11.9,-16.71,-0.1156,-15.07,-16.42,-0.2264,-0.2412,23.7,-18.54,0.3561,-0.2722,0.02417,-0.018867,-0.050646,0.041995
598.75,-0.7129,0.2734,-0.1254,-2.261,-4.398,-0.5407,-2.677,-4.813,-3.741,-1.625,0.4911,-11.66,-9.545,-7.428,1.182,-2.575,0.8774,-3.06,-3.345,5.314,-8.811,-3.403,-8.404,-14.86,-0.1263,-0.2183,14.16,-19.53,0.2128,-0.2869,0.022205,-0.014722,-0.05034,0.045849
599.0,-0.7013,0.2533,0.3176,-1.8,-3.917,0.081019,-2.036,-4.154,-5.605,-1.954,1.696,-10.09,-6.442,-2.791,1.246,-2.541,1.012,-2.771,1.019,-1.808,-3.167,-5.666,-1.658,-12.02,-0.024922,-0.1765,4.729,-13.81,0.071054,-0.2028,0.019821,-0.012414,-0.043296,0.044933
599.25,-0.6917,0.2241,0.9952,-0.9065,-2.808,1.023,-0.8788,-2.78,-4.267,-0.9324,2.402,-3.723,-0.3893,2.945,1.203,-2.261,0.9691,-2.113,7.135,-9.133,2.938,-6.041,8.846,-3.749,0.1329,-0.055064,-4.547,-5.409,-0.068309,-0.079435,0.014528,-0.0085118,-0.034985,0.041212
599.5,-0.6805,0.2037,1.369,-0.067492,-1.504,1.629,0.1928,-1.244,0.2868,0.562,0.8371,5.224,5.499,5.774,0.941,-1.313,0.664,-0.5403,7.375,-13.14,2.358,1.128,15.2,1.823,0.2283,0.026776,-11.11,6.301,-0.167,0.092533,0.0091612,-0.0050581,-0.022211,0.031114
599.75,-0.666,0.2044,1.254,0.3708,-0.512,1.635,0.7522,-0.1306,4.874,1.274,-2.327,12.08,8.48,4.879,0.6755,0.1856,0.1243,1.538,9.432,-13.2,-0.6446,11.28,21.81,4.5,0.3278,0.066093,-14.62,16.53,-0.2196,0.2428,0.0027725,0.0014074,-0.0034464,0.013463
600.0,-0.6492,0.2275,0.7485,0.3139,-0.1208,1.116,0.6809,0.2462,6.448,0.8575,-4.733,13.37,7.776,2.185,0.2842,1.869,-0.07334,3.543,9.001,-12.16,2.395,17.89,24.2,6.922,0.3637,0.1017,-16.89,21.84,-0.2537,0.3208,-0.0045347,0.0076526,0.019653,-0.011944
600.25,-0.6326,0.264,0.2771,0.017893,-0.2413,0.5568,0.2976,0.038341,4.027,-0.3957,-4.819,9.294,4.871,0.4485,0.1979,3.191,-0.4406,4.641,9.934,-11.51,-1.79,14.52,23.17,-1.139,0.3481,-0.016734,-18.45,19.25,-0.2772,0.2827,-0.006738,0.0091233,0.040151,-0.032662
600.5,-0.6191,0.3007,-0.2037,-0.435,-0.6663,-0.073593,-0.3049,-0.5362,-0.6554,-1.623,-2.591,1.797,0.8298,-0.1378,-0.055259,3.803,-0.5422,4.829,8.295,-12.54,-0.5826,6.015,18.51,-8.156,0.2781,-0.1198,-19.36,12.52,-0.2909,0.1839,-0.0089415,0.010988,0.052861,-0.044299
600.75,-0.6103,0.3253,-0.8312,-0.8288,-0.8264,-0.862,-0.8596,-0.8572,-4.078,-2.108,-0.1387,-4.644,-2.674,-0.7047,0.3307,3.88,-0.3505,4.193,19.13,-13.58,6.822,-7.757,25.13,-7.058,0.3776,-0.1037,-19.57,0.5943,-0.294,0.0087273,-0.014528,0.015205,0.059299,-0.046517
601.0,-0.6066,0.3313,-1.598,-1.128,-0.6593,-1.805,-1.336,-0.867,-1.416,-0.6837,0.049019,-5.299,-4.566,-3.833,0.068907,3.158,-0.6079,2.984,14.62,-13.64,2.536,-16.61,21.82,-11.04,0.3279,-0.1621,-18.56,-10.79,-0.2789,-0.1584,-0.014517,0.015594,0.058439,-0.040105
601.25,-0.6074,0.3189,-2.288,-1.233,-0.1776,-2.643,-1.588,-0.5323,5.441,1.468,-2.505,-1.189,-5.162,-9.135,-0.3677,2.306,-1.064,2.047,7.315,-5.903,-4.963,-10.46,18.67,-12.67,0.2805,-0.186,-10.43,-12.28,-0.1567,-0.1803,-0.015971,0.0162,0.05628,-0.035171
601.5,-0.6107,0.2924,-2.854,-0.9387,0.9769,-3.247,-1.332,0.5841,10.8,2.997,-4.802,3.474,-4.325,-12.12,-0.961,1.522,-1.539,1.206,0.3116,2.141,-9.654,-3.5,14.88,-11.09,0.2236,-0.1629,-1.933,-11.18,-0.029045,-0.1642,-0.017171,0.020707,0.053502,-0.033342
601.75,-0.6141,0.2593,-3.373,-0.1571,3.058,-3.647,-0.4312,2.784,10.12,2.877,-4.367,5.056,-2.188,-9.432,-1.652,0.5799,-0.9458,0.090363,-13.8,9.132,-0.7492,0.2944,1.655,-1.672,0.024867,-0.024564,6.944,-7.307,0.1043,-0.1073,-0.010502,0.023211,0.047202,-0.030543
602.0,-0.6151,0.2286,-3.638,1.179,5.995,-3.599,1.217,6.034,2.447,0.5339,-1.379,3.253,1.339,-0.5739,-1.037,-0.4799,-0.1745,-1.084,-9.925,11.48,5.692,0.5274,-4.384,6.052,-0.065884,0.088893,13.94,-1.551,0.2095,-0.022776,-0.0016138,0.019118,0.03805,-0.026925
602.25,-0.6118,0.2099,-3.59,2.467,8.523,-3.224,2.833,8.889,-6.628,-1.996,2.636,0.293,4.925,9.557,-0.5877,-1.432,0.6926,-2.102,-6.414,9.151,16.41,-3.014,-11.9,16.44,-0.1788,0.2415,17.7,1.887,0.2659,0.027712,0.0040538,0.013506,0.030132,-0.020726
602.5,-0.6038,0.2103,-2.918,3.121,9.16,-2.388,3.651,9.69,-10.69,-2.926,4.835,-0.7205,7.041,14.8,-0.2947,-2.206,1.002,-2.653,-6.186,6.867,16.81,-1.213,-18.46,19.08,-0.2774,0.2802,20.7,5.482,0.311,0.080508,0.011644,0.0043249,0.019335,-0.012037
602.75,-0.5923,0.231,-1.535,2.948,7.43,-1.061,3.421,7.904,-8.631,-2.34,3.952,0.3043,6.596,12.89,-0.7398,-2.319,0.762,-2.602,-24.7,5.805,1.978,0.7265,-35.36,7.484,-0.5314,0.1099,21.02,3.735,0.3159,0.054848,0.021028,-0.0092483,0.013289,-0.0071899
603.0,-0.5791,0.2647,0.1713,2.134,4.097,0.4515,2.414,4.377,-5.946,-2.714,0.5178,-0.6062,2.626,5.858,-0.6981,-2.303,0.677,-2.655,-29.6,6.908,-5.018,0.61,-38.13,0.8433,-0.5729,0.012386,19.21,-3.554,0.2887,-0.052199,0.027414,-0.021476,0.0036184,0.00084169
603.25,-0.5662,0.2949,1.874,1.034,0.1944,1.924,1.084,0.2448,-5.727,-4.398,-3.069,-4.699,-3.37,-2.04,-0.4571,-1.996,0.1315,-2.476,-25.39,14.93,-14.57,6.358,-34.44,-11.09,-0.5175,-0.1628,22.29,-5.43,0.3349,-0.07974,0.032177,-0.027185,-0.010723,0.012252
603.5,-0.5546,0.3039,2.926,-0.066691,-3.06,2.748,-0.2451,-3.238,-7.581,-4.741,-1.902,-10.88,-8.044,-5.205,-0.6524,-1.912,-0.6049,-2.669,-12.38,20.05,-11.11,6.509,-21.9,-14.81,-0.3292,-0.2175,25.35,-7.046,0.3808,-0.1035,0.03115,-0.024004,-0.028119,0.026143
603.75,-0.5442,0.2866,3.026,-0.8779,-4.782,2.664,-1.24,-5.144,-7.845,-1.612,4.621,-14.63,-8.4,-2.167,-1.014,-2.569,-1.229,-3.332,-1.04,11.51,-4.522,-2.031,-8.371,-14.32,-0.1258,-0.2104,20.93,-11.1,0.3145,-0.163,0.028196,-0.020602,-0.044498,0.038508
604.0,-0.534,0.2555,2.55,-1.203,-4.956,2.126,-1.627,-5.38,-4.261,3.393,11.05,-12.23,-4.578,3.077,-1.548,-3.162,-2.102,-3.824,5.774,3.159,-3.993,-8.501,3.538,-13.36,0.053159,-0.1962,17.49,-11.0,0.2628,-0.1616,0.022953,-0.015812,-0.058228,0.052055
604.25,-0.5226,0.2303,2.036,-1.209,-4.454,1.674,-1.571,-4.816,1.79,7.078,12.37,-5.014,0.2743,5.563,-2.204,-3.555,-3.293,-3.307,8.956,-8.997,-10.8,-4.343,12.8,-13.88,0.1923,-0.2039,8.152,-5.021,0.1225,-0.073734,0.01489,-0.0076199,-0.061016,0.062134
604.5,-0.5091,0.2228,1.924,-1.016,-3.956,1.763,-1.177,-4.117,5.819,6.151,6.482,2.771,3.102,3.433,-2.745,-2.539,-3.863,-1.487,9.352,-13.23,-11.1,5.594,18.96,-9.567,0.2849,-0.1405,-1.891,3.857,-0.028412,0.056637,0.0046717,0.00042239,-0.049599,0.060572
604.75,-0.4933,0.2297,2.122,-0.7114,-3.545,2.265,-0.5682,-3.402,5.056,0.866,-3.325,7.664,3.473,-0.7173,-2.651,-0.8229,-3.218,0.3176,10.45,-6.511,-0.0063483,13.67,23.1,1.036,0.3471,0.01522,-8.144,11.65,-0.1224,0.1711,-0.00051302,0.0044795,-0.040413,0.055298
605.0,-0.4758,0.2389,2.403,-0.429,-3.261,2.843,0.011119,-2.82,1.072,-4.711,-10.49,9.17,3.387,-2.396,-1.935,0.6048,-2.027,1.823,10.73,-4.72,8.971,16.67,22.46,7.904,0.3375,0.1161,-16.3,16.3,-0.2449,0.2394,0.003795,0.00091506,-0.029925,0.042834
605.25,-0.4579,0.2437,2.585,-0.3442,-3.273,3.196,0.2666,-2.662,-2.913,-7.049,-11.18,8.328,4.192,0.056599,-1.059,1.166,-1.024,2.414,9.712,-16.98,10.3,5.059,18.11,8.26,0.2722,0.1213,-29.62,8.865,-0.445,0.1302,0.01044,-0.0052221,-0.016068,0.024548
