Distance,A_M1_C_B1_Y,A_M1_C_B1_Z,A_M1_B1_W1_Y_L,A_M1_B1_BC_Y_L,A_M1_B1_W2_Y_L,A_M1_B1_W1_Y_R,A_M1_B1_BC_Y_R,A_M1_B1_W2_Y_R,A_M1_B1_W1_Z_L,A_M1_B1_BC_Z_L,A_M1_B1_W2_Z_L,A_M1_B1_W1_Z_R,A_M1_B1_BC_Z_R,A_M1_B1_W2_Z_R,A__B1_W1_Y_A_axle_L,A__B1_W2_Y_A_axle_L,A__B1_W1_Y_A_axle_R,A__B1_W2_Y_A_axle_R,A__B1_W1_Z_A_axle_L,A__B1_W2_Z_A_axle_L,A__B1_W1_Z_A_axle_R,A__B1_W2_Z_A_axle_R,V_M1_B1_W1_L,V_M1_B1_W1_R,QL_M1_B1_W1,QR_M1_B1_W1,V_M1_B1_W2_L,V_M1_B1_W2_R,QL_M1_B1_W2,QR_M1_B1_W2,YL_M1_B1_W1,YR_M1_B1_W1,YL_M1_B1_W2,YR_M1_B1_W2
46.25,0.4097,-0.3871,1.447,0.3353,-0.776,1.448,0.3363,-0.775,-5.699,-6.219,-6.738,0.7792,0.2599,-0.2595,2.333,3.383,2.338,3.375,-12.4,0.044195,-9.654,-3.82,-20.98,-7.149,-0.3152,-0.105,-11.24,-1.161,-0.1689,-0.017056,0.035799,-0.019844,0.056333,-0.037441
46.5,0.4241,-0.3456,0.9551,0.6824,0.4097,0.9584,0.6856,0.4129,-8.502,-8.697,-8.892,0.0082087,-0.1868,-0.3819,2.102,2.527,2.115,2.52,-17.44,3.412,-16.0,-10.32,-28.9,-12.83,-0.4343,-0.1885,-9.967,-7.66,-0.1497,-0.1125,0.029491,-0.0091872,0.047975,-0.027705
46.75,0.4328,-0.341,-1.425,-0.066345,1.293,-1.423,-0.06365,1.295,-8.799,-6.706,-4.614,-4.736,-2.644,-0.5516,1.748,1.791,1.756,1.789,-20.58,-1.276,-8.541,-5.232,-31.58,-10.14,-0.4746,-0.149,-7.156,-6.849,-0.1075,-0.1006,0.02359,-0.0048289,0.044435,-0.024099
47.0,0.4317,-0.3633,-4.109,-0.8525,2.404,-4.107,-0.8498,2.407,-7.598,-2.667,2.265,-8.8,-3.869,1.063,1.548,1.551,1.542,1.557,-15.27,-3.52,-0.777,1.699,-26.3,-5.143,-0.3952,-0.075539,0.242,-2.526,0.0036363,-0.037103,0.022873,-0.004594,0.04977,-0.029814
47.25,0.4182,-0.3956,-5.337,-0.8346,3.668,-5.333,-0.8302,3.673,-4.921,1.317,7.555,-7.53,-1.292,4.947,0.8839,1.151,0.872,1.162,5.971,2.751,4.608,6.135,-5.828,3.567,-0.087573,0.05239,11.73,4.428,0.1763,0.065028,0.020545,-0.0015841,0.057253,-0.034285
47.5,0.3935,-0.4153,-4.959,-0.3587,4.241,-4.954,-0.3536,4.247,1.261,5.97,10.68,-0.3243,4.384,9.093,-0.0041909,0.4382,-0.010541,0.4459,12.59,14.36,3.677,7.752,7.226,8.693,0.1086,0.1277,23.22,12.64,0.3489,0.1857,0.013677,0.005834,0.058521,-0.032963
47.75,0.3618,-0.3986,-3.625,-0.093998,3.437,-3.622,-0.090646,3.441,9.161,10.88,12.6,7.786,9.507,11.23,-0.7152,-0.2497,-0.714,-0.2446,13.35,16.88,0.9464,0.8388,18.28,11.16,0.2747,0.1639,24.03,12.34,0.361,0.1813,0.0089329,0.012118,0.046448,-0.022398
48.0,0.3278,-0.3315,-2.198,-0.3968,1.404,-2.198,-0.3973,1.404,14.83,13.55,12.28,11.13,9.853,8.576,-1.265,-0.946,-1.26,-0.9471,10.1,12.54,2.811,-2.399,24.35,12.55,0.366,0.1844,18.05,9.304,0.2712,0.1366,0.0054375,0.015463,0.02772,-0.0070284
48.25,0.295,-0.2223,-0.9184,-0.7786,-0.6388,-0.9224,-0.7826,-0.6428,14.5,11.46,8.428,8.385,5.35,2.315,-1.583,-1.247,-1.578,-1.248,5.607,3.786,5.947,8.035,22.3,10.67,0.3351,0.1567,8.12,12.0,0.122,0.1763,0.0059111,0.014487,0.015826,0.0020054
48.5,0.266,-0.099693,0.4275,-0.2329,-0.8932,0.4233,-0.237,-0.8973,6.729,4.273,1.817,3.137,0.6813,-1.775,-1.953,-0.8172,-1.946,-0.8111,8.833,-3.848,5.693,15.47,17.97,5.875,0.27,0.086296,-3.771,13.95,-0.056657,0.2048,0.0055341,0.014182,0.017358,0.0029855
48.75,0.2428,0.0038199,1.453,1.15,0.8475,1.453,1.15,0.8476,-4.116,-4.191,-4.266,-0.7249,-0.8001,-0.8752,-2.865,-0.533,-2.856,-0.5275,10.16,-12.83,-6.199,1.285,8.341,-7.846,0.1253,-0.1152,-19.39,3.075,-0.2913,0.045161,-0.0027472,0.020616,0.015035,0.0054092
49.0,0.2262,0.068671,1.019,1.99,2.961,1.023,1.994,2.965,-11.33,-9.538,-7.75,-3.303,-1.514,0.274,-3.994,-0.8121,-3.993,-0.8114,2.698,-21.76,-10.8,-14.77,-3.378,-16.62,-0.050767,-0.2442,-32.71,-8.971,-0.4915,-0.1317,-0.012663,0.029786,0.0053229,0.012197
49.25,0.2138,0.089243,-0.9626,1.544,4.05,-0.958,1.548,4.054,-11.79,-10.35,-8.92,-5.037,-3.603,-2.17,-4.628,-0.9662,-4.633,-0.97,-5.369,-23.64,-14.29,-12.63,-9.329,-24.03,-0.1402,-0.353,-35.39,-8.991,-0.5318,-0.132,-0.016475,0.033518,-0.0021861,0.018852
49.5,0.2011,0.068919,-2.959,0.3026,3.564,-2.958,0.3032,3.565,-7.591,-7.712,-7.833,-5.609,-5.73,-5.852,-4.583,-0.625,-4.591,-0.6326,-13.38,-20.65,-11.93,-3.009,-10.9,-24.84,-0.1637,-0.3648,-30.84,-3.882,-0.4633,-0.057015,-0.014823,0.032875,-0.0056095,0.022515
49.75,0.1839,0.0192,-3.054,-0.621,1.812,-3.057,-0.6239,1.809,-2.972,-4.005,-5.038,-3.919,-4.952,-5.986,-3.845,-0.1324,-3.851,-0.1449,-9.465,-3.879,-0.5331,4.473,-2.651,-12.94,-0.039842,-0.19,-13.05,3.51,-0.1961,0.051549,-0.0089954,0.028796,-0.0092279,0.025927
50.0,0.1613,-0.039483,-1.079,-0.9158,-0.753,-1.083,-0.92,-0.7571,1.052,0.8296,0.6072,0.3672,0.1448,-0.07755,-3.144,-0.093872,-3.148,-0.1042,-0.023452,11.74,2.15,6.397,6.74,-2.758,0.1013,-0.040507,7.726,9.8,0.1161,0.1439,-0.0038804,0.024235,-0.020819,0.036913
50.25,0.1356,-0.077446,1.3,-1.143,-3.586,1.297,-1.146,-3.59,4.878,6.875,8.872,4.764,6.761,8.758,-2.815,-0.2053,-2.82,-0.2091,9.791,14.85,4.617,3.141,15.16,8.827,0.2278,0.1297,21.7,11.64,0.3261,0.1709,-0.0049628,0.025729,-0.03678,0.050998
50.5,0.1095,-0.066552,2.337,-1.745,-5.827,2.334,-1.748,-5.83,8.422,12.07,15.72,6.973,10.62,14.27,-2.638,-0.4931,-2.646,-0.4922,12.27,14.27,6.932,1.884,17.58,16.92,0.2641,0.2486,31.96,11.61,0.4802,0.1705,-0.0098828,0.030985,-0.05844,0.068016
50.75,0.084317,0.0035256,1.598,-2.493,-6.584,1.597,-2.494,-6.585,9.846,13.35,16.86,6.297,9.806,13.31,-2.112,-0.918,-2.113,-0.9179,2.063,10.41,14.9,4.28,9.219,24.15,0.1385,0.3547,33.68,9.446,0.506,0.1387,-0.0091464,0.031654,-0.075527,0.082298
51.0,0.059128,0.1175,0.2652,-2.508,-5.281,0.2649,-2.508,-5.281,6.601,8.335,10.07,4.522,6.255,7.989,-1.154,-1.423,-1.146,-1.422,-1.854,10.03,16.07,5.403,1.558,24.47,0.023405,0.3594,29.17,4.129,0.4383,0.060632,-0.001884,0.022998,-0.081562,0.08902
51.25,0.032696,0.2409,-0.8087,-1.818,-2.827,-0.807,-1.816,-2.825,-0.1125,-0.462,-0.8116,2.623,2.273,1.924,-0.3465,-2.315,-0.3393,-2.305,-7.267,11.88,4.679,-2.147,-10.87,12.94,-0.1634,0.1901,20.21,-7.53,0.3037,-0.1106,0.00256,0.016343,-0.08255,0.091279
51.5,0.0042739,0.3381,-1.819,-1.453,-1.087,-1.817,-1.451,-1.085,-6.69,-7.808,-8.926,-1.017,-2.135,-3.253,0.2312,-3.501,0.2364,-3.488,-9.554,6.532,-1.71,-11.69,-18.95,3.347,-0.2848,0.049156,6.974,-20.55,0.1048,-0.3019,0.0033586,0.014998,-0.081831,0.093444
51.75,-0.027069,0.3877,-2.898,-1.973,-1.048,-2.897,-1.972,-1.047,-9.99,-10.39,-10.8,-6.068,-6.473,-6.878,0.7423,-4.103,0.7453,-4.097,-22.29,-2.707,-11.38,-16.16,-32.21,-12.1,-0.4841,-0.1777,-3.426,-28.36,-0.051479,-0.4164,0.0042681,0.013356,-0.078503,0.093459
52.0,-0.062689,0.387,-3.701,-2.941,-2.181,-3.702,-2.942,-2.183,-11.03,-9.246,-7.456,-11.4,-9.614,-7.824,1.237,-4.09,1.235,-4.093,-23.62,-10.66,-12.68,-17.26,-33.15,-19.34,-0.4981,-0.284,-7.59,-30.99,-0.114,-0.4552,0.0061102,0.011511,-0.075482,0.092499
52.25,-0.1035,0.3484,-3.78,-3.612,-3.445,-3.782,-3.614,-3.447,-10.45,-6.471,-2.496,-13.94,-9.968,-5.994,1.389,-3.246,1.381,-3.254,-18.08,-11.68,-12.55,-8.307,-27.06,-21.8,-0.4067,-0.3202,-3.799,-21.54,-0.057083,-0.3164,0.0060168,0.011956,-0.073404,0.093539
52.5,-0.1488,0.292,-2.926,-3.481,-4.036,-2.927,-3.482,-4.037,-8.559,-3.324,1.91,-11.56,-6.322,-1.088,1.064,-2.033,1.056,-2.038,-7.798,-4.368,-11.49,1.267,-15.37,-18.75,-0.231,-0.2754,5.302,-6.505,0.079663,-0.095531,0.0020284,0.016291,-0.073258,0.095918
52.75,-0.197,0.2418,-1.545,-2.811,-4.076,-1.544,-2.81,-4.076,-4.821,0.3824,5.586,-5.033,0.1703,5.374,0.5134,-1.142,0.5113,-1.145,5.054,4.797,-2.383,5.823,1.71,-5.491,0.025703,-0.080649,13.93,7.119,0.2094,0.1046,-0.0056767,0.024943,-0.076418,0.1024
53.0,-0.2465,0.2215,-0.261,-2.203,-4.144,-0.2589,-2.201,-4.142,1.431,4.936,8.442,3.324,6.83,10.34,0.09272,-0.5497,0.095564,-0.5537,10.04,10.16,2.658,9.994,14.15,5.262,0.2126,0.077293,19.07,18.61,0.2865,0.2733,-0.013762,0.033227,-0.080144,0.11
53.25,-0.2959,0.2474,0.4997,-2.007,-4.514,0.5022,-2.004,-4.511,7.813,8.883,9.954,9.464,10.53,11.6,-0.2039,-0.2796,-0.1927,-0.2798,13.98,5.095,-0.5714,15.73,24.3,7.648,0.3652,0.1123,15.7,25.81,0.2359,0.379,-0.024018,0.035993,-0.076623,0.1122
53.5,-0.3433,0.3202,0.7593,-2.046,-4.851,0.7614,-2.044,-4.849,10.45,9.599,8.752,10.48,9.638,8.791,-0.445,0.1101,-0.4362,0.1182,13.61,-1.706,2.961,19.68,28.57,9.943,0.4293,0.146,7.963,27.63,0.1196,0.4058,-0.031865,0.039934,-0.061659,0.097426
53.75,-0.3863,0.4208,0.7932,-1.755,-4.304,0.7949,-1.754,-4.302,7.727,5.918,4.108,7.627,5.818,4.009,-0.3052,0.193,-0.3026,0.1994,16.65,-4.632,13.03,11.31,31.26,14.42,0.4697,0.2118,-1.463,18.05,-0.021977,0.2651,-0.032957,0.038791,-0.04605,0.073821
54.0,-0.423,0.518,0.554,-1.107,-2.768,0.5549,-1.106,-2.767,3.041,0.080213,-2.88,4.424,1.463,-1.497,-0.1244,-0.064415,-0.1242,-0.063176,15.28,-7.084,13.0,-0.5914,25.79,10.89,0.3875,0.16,-11.82,3.833,-0.1775,0.056294,-0.027509,0.031531,-0.035259,0.057346
54.25,-0.4519,0.5841,-0.1668,-0.5242,-0.8815,-0.1671,-0.5244,-0.8817,0.1632,-4.555,-9.272,2.555,-2.162,-6.88,-0.018765,-0.4952,-0.017532,-0.4953,15.44,-14.57,10.73,-10.24,20.94,8.732,0.3147,0.1283,-23.35,-11.01,-0.3509,-0.1617,-0.023472,0.027617,-0.028258,0.047737
54.5,-0.4734,0.6064,-1.225,-0.2625,0.7005,-1.227,-0.2639,0.6991,0.9906,-6.209,-13.41,2.699,-4.501,-11.7,-0.060113,-0.6368,-0.059348,-0.6375,6.737,-23.04,1.706,-16.23,10.33,2.785,0.1552,0.040902,-31.92,-23.55,-0.4796,-0.3458,-0.019674,0.024731,-0.02036,0.038244
54.75,-0.4888,0.5872,-2.1,-0.2011,1.698,-2.102,-0.203,1.696,3.425,-5.711,-14.85,3.419,-5.717,-14.85,-0.069352,-0.4737,-0.069369,-0.4768,3.83,-21.37,-0.854,-14.86,6.894,3.227,0.1036,0.047404,-29.21,-27.12,-0.4389,-0.3982,-0.017758,0.023207,-0.013032,0.030627
55.0,-0.5,0.5385,-2.274,-0.1251,2.024,-2.276,-0.1269,2.022,5.379,-3.714,-12.81,3.756,-5.336,-14.43,-0.05176,-0.3166,-0.054567,-0.3223,-1.38,-14.42,-1.386,-12.96,2.526,3.805,0.037951,0.055894,-20.16,-25.36,-0.3029,-0.3724,-0.014715,0.020491,-0.0065128,0.024546
55.25,-0.5078,0.4777,-1.553,0.1764,1.905,-1.554,0.1752,1.904,5.511,-1.124,-7.758,3.486,-3.149,-9.783,0.316,-0.3322,0.3094,-0.3365,0.3961,-1.887,13.93,-6.903,4.715,17.33,0.070856,0.2545,-4.285,-14.86,-0.06438,-0.2182,-0.0075402,0.014175,-0.0022667,0.02161
55.5,-0.5126,0.4252,0.030211,0.8795,1.729,0.029602,0.8789,1.728,5.019,2.022,-0.975,4.734,1.737,-1.26,0.7537,-0.4116,0.7483,-0.4118,2.279,8.751,15.68,-0.4296,4.446,21.82,0.066808,0.3205,11.83,-0.6932,0.1777,-0.01018,0.0029872,0.0021103,0.00076111,0.018995
55.75,-0.5131,0.4022,1.812,1.617,1.423,1.811,1.617,1.422,4.96,5.455,5.951,6.748,7.243,7.739,0.8029,-0.4626,0.7997,-0.4558,6.737,14.34,12.05,-1.14,6.034,23.17,0.090673,0.3404,23.4,7.303,0.3515,0.1073,0.0086036,-0.004596,0.0014168,0.011308
56.0,-0.5081,0.4232,2.814,1.727,0.6402,2.814,1.727,0.6401,6.158,8.407,10.66,7.112,9.36,11.61,0.589,-0.7879,0.5867,-0.781,4.644,15.64,6.945,1.105,3.78,20.42,0.056795,0.2999,30.3,12.09,0.4552,0.1775,0.0094435,-0.0056672,-0.00025355,0.010268
56.25,-0.4969,0.4855,2.61,1.228,-0.1544,2.611,1.228,-0.154,7.306,9.25,11.19,4.8,6.744,8.688,0.3718,-0.8266,0.3704,-0.8263,6.401,15.98,7.266,11.74,6.29,18.94,0.094513,0.2782,32.87,18.0,0.4938,0.2643,0.010116,-0.0061264,0.0032158,0.0055704
56.5,-0.4793,0.5693,1.75,0.7889,-0.1723,1.751,0.7898,-0.1714,7.115,7.602,8.088,1.993,2.479,2.966,0.3298,-0.5919,0.3273,-0.5936,3.721,16.99,6.136,17.36,5.345,13.74,0.080321,0.2018,30.19,18.95,0.4536,0.2783,0.011284,-0.0079419,0.010408,-0.0033556
56.75,-0.4552,0.651,0.8646,0.8365,0.8084,0.8654,0.8373,0.8092,4.931,4.361,3.79,0.1299,-0.4409,-1.012,0.1029,-0.4082,0.106,-0.4069,1.099,17.22,-6.859,13.64,2.839,-1.703,0.042664,-0.025017,23.05,15.14,0.3463,0.2223,0.010008,-0.0031361,0.013158,-0.0079883
57.0,-0.4248,0.715,-0.1954,0.9984,2.192,-0.1952,0.9986,2.192,1.294,1.427,1.56,-2.255,-2.122,-1.989,-0.6113,-0.3863,-0.6064,-0.3832,-1.222,12.81,-11.23,5.591,1.416,-11.37,0.021282,-0.167,12.77,10.41,0.1919,0.1528,0.0051538,0.0094825,0.010845,-0.0064829
57.25,-0.3884,0.7571,-1.361,0.978,3.317,-1.361,0.9777,3.317,-2.514,-0.3647,1.785,-5.439,-3.289,-1.14,-1.063,-0.3008,-1.062,-0.2996,-14.94,4.957,-19.17,-1.027,-10.86,-25.09,-0.1631,-0.3686,2.872,7.268,0.043144,0.1067,0.0013234,0.014242,0.0089028,-0.0047824
57.5,-0.3471,0.7791,-1.952,0.8634,3.679,-1.953,0.8627,3.678,-7.092,-2.182,2.729,-9.551,-4.641,0.2691,-1.297,0.035349,-1.294,0.03264,-14.15,-1.516,-18.02,-0.9897,-13.09,-28.38,-0.1967,-0.4169,-2.645,8.268,-0.039732,0.1214,-0.00068194,0.016571,0.0099717,-0.0060903
57.75,-0.3024,0.7836,-1.563,0.7908,3.145,-1.565,0.7896,3.144,-11.11,-4.072,2.961,-12.54,-5.503,1.53,-1.581,0.7496,-1.577,0.7443,-22.56,-5.527,-28.95,8.791,-25.44,-40.19,-0.3822,-0.5903,-4.176,15.95,-0.062748,0.2343,-0.0026505,0.018765,0.015578,-0.013315
58.0,-0.2563,0.7734,-0.3319,0.9479,2.228,-0.3332,0.9466,2.226,-15.29,-6.146,2.999,-14.24,-5.093,4.052,-1.694,1.807,-1.688,1.802,-17.26,-3.245,-25.71,17.86,-25.31,-37.14,-0.3804,-0.5456,-1.291,25.16,-0.019402,0.3695,-0.0050979,0.021037,0.026642,-0.027566
58.25,-0.211,0.7541,1.155,1.138,1.12,1.154,1.137,1.12,-17.59,-6.72,4.154,-13.67,-2.801,8.074,-1.648,2.477,-1.644,2.471,-21.11,1.682,-30.49,13.9,-30.8,-40.63,-0.4628,-0.5967,2.276,26.39,0.034202,0.3875,-0.0079836,0.02006,0.032266,-0.033391
58.5,-0.1694,0.736,1.905,0.8037,-0.298,1.906,0.8039,-0.2978,-17.08,-5.12,6.844,-12.85,-0.882,11.08,-1.266,2.511,-1.269,2.506,-17.69,5.029,-19.05,8.327,-25.08,-30.33,-0.3768,-0.4456,5.763,25.2,0.086584,0.37,-0.0088401,0.019893,0.027791,-0.026447
58.75,-0.1345,0.7277,1.596,-0.015244,-1.626,1.596,-0.014593,-1.626,-13.21,-1.985,9.24,-11.22,0.0097747,11.23,-0.3278,2.165,-0.3341,2.161,-20.87,6.76,-8.469,6.325,-22.9,-19.84,-0.3441,-0.2915,9.546,22.94,0.1434,0.3369,-0.0047588,0.014007,0.017695,-0.013567
59.0,-0.1089,0.7319,0.8555,-0.7335,-2.322,0.8562,-0.7328,-2.322,-8.16,0.6331,9.426,-8.232,0.5605,9.353,0.7499,1.645,0.7478,1.642,-12.09,8.019,-0.5281,7.655,-12.35,-6.803,-0.1855,-0.099928,13.43,19.56,0.2018,0.2873,0.00091971,0.0053631,0.0059261,-0.00047353
59.25,-0.093181,0.746,0.3073,-1.046,-2.399,0.3079,-1.045,-2.398,-3.265,2.049,7.362,-3.829,1.485,6.798,1.378,1.099,1.377,1.101,-3.36,5.874,4.822,0.4637,-3.407,6.368,-0.051189,0.093534,12.62,7.262,0.1896,0.1067,0.0040692,0.0017446,-0.0042795,0.0087049
59.5,-0.085979,0.7653,-0.1478,-1.144,-2.14,-0.1473,-1.143,-2.139,1.126,2.307,3.488,0.6481,1.829,3.011,1.676,0.080282,1.676,0.08718,5.23,3.378,6.74,-8.368,4.458,16.53,0.066983,0.2427,10.33,-7.919,0.1551,-0.1163,0.0038558,0.0016288,-0.016531,0.021051
59.75,-0.085629,0.7837,-1.222,-1.399,-1.576,-1.222,-1.399,-1.576,4.338,1.824,-0.6902,2.805,0.2909,-2.223,1.61,-1.133,1.61,-1.13,1.251,-6.883,-2.645,-14.6,0.9546,12.13,0.014345,0.1782,0.8844,-22.32,0.013288,-0.3277,-0.0011265,0.0057879,-0.022993,0.034347
60.0,-0.091406,0.7925,-2.909,-1.709,-0.5078,-2.911,-1.71,-0.5088,3.574,-0.7299,-5.034,0.4971,-3.807,-8.11,1.332,-1.897,1.33,-1.893,-1.112,-14.18,-0.054822,-20.9,-0.977,10.81,-0.014682,0.1587,-9.354,-34.2,-0.1405,-0.5022,-0.0066138,0.012455,-0.025929,0.03888
60.25,-0.1034,0.7786,-4.162,-1.673,0.8165,-4.164,-1.675,0.8145,-0.6714,-5.055,-9.438,-3.782,-8.165,-12.55,1.397,-2.621,1.395,-2.612,-0.2768,-18.32,16.26,-28.71,-0.7521,17.8,-0.011302,0.2615,-19.32,-43.65,-0.2903,-0.641,-0.0061672,0.011944,-0.029325,0.042946
60.5,-0.1215,0.731,-3.806,-1.044,1.718,-3.808,-1.046,1.716,-4.271,-9.159,-14.05,-4.594,-9.481,-14.37,1.564,-3.072,1.561,-3.06,1.643,-21.52,16.21,-34.2,-2.02,15.28,-0.030361,0.2244,-28.38,-48.36,-0.4263,-0.7102,-0.0016064,0.0063524,-0.031876,0.045637
60.75,-0.1446,0.6501,-1.811,-0.3465,1.118,-1.812,-0.3476,1.117,-4.376,-10.64,-16.9,-1.692,-7.956,-14.22,1.134,-2.963,1.132,-2.955,3.241,-21.57,-2.37,-32.62,-3.27,1.655,-0.049145,0.024304,-31.8,-45.5,-0.4778,-0.6683,-0.0034074,0.0077683,-0.034721,0.044321
61.0,-0.1706,0.548,0.5086,-0.4002,-1.309,0.5089,-0.3999,-1.309,-1.578,-8.533,-15.49,0.2174,-6.738,-13.69,0.1306,-2.45,0.132,-2.455,-1.065,-23.36,-11.84,-25.97,-4.798,-6.625,-0.072106,-0.097314,-31.94,-38.82,-0.4799,-0.5701,-0.011554,0.015496,-0.033417,0.042627
61.25,-0.1977,0.4403,2.005,-1.029,-4.063,2.006,-1.028,-4.062,1.308,-4.67,-10.65,-0.6765,-6.655,-12.63,-0.689,-1.378,-0.6863,-1.389,8.987,-21.55,-0.936,-11.23,9.104,0.07371,0.1368,0.0010827,-26.16,-23.86,-0.3931,-0.3504,-0.020957,0.023555,-0.029091,0.038392
61.5,-0.2246,0.3394,2.615,-1.357,-5.33,2.616,-1.356,-5.328,3.814,-0.6304,-5.075,-0.3881,-4.833,-9.278,-1.265,-0.1294,-1.264,-0.1349,10.56,-16.12,6.215,-2.164,16.21,2.996,0.2436,0.044007,-18.72,-9.599,-0.2812,-0.141,-0.027489,0.028873,-0.021904,0.030074
61.75,-0.2491,0.2556,2.723,-0.9216,-4.566,2.724,-0.9206,-4.565,5.267,2.102,-1.063,2.741,-0.4244,-3.59,-1.607,0.5749,-1.601,0.5742,17.08,-4.39,6.762,4.483,25.45,4.055,0.3824,0.05956,-7.934,5.839,-0.1192,0.085749,-0.034446,0.03273,-0.018093,0.027136
62.0,-0.2686,0.1963,2.323,-0.2163,-2.756,2.324,-0.2155,-2.755,6.141,3.934,1.728,6.738,4.531,2.324,-1.997,0.9853,-1.989,0.9857,15.73,3.619,2.429,8.829,26.43,1.889,0.3972,0.027739,-0.6898,18.39,-0.010363,0.2701,-0.040842,0.037508,-0.014852,0.024098
62.25,-0.2816,0.1648,1.42,0.1634,-1.093,1.421,0.164,-1.093,6.147,4.844,3.54,8.385,7.082,5.778,-1.977,1.081,-1.974,1.081,16.59,3.12,5.042,5.417,27.92,4.979,0.4195,0.073138,-0.6015,19.66,-0.0090372,0.2887,-0.044174,0.04078,-0.011894,0.019664
62.5,-0.2887,0.1565,0.2731,-0.010249,-0.2936,0.2727,-0.010656,-0.294,5.867,4.247,2.627,7.154,5.534,3.915,-1.62,1.105,-1.623,1.104,11.98,-2.668,4.834,2.28,22.39,4.077,0.3365,0.059878,-5.209,13.63,-0.07827,0.2001,-0.037647,0.037854,-0.0077541,0.012793
62.75,-0.2914,0.1569,-0.4977,-0.3792,-0.2607,-0.4993,-0.3808,-0.2623,4.41,1.231,-1.948,3.968,0.7887,-2.391,-0.6472,1.329,-0.6552,1.327,-0.5381,-2.795,1.773,12.84,7.199,-0.383,0.1082,-0.0056257,-5.796,14.11,-0.087075,0.2073,-0.018263,0.027449,-0.00047304,0.0047078
63.0,-0.2907,0.1459,-0.086793,-0.1708,-0.2549,-0.087522,-0.1716,-0.2556,-0.3492,-3.826,-7.303,0.3902,-3.087,-6.563,0.8029,1.856,0.7929,1.852,-5.055,0.303,-1.449,17.56,-4.893,-3.64,-0.073524,-0.053463,-5.973,12.41,-0.089744,0.1823,-0.0001232,0.014485,0.011619,-0.0088859
63.25,-0.2857,0.1114,1.304,0.5904,-0.1226,1.306,0.5925,-0.1206,-6.886,-8.211,-9.536,-2.496,-3.822,-5.147,2.116,1.962,2.108,1.956,-15.12,3.017,-9.942,1.673,-22.85,-11.66,-0.3434,-0.1713,-7.106,-0.4239,-0.1068,-0.006226,0.011256,0.0046571,0.018801,-0.015072
63.5,-0.2752,0.055321,2.141,0.9961,-0.1492,2.145,0.9993,-0.1461,-11.97,-9.758,-7.546,-6.185,-3.972,-1.76,3.106,1.17,3.103,1.171,-17.53,0.8014,-10.08,-14.42,-31.6,-13.11,-0.4748,-0.1925,-7.987,-12.77,-0.12,-0.1876,0.017492,-0.002154,0.01546,-0.01069
63.75,-0.2594,-0.012957,1.498,0.6265,-0.245,1.499,0.6272,-0.2442,-12.76,-8.235,-3.708,-9.96,-5.432,-0.9048,3.933,0.2559,3.942,0.2608,-25.66,3.771,-9.234,-9.988,-41.35,-14.38,-0.6214,-0.2112,0.5728,-10.91,0.0086059,-0.1602,0.022841,-0.0078707,0.013468,-0.0081401
64.0,-0.2403,-0.085174,0.068187,0.1205,0.1728,0.065919,0.1182,0.1705,-10.71,-5.117,0.4791,-12.01,-6.411,-0.8145,4.47,-0.3909,4.481,-0.3879,-22.86,10.39,-5.935,2.483,-39.27,-10.62,-0.5901,-0.156,13.7,-3.059,0.2059,-0.044921,0.028789,-0.013458,0.016359,-0.01005
64.25,-0.2199,-0.1527,-1.072,0.126,1.324,-1.075,0.1229,1.321,-7.168,-1.361,4.447,-10.31,-4.5,1.308,4.305,-0.7354,4.31,-0.7322,-10.59,15.22,-3.195,6.416,-26.97,-3.677,-0.4053,-0.054011,23.07,0.6777,0.3467,0.0099534,0.032244,-0.015102,0.024487,-0.015841
64.5,-0.1994,-0.2041,-1.55,0.5327,2.616,-1.553,0.5303,2.613,-1.982,2.84,7.663,-5.083,-0.2611,4.561,3.57,-1.203,3.569,-1.198,-1.205,19.89,-0.7841,3.888,-13.61,4.035,-0.2045,0.059269,29.18,2.191,0.4384,0.032179,0.031639,-0.012447,0.028502,-0.018442
64.75,-0.1795,-0.2283,-1.508,0.9003,3.309,-1.51,0.8984,3.307,3.9,6.677,9.453,0.7532,3.53,6.306,2.744,-1.606,2.743,-1.605,0.3556,20.32,0.1543,3.283,-4.668,8.624,-0.070142,0.1267,29.37,5.052,0.4413,0.074201,0.029439,-0.0090654,0.028835,-0.019298
65.0,-0.1609,-0.2226,-1.006,1.139,3.283,-1.008,1.136,3.281,7.48,8.28,9.08,3.967,4.767,5.567,2.002,-1.72,2.001,-1.728,2.954,18.38,3.841,5.757,4.004,12.46,0.060163,0.183,25.25,8.58,0.3794,0.126,0.028951,-0.0077653,0.029137,-0.021321
65.25,-0.1438,-0.1969,-0.1267,1.397,2.92,-0.1293,1.394,2.918,7.555,6.992,6.429,4.228,3.665,3.101,1.182,-1.379,1.181,-1.393,17.08,6.39,13.95,4.838,19.63,20.06,0.295,0.2946,10.16,6.737,0.1527,0.098942,0.030599,-0.0073489,0.02862,-0.024831
65.5,-0.1272,-0.1685,1.023,1.839,2.655,1.021,1.837,2.653,6.59,3.72,0.8495,4.826,1.956,-0.9145,0.3724,-0.4913,0.3714,-0.502,20.67,-5.129,14.51,2.315,24.16,18.78,0.363,0.2759,-7.732,2.892,-0.1162,0.042479,0.027962,-0.0043557,0.032663,-0.032001
