Distance,A_M1_C_B1_Y,A_M1_C_B1_Z,A_M1_B1_W1_Y_L,A_M1_B1_BC_Y_L,A_M1_B1_W2_Y_L,A_M1_B1_W1_Y_R,A_M1_B1_BC_Y_R,A_M1_B1_W2_Y_R,A_M1_B1_W1_Z_L,A_M1_B1_BC_Z_L,A_M1_B1_W2_Z_L,A_M1_B1_W1_Z_R,A_M1_B1_BC_Z_R,A_M1_B1_W2_Z_R,A__B1_W1_Y_A_axle_L,A__B1_W2_Y_A_axle_L,A__B1_W1_Y_A_axle_R,A__B1_W2_Y_A_axle_R,A__B1_W1_Z_A_axle_L,A__B1_W2_Z_A_axle_L,A__B1_W1_Z_A_axle_R,A__B1_W2_Z_A_axle_R,V_M1_B1_W1_L,V_M1_B1_W1_R,QL_M1_B1_W1,QR_M1_B1_W1,V_M1_B1_W2_L,V_M1_B1_W2_R,QL_M1_B1_W2,QR_M1_B1_W2,YL_M1_B1_W1,YR_M1_B1_W1,YL_M1_B1_W2,YR_M1_B1_W2
862.0,-1.205,0.1855,-0.00254,-0.7061,-1.41,0.1582,-0.5453,-1.249,4.324,0.05207,-4.22,6.2,1.927,-2.345,-1.593,-2.777,-1.258,-2.305,1.792,-1.952,5.645,3.474,6.809,10.08,0.1023,0.148,2.569,-6.6,0.038593,-0.096924,0.0047264,0.015545,-0.060296,0.074727
862.25,-1.201,0.1983,0.8814,-0.5348,-1.951,1.187,-0.2287,-1.645,4.183,-0.6783,-5.539,7.738,2.877,-1.985,-1.604,-2.387,-1.036,-2.231,-3.399,-2.977,3.193,-1.151,3.441,7.928,0.051707,0.1164,-1.726,-8.38,-0.025934,-0.1231,0.010137,0.0095727,-0.052731,0.068564
862.5,-1.194,0.2102,0.9911,-0.6144,-2.22,1.344,-0.2617,-1.867,1.641,-1.497,-4.635,5.735,2.597,-0.5404,-1.244,-2.227,-0.7252,-2.327,-3.111,-3.85,2.925,-4.938,2.328,5.171,0.034976,0.075949,-3.244,-9.198,-0.048732,-0.1351,0.013732,0.0055264,-0.050579,0.067145
862.75,-1.185,0.2228,0.1239,-1.049,-2.222,0.3568,-0.8164,-1.99,-1.404,-1.868,-2.331,1.299,0.8355,0.3717,-0.6281,-2.158,-0.6392,-1.82,3.946,-6.673,3.839,-2.729,5.661,2.352,0.085061,0.03455,-3.347,-6.771,-0.050283,-0.099444,0.01301,0.0062953,-0.049356,0.066778
863.0,-1.175,0.235,-1.079,-1.6,-2.12,-1.058,-1.579,-2.099,-2.426,-1.191,0.043771,-2.187,-0.9524,0.2825,-0.5387,-1.582,-0.8107,-0.8691,5.489,-6.857,2.338,1.272,5.836,-2.335,0.08769,-0.034292,-0.8953,-3.27,-0.013452,-0.048024,0.011165,0.0079747,-0.048066,0.061125
863.25,-1.167,0.2454,-1.716,-1.94,-2.164,-1.86,-2.084,-2.308,-1.229,0.2085,1.646,-2.914,-1.477,-0.039402,-0.9465,-0.8341,-1.568,-0.26,1.478,-5.049,-5.733,1.425,3.169,-10.93,0.047626,-0.1606,1.619,-2.377,0.024322,-0.034916,0.0090422,0.0096595,-0.044636,0.052894
863.5,-1.162,0.2536,-1.65,-2.053,-2.456,-1.869,-2.273,-2.676,0.337,1.25,2.163,-2.248,-1.335,-0.4222,-1.499,-0.2489,-2.132,-0.1295,-2.525,-2.021,-9.885,-0.7056,1.831,-15.31,0.027514,-0.2248,3.45,-3.064,0.051835,-0.044994,0.0050787,0.013325,-0.041438,0.047108
863.75,-1.161,0.2584,-1.339,-2.039,-2.74,-1.558,-2.259,-2.96,0.7191,1.244,1.769,-1.879,-1.354,-0.8293,-1.716,0.1532,-1.999,0.1619,-5.284,3.148,-8.589,3.286,0.7478,-14.78,0.011237,-0.2171,7.083,1.055,0.1064,0.015496,0.0037773,0.014758,-0.043451,0.048973
864.0,-1.162,0.2573,-1.164,-1.824,-2.485,-1.28,-1.94,-2.601,-0.6285,0.5122,1.653,-2.012,-0.871,0.2698,-1.35,0.3459,-1.587,0.549,-2.395,5.535,-5.194,8.03,2.236,-11.33,0.033592,-0.1664,9.361,6.1,0.1406,0.089592,0.0032146,0.015539,-0.041668,0.052105
864.25,-1.164,0.251,-1.395,-1.406,-1.417,-1.331,-1.343,-1.354,-2.312,0.056052,2.424,-1.569,0.7996,3.168,-0.8778,0.1466,-0.6719,0.3295,0.9669,5.767,3.3,8.042,3.744,-2.36,0.056258,-0.034658,10.75,8.171,0.1615,0.12,0.00278,0.016649,-0.041873,0.05688
864.5,-1.165,0.2455,-1.883,-0.8965,0.090064,-1.637,-0.6501,0.3365,-2.32,0.5803,3.481,0.6082,3.509,6.409,-0.3487,-0.2542,-0.088036,-0.024578,2.462,4.493,5.452,7.227,3.788,3.428,0.056923,0.050357,11.8,9.346,0.1773,0.1373,0.0055783,0.014141,-0.044017,0.061263
864.75,-1.165,0.2505,-2.334,-0.5459,1.242,-2.001,-0.2131,1.575,-0.4684,1.735,3.938,3.503,5.705,7.908,-0.287,-0.9606,-0.038646,-0.505,-0.7807,-1.034,2.122,4.223,0.9208,4.744,0.013837,0.069679,8.854,6.532,0.133,0.09593,0.0084081,0.011117,-0.042438,0.060489
865.0,-1.165,0.2723,-2.517,-0.528,1.461,-2.217,-0.2285,1.761,1.275,1.831,2.387,4.868,5.424,5.98,-0.3405,-1.263,0.095037,-0.7204,-3.511,-3.98,1.621,2.197,-0.6995,6.235,-0.010511,0.091586,5.604,2.272,0.084192,0.033371,0.010306,0.0090271,-0.039279,0.054313
865.25,-1.165,0.3071,-2.187,-0.7523,0.6829,-1.986,-0.5512,0.8839,1.382,0.1913,-0.9991,3.809,2.619,1.428,-0.2094,-0.914,0.2865,-0.822,-3.391,1.005,2.478,1.974,-0.6109,6.123,-0.0091802,0.089931,6.53,-1.438,0.098102,-0.021124,0.013174,0.0056991,-0.038852,0.049704
865.5,-1.169,0.3431,-1.469,-1.05,-0.6322,-1.416,-0.9982,-0.5801,0.2938,-1.544,-3.382,0.9433,-0.8946,-2.733,-0.2142,-0.7469,0.2914,-1.136,-1.733,5.656,4.254,1.159,0.1724,4.954,0.0025907,0.072773,7.821,-5.455,0.1175,-0.080108,0.01406,0.0046533,-0.039108,0.048443
865.75,-1.174,0.369,-0.8857,-1.3,-1.714,-1.025,-1.439,-1.853,-1.039,-1.771,-2.503,-2.673,-3.405,-4.137,-0.8484,-1.254,-1.62,-1.879,-8.455,2.921,-17.32,-4.219,-8.72,-17.1,-0.131,-0.2512,5.627,-11.85,0.084541,-0.1741,0.016385,0.0018023,-0.037743,0.046761
866.0,-1.182,0.38,-1.318,-1.734,-2.15,-1.747,-2.163,-2.579,-3.807,-1.248,1.311,-8.862,-6.303,-3.744,-2.071,-2.158,-3.033,-2.821,-9.296,-2.409,-20.45,-9.932,-10.79,-26.9,-0.1621,-0.3952,3.509,-17.05,0.052725,-0.2504,0.0069077,0.010633,-0.038727,0.049454
866.25,-1.19,0.3736,-2.497,-2.144,-1.791,-3.164,-2.811,-2.458,-6.845,-1.058,4.729,-14.7,-8.91,-3.123,-2.48,-2.715,-3.061,-3.135,-3.363,-5.381,-10.17,-10.13,-5.818,-25.01,-0.087431,-0.3673,3.105,-16.53,0.046652,-0.2427,-0.00030116,0.017612,-0.041044,0.054213
866.5,-1.198,0.3486,-3.17,-2.024,-0.8775,-3.801,-2.655,-1.509,-7.299,-1.17,4.959,-14.71,-8.577,-2.448,-2.456,-2.585,-2.971,-2.929,1.099,-3.256,-4.971,-7.266,-0.9337,-21.64,-0.014031,-0.3179,4.18,-12.06,0.062807,-0.1772,-0.0025599,0.020127,-0.045131,0.057927
866.75,-1.203,0.3091,-2.484,-1.314,-0.143,-2.812,-1.642,-0.4713,-4.078,-0.7911,2.496,-7.901,-4.614,-1.328,-2.489,-2.081,-2.709,-2.207,2.201,1.676,-0.4303,0.081162,3.671,-11.93,0.055161,-0.1753,6.035,-3.174,0.090673,-0.046619,-0.0040507,0.022552,-0.050667,0.063811
867.0,-1.204,0.2661,-0.5181,-0.2917,-0.06521,-0.417,-0.1905,0.035913,1.1,0.5072,-0.085227,2.32,1.727,1.135,-2.308,-1.424,-2.627,-1.106,1.876,3.779,-1.874,7.319,7.497,-2.901,0.1127,-0.04261,5.861,6.154,0.088063,0.090382,-0.0028002,0.021279,-0.050448,0.064968
867.25,-1.197,0.2356,1.74,0.4843,-0.7718,2.176,0.9195,-0.3366,4.789,2.069,-0.6508,9.897,7.177,4.457,-2.242,-1.085,-2.272,-0.5091,-2.591,0.947,-2.94,7.55,6.588,4.0,0.099003,0.058753,2.786,9.438,0.041865,0.1386,0.00047331,0.015668,-0.045212,0.059087
867.5,-1.182,0.2299,3.075,0.576,-1.923,3.616,1.117,-1.383,4.182,2.178,0.173,10.48,8.479,6.474,-1.61,-0.9717,-1.147,-0.1016,-1.285,-4.135,4.104,6.022,7.554,11.61,0.1135,0.1706,-0.8946,9.232,-0.013441,0.1356,0.0043068,0.0091121,-0.037684,0.051663
867.75,-1.158,0.2486,2.927,0.068101,-2.791,3.394,0.5349,-2.324,0.097465,0.2354,0.3733,5.513,5.651,5.789,-0.5387,-0.5766,0.2908,0.3195,1.432,-5.798,10.99,4.691,6.074,13.97,0.091273,0.2052,-2.169,6.976,-0.032582,0.1025,0.011582,-0.0044154,-0.0309,0.042646
868.0,-1.129,0.2788,1.921,-0.6629,-3.247,2.239,-0.3449,-2.929,-4.259,-2.479,-0.7001,-0.5865,1.193,2.972,0.3725,-0.1526,1.197,0.4059,3.079,-3.753,12.55,2.656,2.55,10.51,0.038315,0.1544,-1.447,2.644,-0.021745,0.038827,0.018151,-0.01268,-0.02863,0.034594
868.25,-1.099,0.3045,1.015,-1.285,-3.585,1.16,-1.139,-3.439,-5.866,-3.963,-2.059,-4.214,-2.311,-0.4077,0.947,-0.1675,1.42,-0.5989,1.223,-6.071,6.699,-11.17,-2.347,2.793,-0.035272,0.041025,-5.471,-12.68,-0.082204,-0.1863,0.02255,-0.017444,-0.021534,0.025328
868.5,-1.07,0.3152,0.058131,-1.904,-3.867,-0.061842,-2.024,-3.987,-3.474,-3.78,-4.086,-4.946,-5.252,-5.558,1.031,-1.156,1.102,-2.357,-3.49,-10.38,-2.65,-24.43,-6.846,-5.291,-0.1029,-0.077714,-10.57,-30.43,-0.1588,-0.4468,0.02341,-0.018279,-0.022254,0.023881
868.75,-1.046,0.3041,-1.183,-2.574,-3.965,-1.641,-3.032,-4.424,0.8532,-2.992,-6.838,-4.603,-8.449,-12.29,0.8698,-1.516,0.558,-2.373,-7.77,-6.405,-11.39,-16.42,-9.388,-11.78,-0.1411,-0.1731,-6.618,-31.67,-0.099426,-0.4652,0.021862,-0.016572,-0.026515,0.027048
869.0,-1.028,0.2665,-2.357,-2.863,-3.369,-3.017,-3.522,-4.028,3.132,-2.181,-7.493,-4.678,-9.99,-15.3,0.8207,-1.204,0.3759,-1.839,-6.993,0.080028,-12.19,-7.345,-7.643,-12.15,-0.1148,-0.1784,0.064341,-27.35,0.00096669,-0.4016,0.018356,-0.013144,-0.026281,0.026671
869.25,-1.017,0.2058,-2.984,-2.462,-1.94,-3.58,-3.058,-2.536,2.195,-1.037,-4.27,-4.834,-8.067,-11.3,1.149,-1.085,0.6391,-1.687,0.2173,3.738,-5.743,-3.271,-1.177,-6.77,-0.01768,-0.099436,5.624,-19.47,0.0845,-0.2859,0.01417,-0.0091148,-0.025721,0.02675
869.5,-1.01,0.1365,-2.826,-1.474,-0.1216,-3.147,-1.795,-0.4426,0.2123,0.9426,1.673,-3.537,-2.807,-2.077,1.359,-1.04,0.9641,-1.67,4.992,4.837,0.3852,-2.493,3.424,-1.357,0.051453,-0.019936,9.849,-8.175,0.148,-0.1201,0.011283,-0.0065004,-0.023758,0.026163
869.75,-1.004,0.080497,-2.061,-0.3395,1.382,-2.054,-0.3329,1.389,-0.5971,3.194,6.986,-0.4646,3.327,7.118,1.118,-1.211,1.544,-1.74,2.679,2.119,7.635,-3.991,3.492,5.679,0.052476,0.083412,9.929,1.38,0.1492,0.020271,0.01065,-0.0071124,-0.019523,0.023817
870.0,-0.996,0.054994,-0.9608,0.5374,2.035,-0.6705,0.8276,2.326,-0.030777,3.765,7.562,3.442,7.238,11.03,1.127,-1.221,1.74,-1.113,0.4591,-0.4594,7.613,0.8619,2.717,8.505,0.04083,0.1249,7.669,10.49,0.1152,0.1541,0.014699,-0.012067,-0.013286,0.019124
870.25,-0.9857,0.061139,0.095221,0.9193,1.743,0.5528,1.377,2.201,0.7298,1.85,2.971,6.153,7.274,8.394,1.4,-0.6541,1.54,0.168,3.248,0.4663,4.875,10.08,4.889,9.306,0.073473,0.1367,4.968,16.58,0.074636,0.2436,0.020017,-0.013857,-0.0033629,0.009004
870.5,-0.9738,0.084471,0.828,0.7938,0.7596,1.273,1.239,1.205,1.117,-1.002,-3.122,6.369,4.249,2.13,1.346,-0.010583,1.356,1.233,3.42,0.7381,3.532,15.22,4.859,8.493,0.073021,0.1247,-0.2388,15.63,-0.0035872,0.2296,0.025391,-0.013375,0.0080025,-0.0040478
870.75,-0.962,0.1068,1.214,0.412,-0.3896,1.508,0.7063,-0.095273,0.5763,-3.114,-6.805,4.032,0.3409,-3.35,0.9559,0.421,0.6748,1.539,-2.113,-0.5576,-5.364,12.45,-0.8021,-2.1,-0.012053,-0.030844,-6.069,8.899,-0.091181,0.1307,0.029439,-0.015142,0.016684,-0.013709
871.0,-0.9514,0.1163,1.028,-0.02306,-1.074,1.092,0.040866,-1.011,-1.687,-3.984,-6.281,-0.9547,-3.252,-5.549,0.3429,0.3833,0.2389,0.9945,-4.602,-4.326,-5.723,2.778,-3.551,-8.572,-0.053356,-0.1259,-11.33,-0.7076,-0.1702,-0.010392,0.02607,-0.014016,0.021026,-0.017978
871.25,-0.9424,0.1086,0.293,-0.3006,-0.8942,0.1381,-0.4555,-1.049,-4.463,-3.851,-3.238,-6.304,-5.691,-5.079,-0.032446,0.012053,-0.577,0.035948,-3.385,-8.443,-9.651,-8.197,-4.567,-17.6,-0.068622,-0.2585,-14.24,-9.369,-0.2139,-0.1376,0.022591,-0.012994,0.021911,-0.019065
871.5,-0.9349,0.083484,-0.7173,-0.4324,-0.1474,-1.065,-0.7804,-0.4955,-5.757,-3.09,-0.4241,-9.861,-7.195,-4.528,-0.7966,-0.3037,-1.55,-0.6297,-1.434,-9.344,-10.16,-13.15,-3.929,-21.81,-0.059043,-0.3203,-12.95,-13.38,-0.1945,-0.1965,0.014196,-0.0083963,0.022128,-0.018769
871.75,-0.9284,0.043104,-1.6,-0.36,0.8801,-2.058,-0.8183,0.4218,-4.531,-2.092,0.3476,-9.919,-7.479,-5.04,-1.651,-0.2006,-1.936,-0.6148,-2.694,-4.007,-5.982,-8.826,-4.171,-18.46,-0.062673,-0.2711,-6.332,-10.64,-0.095138,-0.1563,0.0099604,-0.0047331,0.022473,-0.018617
872.0,-0.922,-0.0072812,-1.792,0.098266,1.989,-2.174,-0.2837,1.607,-1.676,-1.028,-0.3787,-6.146,-5.497,-4.849,-2.069,0.1794,-2.395,-0.2708,-2.048,3.417,-5.879,-1.821,-2.923,-13.39,-0.043921,-0.1967,1.611,-5.349,0.024198,-0.078558,0.0085274,-0.0034623,0.024072,-0.019505
872.25,-0.914,-0.058022,-1.108,0.783,2.674,-1.283,0.6083,2.499,1.0,0.248,-0.5044,-1.016,-1.768,-2.521,-2.478,0.2493,-2.726,0.1734,-5.368,5.264,-8.303,4.404,-5.566,-8.893,-0.083633,-0.1306,5.377,0.487,0.080786,0.0071525,0.0098389,-0.0051923,0.026255,-0.020943
872.5,-0.9026,-0.097593,0.1261,1.429,2.732,0.2154,1.518,2.821,1.085,0.8409,0.5964,2.174,1.93,1.685,-2.306,0.3558,-2.318,0.615,-3.933,3.683,-4.083,6.736,-4.895,-0.6644,-0.073556,-0.0097585,5.797,5.312,0.087098,0.078016,0.012491,-0.0083601,0.031612,-0.024668
872.75,-0.8861,-0.1195,1.403,1.843,2.284,1.742,2.182,2.622,-1.286,0.2358,1.757,2.725,4.247,5.768,-1.855,0.6018,-0.5125,0.5367,-6.032,4.805,9.613,4.069,-7.401,11.76,-0.1112,0.1728,6.816,7.176,0.1024,0.1054,0.021632,-0.020225,0.034895,-0.024949
873.0,-0.8644,-0.1255,2.477,1.996,1.516,3.012,2.531,2.051,-4.066,-1.233,1.6,2.238,5.071,7.904,-0.6142,0.7215,1.049,0.4774,-3.812,5.853,15.49,2.996,-8.542,18.03,-0.1284,0.2648,7.161,8.261,0.1076,0.1213,0.038006,-0.036083,0.037101,-0.020865
873.25,-0.8383,-0.1224,3.412,1.768,0.1233,3.982,2.337,0.6928,-4.795,-2.22,0.3552,1.889,4.464,7.039,0.8481,0.5401,1.429,0.3584,3.604,1.132,10.34,-0.997,-5.176,16.02,-0.077772,0.2352,2.254,2.844,0.033862,0.041765,0.053318,-0.042333,0.037418,-0.019519
873.5,-0.8098,-0.1167,3.689,0.948,-1.793,3.996,1.254,-1.487,-2.038,-1.811,-1.584,1.522,1.749,1.976,1.275,0.1509,1.48,0.085797,2.324,-3.894,4.757,-4.661,-4.888,11.2,-0.073444,0.1646,-3.545,-6.028,-0.053261,-0.088527,0.05914,-0.044256,0.034907,-0.016588
873.75,-0.7811,-0.1152,2.976,-0.1457,-3.268,2.872,-0.2505,-3.373,2.285,-0.8943,-4.074,0.9928,-2.187,-5.366,1.277,0.1159,1.886,-0.045674,1.882,-4.277,9.101,-6.176,0.056242,12.74,0.00084513,0.1871,-6.502,-13.87,-0.097685,-0.2037,0.059239,-0.0459,0.033926,-0.015227
874.0,-0.7544,-0.124,1.433,-0.8511,-3.135,1.065,-1.219,-3.503,5.955,-0.2911,-6.537,1.569,-4.677,-10.92,1.421,-0.1223,1.879,-0.7451,1.129,-2.701,6.644,-9.982,3.33,9.527,0.050045,0.1399,-8.077,-21.54,-0.1214,-0.3163,0.057824,-0.050057,0.028527,-0.012228
874.25,-0.7306,-0.1453,-0.8013,-1.006,-1.21,-1.216,-1.42,-1.625,7.334,-0.097379,-7.529,2.44,-4.991,-12.42,1.561,-0.6696,0.744,-1.164,5.839,-2.98,-3.631,-8.745,7.574,1.277,0.1138,0.01876,-8.963,-21.69,-0.1347,-0.3186,0.053306,-0.042518,0.021912,-0.009236
874.5,-0.7101,-0.1759,-3.094,-0.8834,1.327,-3.452,-1.241,0.9698,6.005,0.173,-5.659,1.82,-4.011,-9.843,0.7975,-0.954,-0.528,-1.178,8.109,-4.291,-7.462,-6.9,8.883,-3.987,0.1335,-0.058563,-8.971,-16.85,-0.1348,-0.2474,0.038018,-0.027914,0.019955,-0.0095373
874.75,-0.6927,-0.2091,-4.385,-0.7009,2.984,-4.648,-0.9632,2.721,2.609,0.3897,-1.83,-0.4288,-2.648,-4.868,-0.3108,-1.081,-0.8179,-1.237,0.1209,-6.419,-5.904,-8.212,1.218,-7.861,0.018296,-0.1155,-9.264,-11.72,-0.1392,-0.1721,0.028226,-0.02101,0.019547,-0.011584
875.0,-0.6779,-0.2393,-4.125,-0.4754,3.175,-4.207,-0.557,3.093,-2.228,-0.7362,0.7556,-3.133,-1.641,-0.1491,-0.6285,-1.035,-0.6398,-0.9688,-2.956,-7.306,-3.128,-6.491,-4.191,-9.739,-0.062971,-0.143,-9.032,-4.737,-0.1357,-0.069572,0.02592,-0.019894,0.018809,-0.013514
875.25,-0.6648,-0.2663,-2.701,-0.2356,2.23,-2.543,-0.077187,2.388,-6.353,-2.951,0.4517,-4.439,-1.037,2.365,-0.4114,-0.6364,-0.7648,0.2703,0.6907,-6.213,-3.45,4.388,-4.931,-10.92,-0.074094,-0.1605,-7.843,7.011,-0.1178,0.103,0.025139,-0.019312,0.020331,-0.016854
875.5,-0.6524,-0.2938,-0.8086,0.031438,0.8715,-0.4255,0.4145,1.255,-7.632,-4.485,-1.337,-3.093,0.054617,3.202,-0.6855,0.3989,-1.094,2.03,0.3428,-4.596,-4.408,14.38,-6.426,-10.56,-0.096564,-0.1551,-8.192,17.17,-0.1231,0.2521,0.023114,-0.017815,0.033763,-0.022844
875.75,-0.6393,-0.3229,1.122,0.3577,-0.4064,1.667,0.9027,0.1386,-5.98,-4.297,-2.614,0.4424,2.125,3.808,-1.225,1.444,-0.9192,2.428,-1.364,1.704,2.288,13.17,-4.742,-2.509,-0.071262,-0.03685,-5.589,18.5,-0.083974,0.2716,0.020999,-0.016602,0.04111,-0.025542
876.0,-0.624,-0.3493,2.297,0.5446,-1.208,2.839,1.087,-0.6659,-1.853,-1.96,-2.068,4.52,4.413,4.306,-1.467,1.705,-0.813,1.868,-3.413,5.366,4.323,7.301,-2.471,3.149,-0.037135,0.046261,-2.618,14.23,-0.039334,0.2091,0.023636,-0.019603,0.039897,-0.022124
876.25,-0.6058,-0.3656,2.13,0.3329,-1.464,2.45,0.6538,-1.143,2.422,1.222,0.022462,6.192,4.992,3.792,-1.705,1.195,-1.581,1.594,-8.186,3.873,-6.717,8.588,-5.441,-2.981,-0.081766,-0.043787,0.3111,12.37,0.0046739,0.1816,0.0272,-0.022637,0.035346,-0.015911
876.5,-0.5853,-0.3683,0.7632,-0.2361,-1.235,0.7666,-0.2327,-1.232,2.743,2.744,2.746,2.781,2.782,2.783,-1.789,0.8686,-1.919,1.554,-4.828,2.729,-6.374,10.84,-3.928,-3.679,-0.059022,-0.054036,4.381,10.41,0.065826,0.1528,0.024449,-0.01959,0.03342,-0.014748
876.75,-0.5644,-0.3616,-1.048,-0.8038,-0.5595,-1.267,-1.022,-0.7779,-0.8957,1.873,4.641,-3.463,-0.6942,2.074,-1.46,0.574,-2.102,0.4974,-0.023345,3.392,-7.627,2.627,-4.227,-9.102,-0.063512,-0.1337,6.906,1.285,0.1038,0.018869,0.023742,-0.018262,0.025329,-0.013944
877.0,-0.546,-0.3544,-2.823,-1.343,0.1365,-3.197,-1.717,-0.2369,-4.864,0.0069,4.878,-9.249,-4.378,0.4922,-1.398,-0.023417,-1.949,-1.222,2.794,6.959,-3.725,-7.006,-4.846,-11.46,-0.072821,-0.1684,9.227,-8.442,0.1386,-0.124,0.020841,-0.015452,0.01087,-0.0034758
877.25,-0.5328,-0.3554,-4.0,-1.795,0.4092,-4.505,-2.301,-0.096189,-5.31,-0.8589,3.592,-11.25,-6.799,-2.348,-1.247,-1.281,-1.642,-2.401,5.073,3.157,0.4201,-9.993,-2.698,-10.35,-0.040545,-0.152,4.91,-14.44,0.073768,-0.2121,0.019765,-0.014387,-0.0029045,0.0081464
877.5,-0.5266,-0.3683,-3.862,-1.855,0.1527,-4.362,-2.355,-0.3475,-1.617,-0.5639,0.4895,-7.497,-6.444,-5.39,-1.364,-2.288,-1.696,-2.84,1.601,-2.424,-2.275,-8.948,-2.535,-9.92,-0.03809,-0.1457,-2.134,-17.09,-0.032063,-0.2509,0.020957,-0.015648,-0.010644,0.014737
877.75,-0.5271,-0.3904,-2.434,-1.431,-0.4267,-2.715,-1.711,-0.7076,2.709,-0.4716,-3.652,-0.5842,-3.765,-6.945,-1.91,-2.34,-1.753,-2.923,-9.417,-0.244,-7.523,-7.142,-8.226,-9.217,-0.1236,-0.1354,-4.209,-16.36,-0.063242,-0.2402,0.023826,-0.019436,-0.015247,0.018932
878.0,-0.5318,-0.417,-0.6618,-0.8267,-0.9916,-0.6094,-0.7743,-0.9392,3.323,-1.449,-6.22,3.955,-0.8161,-5.588,-1.83,-2.249,-1.624,-2.869,-9.45,1.959,-6.973,-5.346,-7.736,-4.045,-0.1162,-0.059412,-4.868,-13.46,-0.07314,-0.1977,0.025075,-0.021331,-0.018983,0.022661
878.25,-0.5379,-0.4452,0.4139,-0.4941,-1.402,0.689,-0.219,-1.127,0.3869,-2.461,-5.308,3.637,0.7891,-2.059,-1.107,-2.294,-1.652,-2.208,3.41,0.048995,-2.94,1.083,0.5106,1.069,0.0076719,0.015695,-4.942,-5.77,-0.074254,-0.084739,0.022814,-0.018379,-0.021205,0.025948
878.5,-0.5436,-0.473,0.4134,-0.5859,-1.585,0.6762,-0.3231,-1.322,-2.455,-1.719,-0.9823,0.6422,1.379,2.115,-1.091,-1.896,-1.379,-1.092,8.806,-2.299,5.47,7.188,4.346,5.044,0.065304,0.074083,-3.13,3.334,-0.047028,0.048957,0.017822,-0.013385,-0.018198,0.023959
878.75,-0.5487,-0.4957,-0.153,-0.7775,-1.402,0.009082,-0.6154,-1.24,-2.827,0.5122,3.851,-0.9146,2.424,5.763,-1.324,-1.456,-0.5869,-0.9026,7.804,-6.34,16.47,0.189,6.4,10.53,0.096168,0.1546,-4.606,2.412,-0.069201,0.035423,0.015903,-0.01178,-0.011282,0.01654
879.0,-0.5539,-0.5063,-0.5882,-0.8637,-1.139,-0.4573,-0.7328,-1.008,-0.1824,2.122,4.426,1.366,3.671,5.975,-1.293,-1.334,-0.4172,-1.29,2.859,-7.324,13.09,-6.796,5.098,8.03,0.076613,0.1179,-6.366,-1.807,-0.095646,-0.026543,0.021361,-0.017194,-0.011291,0.01603
879.25,-0.56,-0.5028,-0.7905,-1.063,-1.335,-0.6701,-0.9425,-1.215,3.402,1.75,0.098669,4.827,3.175,1.524,-0.9919,-0.9087,-1.517,-1.165,4.806,-2.953,-1.377,-5.979,7.616,-0.5801,0.1144,-0.0085212,-5.856,-4.732,-0.087982,-0.069497,0.021907,-0.016177,-0.013212,0.017554
879.5,-0.5686,-0.4934,-1.19,-1.757,-2.324,-1.263,-1.83,-2.398,5.861,0.5268,-4.807,4.987,-0.3467,-5.681,-1.308,-0.8058,-2.36,-1.09,4.481,-0.1521,-7.861,-3.506,8.213,-5.926,0.1234,-0.087038,-6.617,-10.04,-0.099417,-0.1474,0.015271,-0.0096969,-0.016509,0.020176
879.75,-0.5809,-0.492,-1.784,-2.685,-3.587,-2.164,-3.066,-3.967,5.764,-0.4756,-6.716,1.253,-4.987,-11.23,-1.601,-0.7269,-1.664,-0.8191,2.196,2.471,1.473,1.379,7.191,-2.19,0.1081,-0.032162,-4.927,-12.06,-0.074029,-0.177,0.011144,-0.0064139,-0.020016,0.023089
880.0,-0.5978,-0.5082,-1.993,-3.005,-4.018,-2.458,-3.47,-4.483,3.225,-0.7849,-4.795,-2.293,-6.303,-10.31,-1.129,-0.779,-0.9079,-1.032,2.704,2.743,5.311,-0.2363,5.185,-1.53,0.077919,-0.022477,-2.533,-13.7,-0.038055,-0.2013,0.014467,-0.0096906,-0.02237,0.02481
880.25,-0.6179,-0.5384,-1.722,-2.526,-3.331,-1.984,-2.788,-3.592,0.2888,-0.1554,-0.5996,-2.811,-3.255,-3.7,-0.7007,-1.442,-0.7392,-1.681,5.662,-4.685,5.266,-7.491,4.066,-0.4748,0.061099,-0.0069742,-4.839,-15.44,-0.072704,-0.2268,0.013668,-0.01,-0.022597,0.025305
880.5,-0.6386,-0.5678,-1.442,-1.711,-1.98,-1.379,-1.648,-1.916,-0.8478,0.5363,1.92,-0.099759,1.284,2.668,-0.9753,-1.879,-1.229,-1.96,3.615,-9.944,0.7489,-10.9,0.2025,-1.336,0.0030428,-0.01963,-6.627,-13.17,-0.099568,-0.1935,0.011095,-0.0047597,-0.022306,0.025746
880.75,-0.6577,-0.5844,-1.664,-1.117,-0.5705,-1.36,-0.8129,-0.2662,0.1793,0.364,0.5487,3.787,3.972,4.156,-1.365,-1.247,-0.7771,-1.769,6.346,-1.223,13.29,-7.37,4.936,12.24,0.074165,0.1798,-0.1514,-7.253,-0.0022751,-0.1065,0.0036968,0.0093177,-0.025773,0.028673
