Distance,A_M1_C_B1_Y,A_M1_C_B1_Z,A_M1_B1_W1_Y_L,A_M1_B1_BC_Y_L,A_M1_B1_W2_Y_L,A_M1_B1_W1_Y_R,A_M1_B1_BC_Y_R,A_M1_B1_W2_Y_R,A_M1_B1_W1_Z_L,A_M1_B1_BC_Z_L,A_M1_B1_W2_Z_L,A_M1_B1_W1_Z_R,A_M1_B1_BC_Z_R,A_M1_B1_W2_Z_R,A__B1_W1_Y_A_axle_L,A__B1_W2_Y_A_axle_L,A__B1_W1_Y_A_axle_R,A__B1_W2_Y_A_axle_R,A__B1_W1_Z_A_axle_L,A__B1_W2_Z_A_axle_L,A__B1_W1_Z_A_axle_R,A__B1_W2_Z_A_axle_R,V_M1_B1_W1_L,V_M1_B1_W1_R,QL_M1_B1_W1,QR_M1_B1_W1,V_M1_B1_W2_L,V_M1_B1_W2_R,QL_M1_B1_W2,QR_M1_B1_W2,YL_M1_B1_W1,YR_M1_B1_W1,YL_M1_B1_W2,YR_M1_B1_W2
193.5,-0.1895,-0.1818,1.707,0.994,0.2806,1.71,0.9961,0.2826,-5.286,-0.9672,3.351,-2.284,2.035,6.353,0.020837,-0.271,0.033762,-0.2654,-4.783,0.4843,6.182,11.92,-9.84,1.442,-0.1479,0.021176,6.14,14.99,0.092249,0.2201,-0.0058303,0.010379,0.0056217,-0.0011267
193.75,-0.1993,-0.1681,2.203,1.237,0.2705,2.205,1.239,0.2724,-2.931,-0.037368,2.856,0.00058253,2.894,5.788,0.083328,0.1584,0.09589,0.158,-11.04,8.974,-0.5147,8.651,-13.58,-2.465,-0.2041,-0.036204,11.87,13.4,0.1783,0.1967,-0.00063099,0.0046538,0.015971,-0.011228
194.0,-0.2024,-0.1515,2.047,1.291,0.535,2.048,1.292,0.5362,-0.025941,1.11,2.246,2.13,3.266,4.402,0.1183,-0.2155,0.1243,-0.2225,-11.07,17.43,-5.398,4.288,-11.7,-3.763,-0.1758,-0.055268,18.14,9.044,0.2726,0.1328,0.003415,0.0003823,0.012592,-0.0071151
194.25,-0.2005,-0.1303,1.105,0.7884,0.4717,1.104,0.7875,0.4707,2.255,2.881,3.508,1.152,1.778,2.405,-0.0098717,-0.6096,-0.012451,-0.6147,-5.952,17.61,-7.525,10.21,-6.334,-4.352,-0.095184,-0.063923,21.59,10.26,0.3244,0.1506,0.0050244,-0.0010992,0.0072988,-0.0023076
194.5,-0.1955,-0.1042,0.061365,0.119,0.1765,0.058502,0.1161,0.1737,2.87,4.868,6.865,-1.988,0.0097835,2.007,-0.1946,-0.5927,-0.1995,-0.5942,0.7632,15.56,-3.428,15.37,0.1632,-2.062,0.0024521,-0.030291,24.49,12.49,0.3679,0.1834,0.0052714,-0.0011808,0.0087371,-0.0036207
194.75,-0.1888,-0.071567,-0.3088,-0.1236,0.061653,-0.3121,-0.1269,0.058306,1.966,6.175,10.38,-4.186,0.023004,4.232,-0.2412,-0.402,-0.2445,-0.4033,-0.7337,9.596,-3.779,9.613,-0.927,-4.636,-0.01393,-0.068095,21.57,9.423,0.3241,0.1384,0.0062133,-0.0021059,0.011783,-0.0065052
195.0,-0.1809,-0.02995,0.202,0.2388,0.2756,0.1996,0.2364,0.2732,-0.2661,5.349,10.96,-4.401,1.213,6.828,-0.2061,-0.2463,-0.2093,-0.2518,-0.1564,7.416,-3.172,2.734,-0.9178,-5.16,-0.013791,-0.075796,17.81,7.613,0.2677,0.1118,0.006999,-0.0038172,0.012812,-0.0077709
195.25,-0.1708,0.019329,1.18,0.8013,0.4228,1.179,0.8005,0.422,-2.594,2.665,7.924,-3.441,1.818,7.077,-0.073891,-0.2148,-0.078036,-0.2225,-7.546,3.591,-11.66,-1.681,-8.784,-13.19,-0.132,-0.1937,9.662,5.655,0.1452,0.08305,0.0078919,-0.0051064,0.010377,-0.0062037
195.5,-0.1574,0.068953,1.87,1.127,0.3831,1.871,1.127,0.3837,-5.22,-1.302,2.615,-3.775,0.1429,4.061,0.085945,0.02993,0.083468,0.027429,-8.561,-0.7575,-11.2,0.3865,-10.97,-14.2,-0.1648,-0.2086,0.096281,5.39,0.0014466,0.079161,0.0096025,-0.0059112,0.011073,-0.0075677
195.75,-0.1405,0.106,1.835,1.19,0.5438,1.837,1.191,0.5451,-7.55,-5.03,-2.51,-5.074,-2.554,-0.033846,0.3069,0.4739,0.3116,0.4798,-14.46,-1.666,-9.538,5.834,-17.35,-15.13,-0.2607,-0.2222,-5.641,6.62,-0.084758,0.097218,0.011139,-0.0074677,0.014822,-0.012004
196.0,-0.1208,0.1191,1.4,1.236,1.073,1.402,1.239,1.075,-9.476,-7.061,-4.645,-6.085,-3.669,-1.254,0.5974,1.049,0.603,1.062,-11.65,-3.027,-5.509,8.388,-16.62,-11.84,-0.2497,-0.1739,-8.784,7.252,-0.132,0.1065,0.014046,-0.010391,0.020522,-0.018458
196.25,-0.099732,0.1075,0.8979,1.268,1.639,0.9006,1.271,1.642,-9.567,-6.178,-2.788,-5.439,-2.05,1.339,0.5578,1.604,0.5526,1.62,-4.174,-9.106,-9.639,3.621,-11.39,-12.88,-0.1711,-0.1892,-12.6,4.542,-0.1893,0.066701,0.013704,-0.0094124,0.025709,-0.024082
196.5,-0.078489,0.082589,0.2997,0.9755,1.651,0.3017,0.9775,1.653,-6.834,-2.831,1.173,-3.728,0.2758,4.28,0.2286,2.034,0.2228,2.047,-1.019,-12.65,-7.39,-1.753,-5.355,-9.331,-0.080462,-0.1371,-12.92,2.713,-0.194,0.039843,0.0099384,-0.0054811,0.030453,-0.028785
196.75,-0.058195,0.059161,-0.2208,0.4266,1.074,-0.2205,0.4269,1.074,-2.15,0.9091,3.968,-1.48,1.58,4.639,0.2002,2.104,0.2003,2.107,2.029,-8.63,2.396,-4.963,3.759,0.049605,0.056485,0.00072862,-8.108,1.794,-0.1218,0.026341,0.010041,-0.0054439,0.032636,-0.030225
197.0,-0.039785,0.046562,-0.4039,-0.073948,0.256,-0.4051,-0.075097,0.2549,3.065,3.49,3.916,1.385,1.811,2.236,0.4132,1.806,0.4158,1.801,3.811,-1.092,6.783,-3.606,10.79,5.981,0.1621,0.087855,-1.57,1.838,-0.023593,0.026995,0.013707,-0.0087855,0.031302,-0.027974
197.25,-0.023798,0.046626,-0.2672,-0.3192,-0.3713,-0.269,-0.321,-0.373,6.738,4.424,2.111,3.83,1.516,-0.7971,0.5293,1.45,0.5292,1.446,6.536,1.305,6.333,-1.808,15.24,8.974,0.229,0.1318,0.3806,-0.1301,0.0057178,-0.0019106,0.016024,-0.010854,0.028114,-0.024268
197.5,-0.010215,0.056504,0.040154,-0.267,-0.5741,0.038504,-0.2686,-0.5758,7.463,3.729,-0.0061884,4.672,0.937,-2.798,0.4143,1.225,0.4095,1.221,9.245,-0.5241,3.839,-2.791,16.1,9.472,0.242,0.1391,-1.452,-4.341,-0.021822,-0.063757,0.013783,-0.0088325,0.027345,-0.02059
197.75,0.0014669,0.071138,0.398,-0.057396,-0.5128,0.3967,-0.058669,-0.5141,5.394,1.968,-1.457,3.368,-0.057253,-3.483,0.1577,1.013,0.1514,1.009,8.469,-5.174,1.94,-8.594,12.07,7.636,0.1814,0.1122,-6.104,-11.23,-0.091703,-0.1649,0.0083924,-0.0041477,0.026459,-0.01758
198.0,0.011964,0.08478,0.5532,0.1318,-0.2896,0.5522,0.1308,-0.2906,1.884,-0.4291,-2.743,0.471,-1.842,-4.156,-0.0023122,0.6075,-0.0054154,0.6042,4.779,-10.09,2.084,-14.61,5.402,4.66,0.081177,0.068445,-11.43,-17.79,-0.1717,-0.2612,0.0045291,-0.0013512,0.021214,-0.015167
198.25,0.021828,0.09074,0.045197,0.2851,0.5249,0.044581,0.2844,0.5243,-1.408,-3.0,-4.593,-2.321,-3.914,-5.506,-0.1737,0.2089,-0.1689,0.2097,0.9877,-12.17,5.465,-13.62,-0.054293,3.522,-0.00081586,0.051729,-14.63,-18.41,-0.2198,-0.2703,0.0042909,0.0044315,0.017373,-0.013363
198.5,0.031101,0.082614,-1.204,0.6039,2.411,-1.203,0.6046,2.412,-3.282,-5.082,-6.881,-2.775,-4.575,-6.375,-0.3323,0.022043,-0.3259,0.024733,-3.153,-12.58,3.067,-10.54,-5.109,-0.3648,-0.076774,-0.005359,-17.11,-16.16,-0.257,-0.2373,0.0055679,0.0096286,0.016457,-0.012287
198.75,0.039268,0.05786,-2.438,1.078,4.594,-2.436,1.081,4.597,-3.767,-6.08,-8.393,-0.9778,-3.291,-5.604,-0.3302,-0.2346,-0.3166,-0.2384,-10.76,-5.505,2.59,-9.342,-11.84,-0.4881,-0.178,-0.0071695,-13.06,-13.06,-0.1962,-0.1918,0.0065836,0.0091391,0.01432,-0.010028
199.0,0.045705,0.019678,-2.766,1.394,5.553,-2.763,1.397,5.557,-3.419,-5.412,-7.405,0.99,-1.003,-2.996,-0.2348,-0.6955,-0.2249,-0.7025,-11.14,-1.038,-0.483,-8.355,-13.19,-0.4463,-0.1982,-0.0065556,-7.639,-10.15,-0.1148,-0.149,0.0094312,0.0067836,0.0084336,-0.0040358
199.25,0.050136,-0.023675,-2.056,1.22,4.496,-2.054,1.222,4.498,-2.392,-3.04,-3.689,1.372,0.7233,0.074818,-0.2593,-0.7759,-0.2545,-0.7757,-5.741,0.1638,1.684,0.7945,-9.298,4.055,-0.1397,0.059556,-0.38,-1.623,-0.0057096,-0.023829,0.011553,0.005462,0.0054376,-0.0010512
199.5,0.052747,-0.061788,-0.5573,0.7743,2.106,-0.5577,0.7739,2.105,-0.9243,0.22,1.364,1.032,2.176,3.32,-0.3404,-0.4265,-0.3407,-0.4201,-0.9381,1.577,3.504,8.468,-4.987,7.103,-0.074942,0.1043,7.729,6.337,0.1161,0.093069,0.013473,0.0041177,0.0066481,-0.0021627
199.75,0.054173,-0.083987,1.055,0.3812,-0.2929,1.054,0.3797,-0.2944,0.346,2.969,5.593,0.911,3.534,6.158,-0.5666,-0.1,-0.5723,-0.096027,-0.5648,3.87,-0.5974,8.784,-3.596,3.44,-0.054043,0.050529,13.56,9.494,0.2037,0.1394,0.013387,0.0043617,0.0061876,-0.0016665
200.0,0.055214,-0.083618,1.922,0.07299,-1.776,1.921,0.071624,-1.778,0.5446,3.932,7.319,0.2365,3.624,7.011,-0.919,-0.089293,-0.9254,-0.092652,-0.5727,7.701,-0.5424,5.941,-1.567,1.162,-0.023545,0.017065,16.65,9.716,0.2502,0.1427,0.011373,0.0064211,-0.00074864,0.0048255
200.25,0.056285,-0.06302,1.757,-0.1922,-2.142,1.756,-0.1932,-2.143,-0.036904,3.037,6.11,-0.9409,2.133,5.206,-1.161,-0.3983,-1.166,-0.406,0.4761,9.428,4.854,3.037,1.322,2.734,0.019859,0.040164,15.2,7.281,0.2284,0.1069,0.010186,0.0077422,-0.012915,0.016124
200.5,0.057195,-0.032508,1.039,-0.3567,-1.753,1.039,-0.3573,-1.753,-0.2586,1.156,2.57,-1.191,0.2232,1.637,-1.291,-0.7888,-1.297,-0.7945,2.147,7.148,4.259,1.921,3.14,1.399,0.047186,0.020552,9.657,3.146,0.1451,0.046198,0.0096725,0.008403,-0.023736,0.026457
200.75,0.057346,-0.0037185,0.2807,-0.4792,-1.239,0.2802,-0.4797,-1.24,0.1733,-0.6453,-1.464,-0.4815,-1.3,-2.119,-1.627,-1.021,-1.633,-1.022,1.669,2.998,-8.548,3.568,1.54,-8.484,0.023138,-0.1246,3.556,-0.2477,0.053423,-0.0036376,0.0054251,0.012277,-0.029449,0.033476
201.0,0.055926,0.015691,-0.5924,-0.7599,-0.9275,-0.5931,-0.7607,-0.9282,0.032387,-1.729,-3.49,-0.938,-2.699,-4.46,-2.075,-1.102,-2.075,-1.1,0.7721,-1.617,-12.03,3.669,0.708,-12.17,0.010639,-0.1788,-1.666,-3.536,-0.025037,-0.051937,-0.0014745,0.018922,-0.029503,0.040947
201.25,0.051858,0.023321,-1.457,-1.085,-0.7132,-1.458,-1.086,-0.7143,-1.142,-2.18,-3.219,-2.396,-3.434,-4.473,-1.885,-1.025,-1.882,-1.018,-1.385,-8.045,-3.038,1.192,-0.3157,-6.978,-0.0047447,-0.1025,-7.601,-6.076,-0.1142,-0.089232,-0.0034148,0.018503,-0.029105,0.04539
201.5,0.044225,0.020582,-1.409,-1.013,-0.6178,-1.409,-1.014,-0.6183,-2.782,-2.86,-2.939,-2.178,-2.257,-2.335,-1.05,-0.6472,-1.047,-0.6371,-0.7935,-11.17,1.809,-1.156,-0.6561,-2.884,-0.0098598,-0.042357,-11.29,-5.419,-0.1696,-0.079589,-0.00024768,0.0078502,-0.028185,0.045965
201.75,0.033295,0.010109,-0.075597,-0.6382,-1.201,-0.074547,-0.6372,-1.2,-3.664,-3.639,-3.614,0.2663,0.2913,0.3163,-0.3864,-0.3534,-0.3854,-0.3464,0.4862,-6.978,-2.272,-1.396,-1.162,-3.818,-0.017459,-0.056077,-9.198,-1.842,-0.1382,-0.027045,0.0036479,0.0026974,-0.029948,0.049094
202.0,0.020621,-0.0052521,1.455,-0.5638,-2.583,1.457,-0.5617,-2.581,-3.051,-3.3,-3.548,2.365,2.116,1.867,0.1012,-0.094073,0.098351,-0.088442,-0.2185,-2.196,-3.412,2.67,-1.625,-2.789,-0.024414,-0.040966,-4.901,3.769,-0.073628,0.055345,0.0055904,0.00030729,-0.032151,0.052641
202.25,0.0077483,-0.021377,2.01,-0.9686,-3.947,2.012,-0.9667,-3.945,-1.589,-1.616,-1.642,2.338,2.311,2.285,0.3544,0.06898,0.3515,0.071612,-2.304,-1.754,-5.271,2.819,-2.48,-4.312,-0.037263,-0.06334,-2.398,3.907,-0.036032,0.057378,0.0051245,0.00013388,-0.031963,0.052257
202.5,-0.0049123,-0.033517,1.323,-1.633,-4.59,1.324,-1.632,-4.589,-0.6,0.1281,0.8563,-0.044803,0.6833,1.411,0.577,0.088746,0.5784,0.087923,-2.628,-2.689,-2.371,1.184,-2.191,-3.399,-0.03293,-0.049925,-0.3565,0.7285,-0.0053558,0.010699,0.0073554,0.0016904,-0.030452,0.049733
202.75,-0.018218,-0.041226,0.4062,-2.114,-4.634,0.4064,-2.114,-4.633,-0.5077,0.7346,1.977,-2.758,-1.516,-0.2737,0.9696,0.086872,0.9728,0.084178,1.921,-0.5985,1.665,3.683,1.128,-1.096,0.016949,-0.016095,3.417,0.4868,0.051345,0.0071488,0.013725,0.0027287,-0.028379,0.047332
203.0,-0.033227,-0.048593,0.024066,-2.077,-4.178,0.024142,-2.077,-4.178,-0.5179,0.5495,1.617,-3.256,-2.189,-1.121,1.266,0.035038,1.267,0.030124,4.32,3.284,1.91,4.151,2.448,-0.438,0.036792,-0.0064336,6.63,0.1037,0.099607,0.0015224,0.014514,0.0020411,-0.025296,0.043258
203.25,-0.050046,-0.058126,0.0058502,-1.648,-3.303,0.005538,-1.649,-3.303,0.3265,0.6275,0.9284,-1.269,-0.9678,-0.6669,1.468,-0.3181,1.47,-0.3227,9.413,4.977,2.401,-5.031,7.17,2.699,0.1077,0.039641,6.229,-6.697,0.093586,-0.098353,0.014783,0.0024424,-0.024131,0.03751
203.5,-0.067771,-0.067138,-0.295,-1.397,-2.498,-0.2958,-1.398,-2.499,3.289,1.789,0.288,1.599,0.098712,-1.402,1.538,-1.003,1.539,-1.004,7.061,3.067,0.9835,-12.46,7.53,4.014,0.1132,0.058957,3.542,-13.7,0.053219,-0.2013,0.013121,0.0044018,-0.025367,0.035452
203.75,-0.085453,-0.071148,-1.018,-1.426,-1.835,-1.019,-1.427,-1.836,6.733,2.962,-0.8084,3.269,-0.5015,-4.272,1.661,-1.306,1.658,-1.306,3.258,-0.3789,4.684,-5.945,7.312,8.511,0.1099,0.125,1.105,-11.66,0.016607,-0.1712,0.013241,0.0046974,-0.022473,0.03105
204.0,-0.1024,-0.069367,-1.326,-1.08,-0.8348,-1.326,-1.081,-0.8355,7.531,2.48,-2.571,3.981,-1.07,-6.121,1.826,-0.9271,1.824,-0.9288,1.795,-1.888,5.346,1.766,6.081,10.09,0.091385,0.1482,-1.02,-6.851,-0.015325,-0.1006,0.015222,0.0028263,-0.011627,0.017688
204.25,-0.1171,-0.065124,-0.6364,-0.1033,0.4298,-0.6375,-0.1044,0.4287,4.794,0.3925,-4.009,4.169,-0.2321,-4.633,1.787,-0.5061,1.786,-0.5098,6.448,-0.3183,5.779,-1.053,7.274,11.21,0.1093,0.1646,-2.566,-6.453,-0.038546,-0.094765,0.015662,0.002589,0.0020698,0.0043638
204.5,-0.1274,-0.062309,0.2884,0.8464,1.404,0.2867,0.8448,1.403,1.492,-1.186,-3.865,3.668,0.9897,-1.689,1.606,-0.3574,1.605,-0.3595,6.62,0.2521,4.93,-6.135,4.778,9.5,0.071792,0.1395,-4.113,-6.296,-0.061792,-0.092465,0.014256,0.0038366,0.011293,-0.0053416
204.75,-0.1312,-0.061937,0.5976,1.193,1.788,0.596,1.191,1.786,0.0093099,-1.081,-2.171,2.154,1.064,-0.026373,1.493,-0.2946,1.492,-0.2948,2.534,-1.846,2.497,-7.418,0.4262,4.877,0.0064039,0.071629,-5.612,-4.81,-0.08431,-0.070639,0.014407,0.003475,0.018303,-0.012896
205.0,-0.1286,-0.06284,0.2451,1.002,1.76,0.2443,1.002,1.759,0.1864,-0.1157,-0.4179,-0.1101,-0.4123,-0.7144,1.522,-0.2151,1.52,-0.2154,-2.671,-4.047,0.4703,-4.729,-3.575,0.009152,-0.053723,0.00013443,-6.073,-2.852,-0.091247,-0.041886,0.016996,0.00089541,0.024353,-0.019991
205.25,-0.1209,-0.065834,-0.017025,0.8289,1.675,-0.016807,0.8292,1.675,0.4832,0.2165,-0.05029,-1.971,-2.238,-2.505,1.567,0.1954,1.565,0.193,-4.672,-1.112,1.94,1.282,-4.833,-0.8504,-0.072618,-0.012491,-3.21,1.313,-0.048226,0.019283,0.019068,-0.0037998,0.038267,-0.028826
205.5,-0.1099,-0.074225,0.5623,1.131,1.699,0.5627,1.131,1.7,0.1601,-0.1999,-0.56,-2.097,-2.457,-2.817,1.381,0.6223,1.382,0.6185,-3.036,3.128,-0.5916,4.522,-4.52,-2.45,-0.067923,-0.03599,-0.053094,4.266,-0.00079771,0.062656,0.017503,-0.0077299,0.05386,-0.0378
205.75,-0.095865,-0.088104,1.424,1.705,1.987,1.424,1.705,1.987,-0.1529,-0.2383,-0.3236,-0.8814,-0.9668,-1.052,0.7381,0.8506,0.7424,0.8491,4.313,7.137,-4.079,4.996,0.4662,-2.825,0.007005,-0.0415,3.455,6.649,0.051917,0.097645,0.012937,-0.0051005,0.065202,-0.047688
206.0,-0.078418,-0.1013,1.602,1.93,2.258,1.602,1.93,2.258,1.009,1.533,2.057,0.313,0.8368,1.361,-0.062335,0.9246,-0.060708,0.9275,5.04,8.776,-3.945,3.873,2.649,-1.706,0.039812,-0.025065,6.467,8.474,0.09717,0.1244,0.006849,0.001502,0.073628,-0.054352
206.25,-0.057257,-0.1035,1.035,1.705,2.375,1.036,1.706,2.376,3.098,4.225,5.351,0.74,1.866,2.993,-0.3313,0.9144,-0.3342,0.9195,-1.757,4.739,2.853,4.257,0.6942,2.93,0.010432,0.043039,5.846,10.25,0.087835,0.1505,0.005562,0.0014017,0.074495,-0.058993
206.5,-0.032943,-0.087306,0.3725,1.683,2.994,0.3738,1.685,2.995,3.636,4.911,6.186,1.264,2.539,3.814,-0.027392,0.9912,-0.029852,0.9943,-3.255,2.749,5.286,5.734,0.3618,5.382,0.005436,0.079058,5.057,12.17,0.075974,0.1787,0.01063,-0.0065834,0.075374,-0.061751
206.75,-0.0063548,-0.054571,0.022585,2.056,4.09,0.023597,2.057,4.091,1.783,2.785,3.787,1.834,2.836,3.838,0.1786,1.04,0.1797,1.041,-1.679,4.894,-4.179,5.361,-1.698,-0.9731,-0.025516,-0.014293,4.738,11.96,0.071182,0.1757,0.0145,-0.010257,0.073834,-0.060545
207.0,0.021578,-0.015507,-0.2195,2.206,4.631,-0.2186,2.206,4.632,-1.271,-0.1506,0.9699,0.348,1.469,2.589,-0.060185,1.026,-0.057525,1.026,0.4279,6.925,-6.087,4.853,-3.008,-3.451,-0.045198,-0.050684,3.699,10.44,0.055583,0.1533,0.012562,-0.0078278,0.069213,-0.055573
207.25,0.049674,0.01788,-0.3729,1.791,3.956,-0.3718,1.793,3.957,-3.447,-1.674,0.099042,-2.945,-1.172,0.6012,-0.3024,1.157,-0.3008,1.155,-3.249,3.445,-6.626,2.414,-7.477,-7.724,-0.1124,-0.1134,-0.5507,6.148,-0.0082745,0.090295,0.010101,-0.0056464,0.062778,-0.049907
207.5,0.076644,0.038451,-0.1891,1.104,2.398,-0.188,1.106,2.399,-4.255,-1.771,0.7116,-6.142,-3.659,-1.176,-0.3801,1.318,-0.3801,1.318,-5.765,-1.695,-3.864,-0.6836,-9.257,-9.194,-0.1391,-0.135,-4.741,1.222,-0.071228,0.01795,0.0098902,-0.0061303,0.055674,-0.045925
207.75,0.1014,0.044321,0.4212,0.6723,0.9233,0.4218,0.6729,0.924,-3.909,-1.491,0.9268,-6.774,-4.356,-1.938,-0.2034,1.402,-0.2049,1.403,-7.703,-4.338,0.7748,-0.9864,-9.975,-6.142,-0.1499,-0.090209,-6.507,-0.4101,-0.097765,-0.0060221,0.012683,-0.0097703,0.049136,-0.04323
208.0,0.1237,0.037322,1.324,0.8206,0.3168,1.324,0.8202,0.3164,-2.979,-1.579,-0.1802,-3.742,-2.343,-0.9436,0.109,1.467,0.1078,1.469,-4.784,-3.304,-0.9969,-0.5084,-7.86,-3.536,-0.1181,-0.051937,-5.916,0.3571,-0.088886,0.0052447,0.01862,-0.013192,0.044966,-0.039737
208.25,0.1443,0.023012,1.946,1.183,0.4194,1.945,1.182,0.4182,-1.827,-1.638,-1.448,0.7039,0.8938,1.084,0.2838,1.195,0.2829,1.195,-8.762,1.522,-4.385,-1.646,-11.53,-1.557,-0.1732,-0.022876,-2.362,1.024,-0.035486,0.015044,0.020539,-0.014442,0.037297,-0.031327
208.5,0.1641,0.0089659,1.861,1.212,0.5627,1.86,1.211,0.5614,-1.443,-1.297,-1.152,2.665,2.811,2.956,0.4091,0.6252,0.4089,0.6245,-6.899,4.678,-2.938,-0.7724,-10.59,3.009,-0.1592,0.04419,2.027,2.245,0.030452,0.032969,0.021713,-0.016566,0.025148,-0.019319
208.75,0.1834,0.00096147,1.135,0.7108,0.2867,1.134,0.71,0.2859,-1.459,-0.2129,1.033,1.34,2.586,3.833,0.3648,0.3311,0.3645,0.328,0.7767,-0.152,3.722,3.873,-4.442,9.338,-0.066754,0.1372,2.166,4.503,0.032542,0.06613,0.022141,-0.017688,0.015508,-0.011522
209.0,0.2009,0.0014501,0.4702,0.137,-0.1962,0.4699,0.1367,-0.1966,-0.96,1.037,3.033,-0.1548,1.842,3.839,0.2685,0.6619,0.2661,0.6585,3.78,-3.849,8.488,6.868,-0.8664,12.23,-0.013019,0.1796,1.719,6.131,0.025825,0.090035,0.021305,-0.017707,0.016583,-0.012978
209.25,0.2158,0.0098877,0.2624,-0.070239,-0.4029,0.2622,-0.070497,-0.4032,0.059032,1.573,3.087,0.413,1.927,3.441,0.1011,0.9014,0.099069,0.9004,5.289,-1.795,5.128,-0.9309,2.305,8.727,0.034641,0.1282,1.458,0.943,0.021901,0.013849,0.019067,-0.015524,0.017297,-0.013038
209.5,0.2277,0.023225,0.058865,-0.2496,-0.5582,0.058742,-0.2498,-0.5583,1.739,1.553,1.367,1.584,1.397,1.211,-0.1525,0.5334,-0.1539,0.5362,2.942,1.154,1.265,-8.73,3.343,4.265,0.050235,0.062646,0.1208,-5.537,0.0018145,-0.081312,0.015791,-0.01116,0.0099747,-0.0056368
209.75,0.2368,0.035004,-0.4971,-0.6931,-0.889,-0.4967,-0.6927,-0.8886,3.515,1.305,-0.9045,1.454,-0.7554,-2.965,-0.4711,0.01529,-0.47,0.01838,6.9,0.3732,1.553,-9.04,9.453,3.335,0.142,0.048984,-2.99,-9.115,-0.044924,-0.1339,0.012198,-0.0067272,0.0014124,0.0023718
210.0,0.2422,0.037862,-1.135,-1.239,-1.344,-1.134,-1.238,-1.343,5.075,1.195,-2.685,0.6266,-3.253,-7.134,-0.7656,-0.3134,-0.7625,-0.3132,7.457,-3.29,0.519,-7.098,11.57,1.079,0.1739,0.015854,-7.048,-11.94,-0.1059,-0.1753,0.0071935,-0.0020555,-0.0046359,0.0071515
210.25,0.2433,0.02807,-1.212,-1.497,-1.782,-1.211,-1.496,-1.781,5.599,1.013,-3.573,0.2576,-4.328,-8.915,-0.9849,-0.201,-0.9785,-0.203,12.24,-5.896,1.533,-2.107,16.08,1.857,0.2416,0.027282,-9.149,-9.901,-0.1375,-0.1454,0.0024234,0.0021933,-0.0036344,0.0079383
210.5,0.2401,0.0079688,-0.4984,-1.239,-1.98,-0.4984,-1.239,-1.98,5.157,0.9581,-3.241,1.504,-2.695,-6.894,-1.149,0.2437,-1.143,0.2416,10.87,-6.154,0.05476,-0.5583,14.83,1.008,0.2229,0.014802,-9.637,-5.848,-0.1448,-0.085888,-0.002702,0.0066408,0.0023942,0.0051426
210.75,0.2336,-0.013857,0.6043,-0.6573,-1.919,0.6033,-0.6583,-1.92,4.052,1.092,-1.867,3.648,0.6887,-2.27,-1.182,0.5189,-1.179,0.5174,13.97,-7.922,3.753,-3.557,17.85,5.3,0.2682,0.077841,-11.66,-2.528,-0.1752,-0.037126,-0.0070067,0.010571,0.0068137,0.0033447
211.0,0.2257,-0.0273,1.357,-0.1526,-1.662,1.356,-0.1539,-1.663,3.683,1.347,-0.9896,6.06,3.724,1.387,-1.06,0.7226,-1.062,0.7222,8.997,-9.759,4.618,-3.996,14.67,6.301,0.2205,0.092557,-13.83,2.159,-0.2079,0.031704,-0.0087828,0.012556,0.0097442,-0.00024897
211.25,0.2181,-0.027582,1.279,0.1232,-1.032,1.278,0.1222,-1.033,3.464,0.8595,-1.746,7.42,4.815,2.21,-0.6121,0.7681,-0.6174,0.7684,1.929,-3.39,6.851,1.489,9.413,7.754,0.1414,0.1139,-9.351,9.315,-0.1405,0.1368,-0.005653,0.010089,0.011953,-0.0036704
211.5,0.211,-0.018068,0.412,0.1972,-0.017502,0.4115,0.1968,-0.017975,2.352,-0.1785,-2.709,6.809,4.279,1.749,0.045842,0.6528,0.041888,0.6519,-1.768,2.308,5.492,8.542,4.281,6.396,0.064324,0.093942,-3.971,14.77,-0.059656,0.2168,0.00012265,0.004396,0.012764,-0.0062046
211.75,0.2036,-0.0053128,-0.8389,0.1138,1.066,-0.8388,0.1139,1.067,0.145,-0.9522,-2.049,4.191,3.094,1.997,0.5242,0.5454,0.5223,0.5424,-2.624,3.687,-0.8443,9.222,-0.9705,0.6077,-0.014584,0.0089262,-0.3628,13.81,-0.0054516,0.2028,0.0030376,0.0013198,0.013726,-0.008977
212.0,0.195,0.0063494,-2.088,-0.214,1.66,-2.087,-0.2133,1.66,-2.26,-0.888,0.4841,-0.031359,1.341,2.713,0.7198,0.3103,0.7184,0.307,-2.5,2.643,-3.135,4.797,-4.93,-3.247,-0.074079,-0.047699,2.612,8.431,0.039243,0.1238,0.0026882,0.001629,0.013034,-0.0090337
212.25,0.1846,0.015026,-2.992,-0.7141,1.563,-2.991,-0.7131,1.564,-3.24,0.0017149,3.244,-3.888,-0.6464,2.595,0.7343,0.042093,0.733,0.040467,2.811,4.29,-0.3536,2.114,-2.007,-2.801,-0.030154,-0.041146,7.737,4.621,0.1162,0.067868,0.0012393,0.0031154,0.013138,-0.0076363
