Distance,A_M1_C_B1_Y,A_M1_C_B1_Z,A_M1_B1_W1_Y_L,A_M1_B1_BC_Y_L,A_M1_B1_W2_Y_L,A_M1_B1_W1_Y_R,A_M1_B1_BC_Y_R,A_M1_B1_W2_Y_R,A_M1_B1_W1_Z_L,A_M1_B1_BC_Z_L,A_M1_B1_W2_Z_L,A_M1_B1_W1_Z_R,A_M1_B1_BC_Z_R,A_M1_B1_W2_Z_R,A__B1_W1_Y_A_axle_L,A__B1_W2_Y_A_axle_L,A__B1_W1_Y_A_axle_R,A__B1_W2_Y_A_axle_R,A__B1_W1_Z_A_axle_L,A__B1_W2_Z_A_axle_L,A__B1_W1_Z_A_axle_R,A__B1_W2_Z_A_axle_R,V_M1_B1_W1_L,V_M1_B1_W1_R,QL_M1_B1_W1,QR_M1_B1_W1,V_M1_B1_W2_L,V_M1_B1_W2_R,QL_M1_B1_W2,QR_M1_B1_W2,YL_M1_B1_W1,YR_M1_B1_W1,YL_M1_B1_W2,YR_M1_B1_W2
294.25,0.020442,-0.047127,-2.599,-1.299,1.3111e-05,-2.599,-1.3,-0.00040898,0.28,-0.5167,-1.313,0.9725,0.1758,-0.6209,-0.2542,-2.406,-0.2541,-2.408,4.324,1.914,5.063,-2.22,4.966,3.762,0.074627,0.055251,5.145,-6.516,0.077303,-0.095688,-0.0069851,0.010986,-0.051599,0.067302
294.5,-0.011755,-0.07526,-1.444,-0.8919,-0.3393,-1.444,-0.8918,-0.3392,-0.5412,1.524,3.59,2.073,4.138,6.204,0.098951,-2.377,0.101,-2.377,0.3942,-3.141,6.39,-5.914,2.604,4.052,0.039133,0.059518,3.309,-1.901,0.049709,-0.027917,-0.0027745,0.0077338,-0.051801,0.071024
294.75,-0.044595,-0.076328,-0.2036,-0.5525,-0.9014,-0.2031,-0.552,-0.9008,-0.4139,1.741,3.897,3.495,5.65,7.805,0.5379,-1.912,0.5482,-1.909,-14.88,0.9075,7.382,1.711,-9.951,4.351,-0.1495,0.063912,7.316,7.206,0.1099,0.1058,0.0040116,0.0020479,-0.051126,0.073089
295.0,-0.076792,-0.054449,0.9558,0.020636,-0.9146,0.9566,0.021438,-0.9138,-2.284,-1.069,0.1457,3.724,4.939,6.153,0.907,-1.29,0.9081,-1.284,-14.22,7.226,3.061,12.74,-14.28,3.497,-0.2146,0.051369,11.68,14.16,0.1755,0.2079,0.010739,-0.0039446,-0.048609,0.068275
295.25,-0.1061,-0.025483,1.641,0.5185,-0.604,1.641,0.5186,-0.604,-5.324,-4.267,-3.211,2.073,3.13,4.186,0.3632,-0.6955,0.3533,-0.6882,-0.7211,9.385,-4.51,17.9,-9.723,0.2595,-0.1461,0.0038113,12.89,14.52,0.1937,0.2132,0.0073484,0.00029284,-0.041292,0.05504
295.5,-0.1303,-0.0039526,1.429,0.2869,-0.8549,1.427,0.2852,-0.8567,-5.882,-4.059,-2.236,-0.8792,0.944,2.767,-0.6043,-0.2556,-0.6085,-0.2515,3.264,7.312,-3.657,13.9,-7.199,-0.555,-0.1082,-0.0081513,11.98,8.865,0.1799,0.1302,-0.0019601,0.0092028,-0.033086,0.039702
295.75,-0.1491,0.0066253,0.7711,-0.5182,-1.807,0.7688,-0.5205,-1.81,-3.126,-0.5707,1.985,-3.289,-0.7334,1.822,-0.8652,-0.054095,-0.8648,-0.053847,-7.882,3.384,-2.784,6.753,-11.88,-4.654,-0.1786,-0.068362,10.38,2.805,0.1559,0.041202,-0.0034703,0.0088088,-0.026244,0.030729
296.0,-0.1631,0.011724,0.5932,-1.04,-2.673,0.5922,-1.041,-2.674,-0.6023,2.337,5.276,-4.28,-1.341,1.598,-0.3392,0.022902,-0.3425,0.018378,-11.57,2.704,-1.964,0.8249,-10.63,-6.652,-0.1598,-0.09771,10.23,-0.6714,0.1537,-0.0098597,0.0031492,0.00036829,-0.02231,0.025392
296.25,-0.1726,0.016475,0.991,-0.9076,-2.806,0.9913,-0.9073,-2.806,-0.2024,2.474,5.15,-3.845,-1.169,1.507,0.1982,-0.2533,0.1909,-0.2608,-4.935,6.082,-5.195,-4.008,-4.467,-8.524,-0.067124,-0.1252,11.13,-3.356,0.1672,-0.049293,0.010156,-0.005644,-0.024021,0.025645
296.5,-0.177,0.02071,1.19,-0.6191,-2.428,1.19,-0.6186,-2.428,-0.4977,1.237,2.971,-3.147,-1.412,0.3223,0.3547,-0.859,0.3514,-0.8643,3.648,9.347,-6.721,-3.137,1.838,-7.734,0.027613,-0.1136,11.89,-3.5,0.1786,-0.051405,0.011577,-0.0067336,-0.030033,0.031758
296.75,-0.1763,0.022114,0.7322,-0.6071,-1.946,0.7329,-0.6063,-1.946,0.3217,0.852,1.382,-2.666,-2.136,-1.605,0.3103,-1.174,0.3113,-1.174,6.178,6.616,-3.916,2.446,4.313,-4.004,0.064817,-0.058813,9.486,-1.712,0.1425,-0.025145,0.0095561,-0.0047981,-0.030669,0.03351
297.0,-0.1721,0.021416,0.012702,-0.6091,-1.231,0.013635,-0.6082,-1.23,1.845,1.493,1.14,-1.541,-1.893,-2.246,0.3674,-0.9939,0.3686,-0.991,5.04,2.542,-0.8071,6.008,4.757,-0.095924,0.071483,-0.001409,6.504,0.037975,0.097714,0.00055771,0.0084817,-0.0039512,-0.023618,0.027836
297.25,-0.1665,0.023414,-0.3936,-0.2769,-0.1601,-0.3933,-0.2766,-0.1598,2.402,1.949,1.496,0.2838,-0.1694,-0.6227,0.4879,-0.5328,0.4895,-0.5257,-1.894,-8.514,-6.025,4.698,-0.8181,-3.56,-0.012293,-0.052286,-3.198,0.04905,-0.048053,0.00072035,0.0077775,-0.0034973,-0.012153,0.016982
297.5,-0.1608,0.032444,-0.2272,0.54,1.307,-0.2291,0.5382,1.305,-0.2812,-0.132,0.017287,1.297,1.446,1.595,0.5941,0.4344,0.594,0.4407,-3.913,-15.66,-5.069,1.598,-3.644,-3.2,-0.05476,-0.047004,-13.36,1.21,-0.2008,0.017764,0.0075478,-0.0034314,0.0033571,0.00030156
297.75,-0.155,0.04452,0.1874,1.502,2.816,0.1826,1.497,2.811,-4.854,-4.313,-3.771,1.149,1.691,2.232,0.7021,0.8841,0.7016,0.8806,1.45,-6.176,0.9045,-3.843,-1.012,0.2492,-0.015203,0.0036609,-12.94,1.501,-0.1944,0.022045,0.0084143,-0.0042224,0.011849,-0.0077767
298.0,-0.1484,0.049021,0.017954,1.671,3.324,0.011707,1.664,3.317,-6.346,-6.203,-6.06,0.112,0.2553,0.3987,0.8209,0.6249,0.8171,0.62,2.275,1.723,4.794,-3.547,-0.4839,1.513,-0.0072721,0.022224,-9.857,2.199,-0.1481,0.032291,0.0099007,-0.0056776,0.0114,-0.0068411
298.25,-0.1413,0.039451,-0.7649,0.9007,2.566,-0.7692,0.8964,2.562,-3.192,-3.77,-4.348,-0.9893,-1.567,-2.145,0.9486,0.5889,0.9436,0.5869,-0.6537,-5.245,2.31,0.8579,-1.308,-0.9704,-0.01965,-0.014253,-12.2,1.352,-0.1833,0.019858,0.012104,-0.0077735,0.012575,-0.0082422
298.5,-0.1348,0.019219,-1.311,0.081985,1.475,-1.312,0.081562,1.475,1.225,0.054742,-1.116,-1.117,-2.287,-3.457,0.8986,1.143,0.8961,1.138,-2.419,-13.48,-1.972,1.703,-1.018,-2.998,-0.015302,-0.04404,-13.92,-2.033,-0.2092,-0.029861,0.012902,-0.0084514,0.019936,-0.017089
298.75,-0.129,-0.0044028,-1.008,-0.073559,0.8612,-1.007,-0.071835,0.863,3.431,1.898,0.3655,-0.2442,-1.777,-3.309,0.4338,1.56,0.4452,1.549,5.73,-9.165,-4.148,-1.578,6.308,-1.993,0.094782,-0.029273,-8.456,-4.967,-0.1271,-0.072947,0.0097776,-0.0050169,0.026983,-0.024073
299.0,-0.1227,-0.027163,-0.3612,0.1106,0.5825,-0.359,0.1129,0.5848,3.989,2.201,0.4122,0.6266,-1.162,-2.95,-0.2992,1.234,-0.2847,1.226,8.582,0.7254,-2.645,-6.094,9.57,-0.097128,0.1438,-0.0014267,-0.9311,-6.967,-0.01399,-0.1023,0.0018966,0.0023061,0.026427,-0.021323
299.25,-0.1146,-0.047373,-0.1371,0.1303,0.3976,-0.1337,0.1336,0.401,4.119,2.406,0.6939,0.3715,-1.341,-3.054,-0.8194,0.5239,-0.8122,0.5236,4.362,6.46,-1.332,-5.575,7.08,-0.6855,0.1064,-0.010069,3.746,-5.53,0.056283,-0.081208,-0.0033727,0.0072229,0.019102,-0.013895
299.5,-0.1044,-0.063398,-0.1946,0.0289,0.2524,-0.1898,0.033678,0.2572,3.396,2.574,1.752,-1.112,-1.934,-2.756,-1.014,-0.052723,-1.014,-0.049628,1.154,6.257,0.6656,-2.395,4.19,-1.06,0.062963,-0.015567,4.843,-2.634,0.072758,-0.038685,-0.0041893,0.0081146,0.011702,-0.0071175
299.75,-0.092627,-0.073524,0.1629,0.1758,0.1887,0.1672,0.1801,0.193,1.317,1.952,2.586,-2.469,-1.835,-1.2,-0.7833,-0.2896,-0.7977,-0.2872,-6.547,1.02,4.973,-4.194,-4.423,1.22,-0.066463,0.017919,1.691,-4.014,0.025411,-0.058947,-3.9532e-05,0.0042484,0.008116,-0.0037789
300.0,-0.079486,-0.07775,1.099,0.8158,0.5331,1.099,0.8163,0.5335,-2.04,-0.5263,0.9873,-2.384,-0.87,0.6437,-0.3096,-0.3832,-0.3204,-0.3816,-5.785,-3.825,2.588,-7.091,-9.525,1.677,-0.1431,0.024635,-2.683,-6.782,-0.040312,-0.0996,0.0060603,-0.0022342,0.0060185,-0.001922
300.25,-0.064084,-0.080848,1.942,1.452,0.9623,1.939,1.448,0.9583,-4.329,-3.496,-2.664,-1.012,-0.1791,0.6533,-0.3021,-0.3804,-0.2966,-0.3797,7.865,-0.9723,3.29,-2.896,-2.621,7.073,-0.039389,0.1039,-1.763,-4.456,-0.026489,-0.065439,0.0062589,-0.0023044,0.005263,-0.0011611
300.5,-0.045547,-0.08942,1.869,1.348,0.8264,1.865,1.343,0.822,-1.994,-3.319,-4.645,1.508,0.1824,-1.143,-0.4573,-0.3757,-0.4534,-0.376,6.818,2.825,3.868,2.085,-1.594,9.784,-0.023959,0.1437,0.4613,-1.731,0.0069304,-0.025424,0.0028861,0.0013149,0.0041549,-9.0258e-07
300.75,-0.024388,-0.1023,1.009,0.5986,0.1882,1.008,0.5975,0.1871,3.494,0.1544,-3.186,4.153,0.8128,-2.527,-0.1497,-0.2868,-0.162,-0.2881,0.511,1.78,9.527,2.178,0.3163,14.76,0.0047534,0.2168,0.074798,-1.926,0.0011238,-0.028283,0.0052879,-0.001325,0.0036761,0.00049716
301.0,-0.0021202,-0.1098,0.2022,-0.056614,-0.3154,0.204,-0.054778,-0.3135,7.937,3.724,-0.4903,6.317,2.103,-2.11,0.4822,-0.217,0.4624,-0.2167,-3.498,-0.3027,9.668,-1.152,2.512,15.18,0.037748,0.223,-0.6243,-3.198,-0.0093797,-0.046967,0.012024,-0.0094169,0.0026966,0.0014348
301.25,0.020087,-0.1035,-0.058963,-0.2945,-0.5301,-0.056687,-0.2923,-0.5279,8.148,4.607,1.067,6.331,2.79,-0.7497,0.794,-0.2398,0.7991,-0.2326,-0.3662,3.152,-5.385,-2.897,4.271,2.575,0.064173,0.037828,2.793,-2.243,0.041967,-0.032934,0.013693,-0.010304,0.0004382,0.0036409
301.5,0.041629,-0.085091,-0.3413,-0.6666,-0.992,-0.3376,-0.6629,-0.9882,4.245,3.364,2.484,1.483,0.6018,-0.2789,0.4639,-0.4805,0.484,-0.4687,4.924,7.636,-8.457,-1.532,5.779,-4.797,0.086846,-0.070453,7.421,0.06311,0.1115,0.00092684,0.0067724,-0.0025266,-0.0052629,0.0091121
301.75,0.061538,-0.065672,-0.9905,-1.324,-1.657,-0.9832,-1.316,-1.649,-0.4554,1.967,4.389,-5.688,-3.266,-0.8435,0.116,-0.5672,0.1271,-0.5612,8.899,4.422,2.18,-0.2023,7.049,-3.284,0.1059,-0.048232,6.242,0.3644,0.093782,0.0053515,-0.00091696,0.0040292,-0.0086961,0.012527
302.0,0.078404,-0.055632,-1.274,-1.678,-2.083,-1.266,-1.67,-2.074,-2.466,1.133,4.732,-8.69,-5.091,-1.491,0.2356,-0.4328,0.2424,-0.4317,7.109,0.4683,3.428,-0.4278,4.016,-5.596,0.060354,-0.082196,3.181,-0.6982,0.047789,-0.010253,0.00049344,0.0064916,-0.0085482,0.012562
302.25,0.091468,-0.056442,-0.6313,-1.464,-2.296,-0.6258,-1.458,-2.29,-1.293,0.6616,2.616,-5.636,-3.681,-1.727,0.4567,-0.1756,0.4741,-0.183,3.458,-4.134,-7.203,1.854,0.3812,-11.7,0.0057283,-0.1719,-2.254,0.7525,-0.033863,0.011051,0.0046805,0.0094035,-0.0065924,0.011037
302.5,0.1011,-0.062395,0.6931,-0.8823,-2.458,0.6935,-0.8819,-2.457,0.6142,-0.1671,-0.9484,-0.039562,-0.8209,-1.602,0.5017,0.3967,0.5152,0.3845,-2.459,-6.81,-12.78,3.285,-2.837,-12.39,-0.042624,-0.182,-8.729,3.09,-0.1312,0.045385,0.0024364,0.012886,-0.00031556,0.0047349
302.75,0.1086,-0.068821,1.798,-0.2798,-2.358,1.794,-0.2838,-2.362,0.7794,-1.696,-4.171,3.71,1.235,-1.24,0.7323,0.6693,0.7366,0.6675,-5.165,2.656,-10.98,3.856,-3.217,-9.093,-0.048337,-0.1336,-5.97,6.907,-0.089695,0.1014,0.0019524,0.014178,0.0030061,0.0011118
303.0,0.1147,-0.076082,1.683,-0.177,-2.037,1.678,-0.1818,-2.041,-0.5539,-2.076,-3.599,3.076,1.554,0.031423,1.065,0.4524,1.06,0.4564,-3.691,9.182,-2.038,6.004,-1.056,-2.823,-0.01587,-0.041461,-1.022,11.22,-0.015356,0.1648,0.0034042,0.014071,0.0013537,0.0029552
303.25,0.1193,-0.083471,0.3846,-0.5283,-1.441,0.382,-0.5309,-1.444,-1.703,-0.3223,1.059,-0.1078,1.273,2.655,1.371,0.3991,1.361,0.3923,-0.9568,3.691,5.344,8.587,0.5824,1.611,0.0087515,0.023666,-0.2304,13.91,-0.003461,0.2043,0.0056684,0.012807,0.0033161,0.00077479
303.5,0.1213,-0.084654,-1.049,-0.7196,-0.3903,-1.05,-0.7204,-0.3911,-1.911,2.009,5.929,-1.998,1.922,5.842,1.471,0.7087,1.465,0.6914,2.134,-1.499,6.309,9.8,1.468,2.995,0.022064,0.043989,1.853,15.45,0.027841,0.2269,0.0063708,0.012518,0.01228,-0.0090308
303.75,0.12,-0.071732,-1.782,-0.4478,0.8864,-1.783,-0.4486,0.8856,-0.8387,3.335,7.508,-0.6574,3.516,7.689,1.288,0.9741,1.287,0.9693,9.944,-1.68,9.692,-0.9175,7.819,9.437,0.1175,0.1386,3.37,7.274,0.050629,0.1068,0.0034711,0.015128,0.021471,-0.0174
304.0,0.1157,-0.042237,-2.016,-0.1937,1.629,-2.017,-0.194,1.629,3.05,3.817,4.585,3.176,3.943,4.711,0.9776,0.5429,0.9776,0.5606,8.361,2.481,6.199,-10.28,8.414,10.77,0.1264,0.1582,4.661,-3.454,0.070031,-0.050725,-0.00055575,0.018188,0.020385,-0.014711
304.25,0.1089,-0.0039562,-2.128,-0.3864,1.355,-2.126,-0.3839,1.358,7.858,3.629,-0.601,5.652,1.422,-2.807,0.6695,-0.017434,0.6698,-0.0022603,0.1599,6.989,-3.616,-2.492,3.833,4.652,0.057601,0.068332,6.286,-4.554,0.094444,-0.066882,-0.0023699,0.019241,0.017397,-0.01174
304.5,0.099843,0.027943,-1.889,-0.6806,0.5281,-1.884,-0.6756,0.533,8.679,2.46,-3.758,3.762,-2.456,-8.675,0.5028,-0.1799,0.5001,-0.1742,-3.302,8.153,-4.298,5.036,1.591,2.048,0.023914,0.030087,5.646,-4.214,0.08483,-0.061883,-0.0012731,0.018834,0.018649,-0.01307
304.75,0.089667,0.041465,-1.019,-0.4882,0.042166,-1.014,-0.4841,0.04627,4.083,0.5408,-3.002,-0.9162,-4.459,-8.001,0.5373,-0.2815,0.5308,-0.2687,-5.393,5.633,2.005,-1.983,-2.641,2.205,-0.039688,0.032395,2.33,-9.217,0.035001,-0.1354,0.0013959,0.014723,0.018574,-0.013248
305.0,0.07996,0.035579,0.2332,0.2653,0.2975,0.2337,0.2658,0.298,-2.676,-1.419,-0.1613,-4.841,-3.583,-2.326,0.5772,-0.5991,0.5752,-0.5795,-1.935,1.413,4.261,-12.55,-5.173,0.7381,-0.07773,0.010841,-0.9868,-12.49,-0.014826,-0.1834,0.0034192,0.0086809,0.016835,-0.0086169
305.25,0.072385,0.017098,1.517,1.076,0.6361,1.514,1.074,0.6337,-6.313,-2.155,2.004,-5.407,-1.249,2.909,0.4623,-0.6993,0.4601,-0.6891,5.42,-3.537,12.31,-14.67,-2.183,8.348,-0.032805,0.1226,-3.384,-9.857,-0.05084,-0.1448,0.0052311,0.0061465,0.020542,-0.0054169
305.5,0.068261,-0.005049,2.558,1.618,0.6776,2.554,1.614,0.674,-3.531,-1.067,1.397,-0.8644,1.6,4.064,0.3029,-0.6369,0.3,-0.6403,3.528,-5.489,7.569,-6.943,-3.272,9.483,-0.049175,0.1393,-3.284,-3.247,-0.049343,-0.047679,0.0080055,0.0053917,0.021766,-0.0096501
305.75,0.068566,-0.021731,2.875,1.834,0.7936,2.871,1.831,0.7901,2.856,0.7463,-1.364,6.029,3.919,1.809,0.2689,-0.2531,0.2624,-0.2623,0.5446,-3.132,8.564,3.848,-0.6989,16.77,-0.010503,0.2463,-1.7,3.798,-0.025546,0.055779,0.012148,0.0036794,0.02668,-0.019024
306.0,0.07357,-0.025563,2.486,1.958,1.431,2.483,1.955,1.427,8.049,1.94,-4.168,11.78,5.672,-0.4363,0.5513,0.1393,0.5426,0.1315,-2.421,0.5461,6.944,8.913,1.474,20.2,0.022157,0.2967,-0.8782,7.127,-0.013194,0.1047,0.02019,-0.0025676,0.030902,-0.026779
306.25,0.082442,-0.012815,1.659,1.967,2.275,1.657,1.965,2.272,8.599,1.973,-4.653,12.75,6.12,-0.5057,0.7432,0.3081,0.7415,0.3034,0.046334,6.721,-3.164,11.15,4.05,12.13,0.060859,0.1781,2.807,10.86,0.042172,0.1594,0.025184,-0.0069066,0.033412,-0.029513
306.5,0.093282,0.01467,0.5298,1.467,2.404,0.5289,1.466,2.403,4.516,1.996,-0.5239,6.764,4.244,1.724,0.7221,0.2608,0.7233,0.2572,3.732,9.06,-1.016,9.941,6.172,6.928,0.092741,0.1018,6.302,13.75,0.094687,0.2019,0.026214,-0.0072613,0.031516,-0.027854
306.75,0.1035,0.050763,-0.3336,0.5945,1.523,-0.3324,0.5957,1.524,-0.473,2.872,6.217,-1.99,1.355,4.7,0.6457,0.3358,0.6516,0.3338,16.26,1.972,9.988,-0.1299,16.01,7.183,0.2405,0.1055,3.571,8.917,0.05365,0.131,0.029468,-0.0086895,0.02813,-0.024461
307.0,0.1107,0.089252,-0.5462,-0.229,0.088237,-0.5435,-0.2262,0.091007,-0.8884,4.454,9.797,-6.118,-0.775,4.568,0.4265,0.4983,0.4363,0.4963,15.01,-3.501,8.639,-7.055,16.1,0.4603,0.2419,0.0067608,0.8972,3.605,0.01348,0.052949,0.024961,-0.0080495,0.028077,-0.021753
307.25,0.1141,0.126,-0.1197,-0.5706,-1.021,-0.1173,-0.5682,-1.019,2.904,5.019,7.133,-3.887,-1.772,0.3424,-0.037512,0.81,-0.025521,0.8042,4.323,-4.321,-5.349,-2.736,9.163,-10.68,0.1377,-0.1568,-1.044,3.435,-0.015678,0.050453,0.015242,-0.0041428,0.031493,-0.02357
307.5,0.1146,0.157,0.6231,-0.2187,-1.06,0.6232,-0.2186,-1.06,5.606,2.946,0.2859,0.598,-2.062,-4.722,-0.8178,1.312,-0.8083,1.308,-2.578,-1.836,-16.07,3.155,4.116,-15.89,0.061846,-0.2333,-3.87,3.707,-0.058148,0.054447,0.0039871,0.0028718,0.036093,-0.030046
307.75,0.1142,0.177,1.016,0.5251,0.034097,1.014,0.523,0.032016,3.775,-0.9741,-5.723,2.637,-2.112,-6.861,-1.57,1.562,-1.568,1.562,-7.622,4.737,-18.91,9.887,-2.151,-16.72,-0.032328,-0.2456,-3.232,7.849,-0.048565,0.1153,-0.0058307,0.0098542,0.039126,-0.034987
308.0,0.1145,0.1817,0.6853,1.209,1.732,0.683,1.206,1.73,-2.216,-4.061,-5.905,0.4607,-1.384,-3.228,-1.873,1.792,-1.88,1.79,-5.234,6.149,-9.715,11.49,-4.268,-10.58,-0.064128,-0.1554,-2.978,12.78,-0.044736,0.1876,-0.0096327,0.014152,0.04363,-0.037476
308.25,0.1165,0.1752,0.1634,1.557,2.951,0.1623,1.556,2.95,-8.186,-4.266,-0.3454,-3.145,0.7751,4.696,-1.626,1.889,-1.638,1.885,-6.961,0.8273,-1.71,7.932,-9.955,-6.926,-0.1496,-0.1017,-3.349,16.51,-0.050315,0.2424,-0.007472,0.012491,0.046393,-0.037187
308.5,0.1209,0.1709,0.1316,1.614,3.097,0.1315,1.614,3.097,-10.96,-2.34,6.279,-4.883,3.736,12.35,-0.8701,2.064,-0.8779,2.058,-6.953,-3.298,3.224,7.619,-12.32,-3.366,-0.1851,-0.049446,-0.5984,22.51,-0.0089904,0.3306,-0.00038405,0.0052786,0.05299,-0.040438
308.75,0.1272,0.1832,0.7019,1.534,2.365,0.702,1.534,2.365,-9.484,-0.1062,9.271,-3.095,6.282,15.66,0.037134,2.211,0.034791,2.208,-7.784,-2.999,5.138,0.6312,-12.43,1.103,-0.1868,0.016206,2.405,19.33,0.03613,0.2839,0.0081888,-0.0040268,0.057704,-0.04066
309.0,0.134,0.2178,1.238,1.167,1.096,1.237,1.166,1.096,-4.4,1.116,6.632,0.6831,6.199,11.71,0.7936,1.835,0.7949,1.838,-7.425,2.131,2.438,-2.288,-9.65,4.166,-0.145,0.061195,6.034,12.31,0.090658,0.1807,0.015782,-0.012255,0.053706,-0.032954
309.25,0.1391,0.2656,1.102,0.436,-0.2305,1.102,0.4353,-0.2312,1.525,1.223,0.9221,3.229,2.927,2.626,1.229,1.252,1.232,1.258,-9.486,12.45,-2.021,7.373,-8.631,4.613,-0.1297,0.067751,13.36,10.46,0.2007,0.1536,0.019798,-0.016512,0.05011,-0.026746
309.5,0.1405,0.309,0.2867,-0.3189,-0.9246,0.2863,-0.3193,-0.9249,4.409,1.203,-2.004,2.393,-0.8129,-4.019,1.355,0.6356,1.356,0.6428,-5.037,18.39,-0.8189,11.98,-3.671,7.177,-0.055158,0.1054,18.54,6.098,0.2785,0.08956,0.021501,-0.017937,0.043042,-0.020015
309.75,0.1376,0.3372,-0.872,-0.7917,-0.7115,-0.8715,-0.7912,-0.711,3.564,2.111,0.6575,-0.8922,-2.346,-3.799,1.131,0.023255,1.131,0.031385,0.7205,9.133,-4.539,0.9315,-0.2129,2.646,-0.0031991,0.038872,13.2,-5.476,0.1983,-0.080427,0.018312,-0.013564,0.027786,-0.012173
310.0,0.1313,0.3533,-1.976,-0.9858,0.0045913,-1.975,-0.9846,0.0057775,0.6956,3.057,5.418,-4.834,-2.473,-0.1119,0.6261,-0.7123,0.6254,-0.704,4.473,-1.324,-2.044,-13.68,2.192,0.444,0.032937,0.0065218,6.648,-14.93,0.099882,-0.2193,0.011319,-0.0063227,0.013921,-0.0035536
310.25,0.1231,0.3649,-2.49,-0.9255,0.6387,-2.489,-0.9244,0.6398,-1.637,2.686,7.009,-6.903,-2.58,1.742,0.3758,-1.51,0.3753,-1.504,1.185,-6.689,2.814,-20.45,0.055973,-0.079281,0.0008411,-0.0011645,1.52,-17.76,0.022834,-0.2608,0.0077146,-0.0030415,0.00086827,0.0045517
310.5,0.1149,0.3742,-2.14,-0.5216,1.097,-2.14,-0.5213,1.097,-2.42,0.261,2.942,-5.544,-2.862,-0.1808,0.3646,-1.959,0.3647,-1.959,-1.229,-6.013,1.263,-15.94,-1.707,-2.189,-0.025658,-0.032153,-2.137,-14.2,-0.032108,-0.2085,0.007983,-0.003377,-0.0066193,0.010975
310.75,0.1082,0.376,-1.235,0.058467,1.352,-1.235,0.058096,1.351,-2.099,-2.99,-3.881,-2.005,-2.896,-3.787,0.208,-2.036,0.2086,-2.045,-4.635,-3.835,-5.537,-5.95,-4.819,-5.82,-0.072412,-0.08548,-6.001,-8.104,-0.090164,-0.119,0.0067307,-0.0022569,-0.010335,0.015162
311.0,0.104,0.3649,-0.1248,0.5294,1.184,-0.1252,0.529,1.183,-2.057,-5.27,-8.482,0.8241,-2.388,-5.6,-0.1479,-1.641,-0.147,-1.651,-4.775,-5.437,-7.761,0.8326,-4.994,-5.528,-0.075051,-0.081193,-11.35,-3.84,-0.1705,-0.056388,0.0037224,0.00065264,-0.0090366,0.014418
311.25,0.1024,0.3408,0.8214,0.726,0.6305,0.8213,0.7258,0.6304,-2.917,-5.58,-8.242,1.413,-1.249,-3.911,-0.5311,-0.9463,-0.5302,-0.9517,-6.971,-7.572,-7.842,4.761,-6.865,-5.922,-0.1032,-0.086985,-13.48,1.369,-0.2026,0.020112,0.00083198,0.0035007,-0.0049727,0.010397
311.5,0.1025,0.3104,1.417,0.7074,-0.0022096,1.417,0.7075,-0.0020499,-4.832,-4.332,-3.831,-0.1501,0.3508,0.8516,-0.7752,-0.1402,-0.7747,-0.1407,-5.218,-9.755,-2.301,4.331,-5.361,-3.42,-0.080565,-0.05023,-12.73,6.094,-0.1912,0.089499,-0.00016485,0.004548,0.00044654,0.0043496
311.75,0.1027,0.2823,1.612,0.5678,-0.4768,1.613,0.5681,-0.4765,-6.192,-2.372,1.449,-1.824,1.996,5.816,-0.9822,0.4683,-0.9827,0.4698,2.914,-11.14,2.52,0.5958,1.69,-0.8971,0.025389,-0.013177,-10.58,8.332,-0.159,0.1224,-0.00099072,0.0053515,0.004202,1.2921e-05
312.0,0.1015,0.2625,1.273,0.2351,-0.8031,1.273,0.2351,-0.803,-4.644,-0.2361,4.172,-1.64,2.768,7.176,-1.285,0.8603,-1.285,0.8614,4.793,-8.852,3.629,0.1143,5.669,-0.711,0.085192,-0.010443,-6.666,10.15,-0.1002,0.149,-0.0033796,0.0081317,0.0063149,-0.0022786
312.25,0.098294,0.2519,0.2857,-0.1887,-0.6632,0.2856,-0.1889,-0.6633,-0.7702,1.248,3.266,0.267,2.285,4.303,-1.747,0.9775,-1.747,0.9769,1.095,-1.748,1.944,0.043228,6.406,-1.65,0.096254,-0.024235,-1.224,8.322,-0.018387,0.1222,-0.0042524,0.016893,0.0058271,-0.0015047
312.5,0.09276,0.2482,-1.202,-0.6123,-0.022076,-1.203,-0.6124,-0.022212,2.917,1.619,0.3206,1.847,0.5491,-0.7489,-2.086,0.7059,-2.088,0.7048,0.1924,3.548,-2.056,-0.4865,7.571,-2.997,0.1138,-0.044019,2.085,2.45,0.031319,0.035985,-0.006154,0.021578,0.00043726,0.0040815
312.75,0.084564,0.2468,-2.477,-1.008,0.4611,-2.477,-1.008,0.461,4.48,1.182,-2.115,1.471,-1.827,-5.125,-2.332,0.4389,-2.334,0.4386,2.3,2.997,-0.4973,2.759,8.935,-0.055928,0.1343,-0.00082149,2.225,-1.442,0.033436,-0.021174,-0.009406,0.025418,-0.0045553,0.0088156
313.0,0.073581,0.2435,-2.634,-1.087,0.46,-2.635,-1.088,0.4596,3.44,0.3026,-2.835,0.2606,-2.877,-6.015,-2.361,0.4259,-2.362,0.4258,4.953,-0.6718,0.9293,1.326,8.523,2.087,0.1281,0.030659,0.1986,-5.866,0.0029832,-0.086154,-0.010214,0.02745,-0.0058008,0.0098416
